Accession,logFC,-logPval,-logAdjPval,DMSO_1,DMSO_2,DMSO_3,DMSO_4,DMSO_5,5FU_1,5FU_2,5FU_3,5FU_4,5FU_5
Q86V21;Q86V21-2;Q86V21-3;E7EW25,0.0938,1.1071,0.0713,46214.0,57038.0,51256.0,52665.0,51963.0,59645.0,54489.0,54610.0,61329.0,49710.0
C9J5S5;C9JA02;C9JMW2;C9JUV9;C9JXY8;C9J6F4;C9K0C3;Q6UWP7-2;Q6UWP7-3;Q6UWP7,-0.2115,1.0957,0.0713,22011.0,21962.0,21171.0,24333.0,26304.0,22440.0,22001.0,20903.0,23869.0,12403.0
A0A0G2JKR7;P19793-2;P19793;P28702;P28702-3;A0A0G2JHI1;A0A087WZ88;P48443,0.1426,1.0972,0.0713,12022.0,15512.0,13614.0,13896.0,12582.0,14829.0,14154.0,15437.0,16838.0,14251.0
E9PNZ3;Q13574-6;Q13574-2;Q13574-4;Q13574-7;Q13574-5;Q13574-3;Q13574,-0.1429,1.1057,0.0713,4704.4,5070.1,5767.7,5536.0,5844.2,5198.1,4426.9,5237.5,5067.9,4704.8
D6RAG0;E7EP90;A0A0B4J2F8;A0A0B4J1Z8;F6S314;E2QRJ6;E7EWC6;H0Y980;P52435;A6NFM0;Q9H1A7;Q9GZM3;Q9GZM3-2,-0.185,1.0964,0.0713,32232.0,39521.0,33962.0,40795.0,61804.0,40167.0,34451.0,34710.0,40697.0,33037.0
H0YHE2;Q8WYA0;H0YIR4;Q8WYA0-4;Q8WYA0-3,-0.0897,1.1103,0.0713,8708.7,9788.0,9524.5,10114.0,11664.0,9916.5,8828.6,9363.6,10097.0,8928.0
P53675-2;P53675;A0A087WX41,0.1108,1.115,0.0713,31932.0,36029.0,32498.0,37220.0,33072.0,43154.0,34114.0,38582.0,38948.0,32353.0
P49448,-0.4328,1.0954,0.0713,19994.0,18517.0,15961.0,22852.0,41734.0,19097.0,14583.0,20922.0,20922.0,12822.0
Q6QHF9-2;Q6QHF9;Q6QHF9-3;Q6QHF9-4;Q6QHF9-7;Q6QHF9-5;Q6QHF9-6;Q6QHF9-8;Q6QHF9-9,-0.1411,1.1098,0.0713,14991.0,18298.0,15701.0,16420.0,23070.0,16914.0,16363.0,15641.0,16858.0,14615.0
H3BLU7;O43488;Q8NHP1;H7C5H7;O95154,0.0672,1.0992,0.0713,147820.0,176920.0,161980.0,180120.0,179820.0,200270.0,160340.0,176990.0,187930.0,170260.0
P05026-2;P05026,0.105,1.1136,0.0713,29314.0,32272.0,28926.0,31857.0,32919.0,34785.0,31849.0,33318.0,34184.0,34140.0
O75143-3;O75143-2;O75143;O75143-5;O75143-4;J9JIF6;H0YEM7;E9PPR2;A0A1B0GXJ3;J3KST9;J3QR83;J3QRL1;J3KRU6;H0YCL5,-0.0478,1.0974,0.0713,78907.0,93017.0,81514.0,88295.0,97759.0,92833.0,77357.0,86539.0,95836.0,77256.0
Q5CZC0;Q5CZC0-2,0.3137,1.0983,0.0713,48224.0,42651.0,42660.0,55375.0,30372.0,69007.0,46692.0,59585.0,63556.0,42276.0
H0YAS9;Q15006,0.1669,1.0973,0.0713,6209.8,6666.6,6320.6,5661.4,7194.5,7108.3,7492.8,6637.3,7967.9,7074.0
Q9GZT8-2;Q9GZT8;Q9GZT8-3;E7EXA3;Q6X734;B8ZZI0;H7C1A8;C9JN42;E9PBZ7;Q9NX45-3;A6NNP5-5;A6NNP5-3;A6NNP5-6;A6NNP5;A6NNP5-4,-0.0975,1.1076,0.0713,644650.0,679460.0,598410.0,691490.0,841700.0,715890.0,635230.0,652890.0,696210.0,557000.0
P36639-4;P36639-3;P36639-2;P36639,-0.1574,1.0984,0.0713,103770.0,104650.0,129730.0,97703.0,114590.0,106500.0,99675.0,97494.0,105040.0,92050.0
Q99638;F5H492;F5H4F1,-0.1686,1.0993,0.0713,13008.0,16050.0,13234.0,13539.0,18711.0,15306.0,12846.0,10869.0,14238.0,13338.0
R4GMR5;P48556;K7EJR3;K7EJC1;K7ERW6;K7ENY6,0.0544,1.0969,0.0713,222870.0,270270.0,230200.0,255490.0,274430.0,295020.0,235990.0,265290.0,280930.0,237860.0
O94808;E5RJP4,0.1332,1.1125,0.0713,174670.0,256250.0,222870.0,240350.0,228390.0,297530.0,199950.0,257620.0,273620.0,218900.0
Q9NRN7;E9PLW6;Q9NRN7-2;E9PNF3,-0.1542,1.1001,0.0713,150020.0,190180.0,165950.0,200570.0,262070.0,197200.0,142860.0,183820.0,206880.0,146000.0
Q4V328;A0A087WT45;A0A075B793;Q4V328-4;Q4V328-2;Q4V328-3;A0A087WXA6;A0A087WZF5;A0A087WW92;A0A087WV84,-0.0525,1.0989,0.0713,196490.0,227740.0,204570.0,223730.0,251360.0,226330.0,191500.0,216330.0,241520.0,199060.0
D6RDH9;D6RJG9;Q9Y5W7-2;Q9Y5W7-3;Q9Y5W7-4;Q9Y5W7,-0.2496,1.0985,0.0713,2867.7,3791.9,3090.1,3242.6,5638.4,3520.2,2773.1,3240.8,3135.2,2962.7
P35908,0.3969,1.1024,0.0713,477730.0,439050.0,421790.0,624270.0,551460.0,998830.0,757130.0,630330.0,409220.0,537800.0
D6RCM4;Q9NQI0-3;Q9NQI0-2;Q9NQI0-4;Q9NQI0,0.1639,1.102,0.0713,17047.0,22261.0,18944.0,19365.0,16022.0,22839.0,20265.0,21181.0,22464.0,19615.0
J3KMY5;G3V3E8;E7EMS2;G3V3D1;P61916;H0YIZ1;G3V2V8;P61916-2,-0.1172,1.1031,0.0713,336010.0,358850.0,322120.0,370100.0,486460.0,383670.0,332820.0,349720.0,380690.0,292880.0
E7EMZ9;E9PBC6;O95359-3;D6RAA5;Q4VXL8;O95359-6;O95359-1;O95359-5;O95359;Q4VXL4;O95359-2;A0A0U1RRM9;H0Y911;H0Y9C3;E9PGB3;H0Y9Y7;H0Y8P9;H0YA73,-0.0826,1.1147,0.0713,130940.0,148920.0,134800.0,146150.0,180330.0,150310.0,135420.0,135700.0,155940.0,127490.0
Q14257;Q14257-2;H0YL43;A8MXP8,-0.1427,1.0939,0.0708,174100.0,178720.0,163470.0,196440.0,268760.0,188690.0,170440.0,183830.0,192810.0,156640.0
Q15050,0.1225,1.0913,0.0708,46963.0,46610.0,43401.0,49694.0,60354.0,59484.0,45588.0,52859.0,58210.0,55044.0
O00418;H3BRH4,-0.0815,1.0915,0.0708,85521.0,101440.0,97876.0,99090.0,103600.0,103180.0,83958.0,88482.0,99309.0,90642.0
P62312,0.0948,1.092,0.0708,253120.0,282200.0,258250.0,268410.0,272440.0,307500.0,290530.0,273390.0,308750.0,261220.0
Q6UVY6-2;Q6UVY6,-0.1029,1.0933,0.0708,99217.0,111300.0,102530.0,106640.0,142490.0,114490.0,102420.0,103370.0,113280.0,93243.0
Q9UPY5,0.1619,1.0904,0.0706,11072.0,14325.0,13934.0,15392.0,13627.0,16553.0,11906.0,16233.0,16483.0,16062.0
P32322;P32322-3;E2QRB3;P32322-2;J3KQ22;J3QKT4;J3QL24;J3QLK9;J3QL23;J3QL32;J3QRZ0;J3QR88;J3KTA8;J3QKT3;J3KSA9,-0.1028,1.0875,0.0684,313890.0,374660.0,334800.0,376470.0,487340.0,387960.0,321600.0,355650.0,391190.0,311360.0
Q9UM13;D6R9Q5;A0A286YEY6;D6RD74;D6RA92,-0.1076,1.0857,0.0679,27325.0,30991.0,26491.0,31000.0,39247.0,30306.0,27275.0,29337.0,32129.0,25696.0
Q99704;Q99704-3;Q99704-2;H7C093,-0.0683,1.0831,0.0679,63310.0,75403.0,67909.0,71243.0,84323.0,74988.0,64488.0,67016.0,79820.0,62466.0
Q9UHY7;A0A0C4DGY8;D6RA00;Q9UHY7-2,-0.0691,1.0776,0.0679,146150.0,167210.0,146150.0,165830.0,192860.0,174760.0,147960.0,157900.0,171330.0,135270.0
Q96PU8-9;Q96PU8-8;Q96PU8-6;Q96PU8;Q96PU8-5;Q96PU8-3;F5GXS8;F5GYM3;H0YGD6;H0YG47;F5H8C8;F5H5U6,0.1638,1.0728,0.0679,42014.0,54320.0,45305.0,51825.0,42140.0,63523.0,40397.0,52389.0,60157.0,52061.0
F8VPD4;P27708;H7C2E4;H7C3Z5,0.0587,1.073,0.0679,775100.0,988610.0,862540.0,952150.0,1044800.0,1066300.0,868590.0,991390.0,1028100.0,898440.0
C9J0J7;G5E9Q6;P35080-2;C9JQ45,-0.1506,1.0776,0.0679,416100.0,461960.0,403950.0,448770.0,685000.0,481690.0,408430.0,434820.0,484440.0,375940.0
Q5T1Z4;Q14671-2;Q14671;Q14671-3;E9PR38;H0YEH2;Q5T1Z8;Q14671-4;H0YDK8;E9PMX1;H0YC97;E9PM68;E9PL65;H0YDC5,0.2019,1.0722,0.0679,16909.0,14105.0,13658.0,17389.0,15431.0,20263.0,13567.0,21882.0,20087.0,15347.0
Q8NB15-2;Q8NB15;H7BY64,-0.1162,1.0853,0.0679,6457.7,8710.1,7600.5,7502.2,8720.4,8183.5,6635.3,6805.8,7848.3,6809.2
Q08AD1-2;Q08AD1-3;Q08AD1,0.0706,1.0848,0.0679,86869.0,107490.0,98620.0,104530.0,103850.0,117410.0,95619.0,109450.0,113460.0,96601.0
Q7L2J0;Q7L2J0-2,0.0531,1.0794,0.0679,138550.0,156970.0,150630.0,153950.0,171530.0,178460.0,144640.0,162540.0,174620.0,149340.0
E9PJ24;B7ZM65;F8WEF5;A0A0J9YYB5;A0A0J9YWD5;Q9P1Y6-3;Q9P1Y6;A0A0J9YX88;Q9P1Y6-2,-0.1846,1.0723,0.0679,21271.0,25195.0,21748.0,22655.0,37585.0,22561.0,20226.0,22576.0,25494.0,22128.0
Q9NUB1-2;Q9NUB1;Q9NUB1-3;Q9NUB1-4;Q5TF43,0.0733,1.0794,0.0679,106340.0,116030.0,110220.0,114860.0,131160.0,128930.0,116560.0,126660.0,126170.0,115390.0
P61247;D6RAT0;H0Y9Y4;D6RG13;E9PFI5;D6RB09;H0Y8L7;D6R9B6;D6RAS7;D6RED7;D6RI02;D6RGE0,0.121,1.0732,0.0679,799370.0,923910.0,843700.0,883160.0,919120.0,983250.0,895490.0,884770.0,974640.0,1041400.0
Q9H773;H3BSA6;H3BPN2,-0.0674,1.0787,0.0679,302550.0,318440.0,313380.0,322240.0,367900.0,337690.0,297490.0,318380.0,334500.0,279220.0
Q13243;Q13243-3;B4DJK0;B4DUA4;G3V5K8;Q13243-2,0.0956,1.0823,0.0679,91506.0,90734.0,86329.0,97818.0,105710.0,105000.0,92380.0,100500.0,109890.0,101390.0
Q9H9J2,0.1342,1.0714,0.0679,21393.0,27453.0,24146.0,25318.0,27981.0,28833.0,26526.0,26291.0,27093.0,30135.0
A0A0C4DFZ2;P15289;P15289-2,-0.095,1.0797,0.0679,99104.0,111440.0,100650.0,107450.0,139750.0,113320.0,101640.0,106220.0,111920.0,93024.0
P48426;P48426-2;H7BXS3;S4R320,-0.0743,1.0817,0.0679,140170.0,174310.0,152510.0,172300.0,200360.0,178220.0,148340.0,159950.0,178870.0,138630.0
Q15833-2;Q15833;Q15833-3;M0R0M7;R4GMY7;M0QZ54;M0R118;M0R1A1;M0R376;M0R0D4;A0A087WUN8,-0.1058,1.0721,0.0679,162460.0,212950.0,206550.0,210480.0,241470.0,221560.0,158860.0,196670.0,222030.0,172410.0
H0YBI6;A0A1W2PR67;H0YBQ0;Q86VQ6,-0.1096,1.0727,0.0679,20724.0,22593.0,19745.0,22535.0,28669.0,22358.0,20344.0,21599.0,23800.0,18565.0
Q13164-2;Q13164;Q13164-4;Q13164-3;I3L0J8,-0.2018,1.084,0.0679,16283.0,19638.0,22528.0,17272.0,16185.0,18505.0,12862.0,16910.0,18487.0,14937.0
Q9NX55,-0.0805,1.0714,0.0679,195660.0,223860.0,201070.0,210550.0,239010.0,216270.0,205960.0,193000.0,219710.0,185580.0
Q969S3,0.1003,1.0679,0.0652,286950.0,376100.0,321950.0,373460.0,367250.0,438950.0,315460.0,396570.0,410990.0,312410.0
Q5JRA6-2;Q5JRA6;Q5JRA6-4;A0A0A0MRH6,-0.1048,1.0667,0.0649,10915.0,14168.0,12924.0,13302.0,14293.0,11984.0,11650.0,12746.0,13555.0,11489.0
P0CG39,0.0989,1.0599,0.0649,45689.0,50882.0,45552.0,52720.0,59587.0,52586.0,53461.0,58315.0,59432.0,50180.0
I3L0W4;Q96F10;I3L2W7,-0.1842,1.0541,0.0649,31285.0,33789.0,31675.0,31776.0,54333.0,33156.0,30688.0,31054.0,37023.0,29301.0
Q8TBE9,-0.2019,1.0519,0.0649,5864.6,7671.0,5906.9,8295.0,10479.0,7233.5,5426.7,7444.0,7613.9,5627.0
Q15032-2;Q15032-4;Q15032;Q15032-3;H7C207;H7C1X4;H7C2F9,-0.1297,1.0519,0.0649,11591.0,14764.0,15027.0,13061.0,16134.0,14527.0,11353.0,12338.0,14106.0,12791.0
Q8TD57-3;Q8TD57,0.1061,1.0639,0.0649,12229.0,13347.0,12031.0,14341.0,14483.0,16848.0,12433.0,13707.0,15241.0,14063.0
O95347;O95347-2;A0A0C4DGE5;Q5T821,0.106,1.0656,0.0649,771310.0,969140.0,887990.0,1022800.0,950490.0,1147800.0,796710.0,1044900.0,1131100.0,901990.0
Q86XK3-3;Q86XK3;Q86XK3-2,0.146,1.054,0.0649,4313.0,5067.9,5240.4,5512.0,5309.7,6396.2,4465.1,6022.6,6381.7,5295.9
Q96EQ0;D6RFW1,0.0995,1.0625,0.0649,104300.0,103800.0,103600.0,119270.0,115810.0,127100.0,99808.0,117850.0,134770.0,114420.0
E7ETZ0;E7EMB3;Q96HY3;G3V361;G3V226;C9J7T9;P02585,-0.2719,1.0562,0.0649,1487200.0,1502000.0,1310400.0,1589600.0,2642300.0,1505000.0,1279100.0,1499100.0,1659400.0,1148000.0
Q15545,0.0756,1.0576,0.0649,80791.0,89144.0,80601.0,89851.0,91760.0,104480.0,77873.0,93041.0,101860.0,84635.0
O00560-2;G5EA09,-0.1527,1.0549,0.0649,7414.5,11741.0,9923.7,10469.0,10112.0,9862.4,8093.5,9013.1,10539.0,7651.6
O14776-2;O14776;G3V220;Q5VWI1,0.0632,1.0609,0.0649,491680.0,534390.0,494940.0,539970.0,542930.0,591430.0,508460.0,557170.0,594360.0,503030.0
O95340;O95340-2,0.0484,1.0617,0.0649,702710.0,835760.0,773880.0,851520.0,914510.0,955400.0,778120.0,860020.0,921500.0,746490.0
P61964;V9GZ59;V9GYQ5;Q86VZ2,0.0991,1.0532,0.0649,224320.0,223530.0,214000.0,239630.0,237590.0,246860.0,235550.0,250840.0,260060.0,239200.0
A0A087WWM0;O43617;O43617-2;A0A087WYS5;A6NKE1,0.0909,1.0583,0.0649,82198.0,92451.0,85354.0,100510.0,92069.0,108670.0,82626.0,103210.0,107770.0,86735.0
A8MUA9;A8MU27;P55854;P55854-2,-0.2152,1.0618,0.0649,48225.0,43863.0,45039.0,50080.0,84982.0,49812.0,44678.0,47647.0,54311.0,38818.0
Q9Y285;K7ER00;Q9Y285-2;K7ER16;K7EPH2;K7EK06;K7ERS0,0.0809,1.0557,0.0649,83416.0,94399.0,83221.0,90665.0,96811.0,105960.0,88893.0,91620.0,98355.0,93876.0
REV__Q8TBZ2;REV__H0Y7R1,-0.1573,1.06,0.0649,9821.9,12553.0,10439.0,11599.0,10139.0,10532.0,8981.0,10738.0,9402.3,9719.2
Q9UI08-4;Q9UI08;Q9UI08-3;Q9UI08-5;Q9UI08-2;H0YJN0;H0YJL6;G3V2K5;G3V3G2;G3V535;G3V5F7;G3V314;A0A087WYI2,-0.1565,1.0549,0.0649,13058.0,16467.0,14593.0,15111.0,22833.0,16141.0,13658.0,14930.0,16267.0,12865.0
J3QKS7;B4DGM3;Q969G3-2;Q969G3;H7C048;K7EMQ8;Q969G3-6;Q969G3-5;Q969G3-3;Q969G3-4;J3KS99;J3QL66;J3QKX6;J3QR61,-0.1511,1.0521,0.0649,24647.0,29275.0,25945.0,27422.0,40833.0,27861.0,26140.0,24785.0,29455.0,25271.0
A0A0C4DGB6;CON__P02768-1;P02768;H0YA55;D6RHD5;B7WNR0;A0A087WWT3;P02768-3;H7C013,0.5121,1.0588,0.0649,10305.0,14082.0,10445.0,14414.0,18850.0,29707.0,10503.0,29481.0,17137.0,11817.0
Q9Y6Q9-4;Q9Y6Q9-2;Q9Y6Q9-3;Q9Y6Q9-5;Q9Y6Q9,-0.086,1.059,0.0649,30102.0,35374.0,32350.0,33546.0,34177.0,32912.0,29688.0,32023.0,32652.0,30170.0
P56211;H3BMD8;H3BQ52;P56211-2;H3BTD3,0.0969,1.0465,0.0646,103820.0,97453.0,98521.0,114860.0,113780.0,124260.0,100600.0,117110.0,126560.0,104720.0
Q15648,-0.1381,1.0433,0.0646,3492.6,4689.2,4231.6,4164.4,4396.8,4185.5,3711.8,3629.2,4446.7,3307.7
P61353;K7ELC7;K7EQQ9;K7ERY7,0.1729,1.043,0.0646,209440.0,244350.0,215740.0,229580.0,222720.0,262980.0,234100.0,219700.0,246380.0,306960.0
Q9BRA2;I3L2R6;I3L0K2;I3L3M7,-0.064,1.0441,0.0646,462020.0,511660.0,465660.0,516700.0,600760.0,536230.0,472640.0,491150.0,536060.0,431850.0
Q96FX2-2;Q96FX2,-0.2027,1.0498,0.0646,12417.0,13878.0,12336.0,16897.0,22867.0,15646.0,11969.0,13862.0,15837.0,11086.0
Q9Y5N5-2;Q9Y5N5,0.083,1.0501,0.0646,75698.0,95356.0,84601.0,91440.0,91692.0,109930.0,83734.0,91977.0,105070.0,80536.0
A0A087X1G7;O60613;A0A0J9YX89;A0A087WXL0;A0A0B4J1T0;A8MZD0;O60613-2,0.0722,1.0492,0.0646,149570.0,182090.0,162250.0,182220.0,172560.0,200750.0,160600.0,178550.0,197730.0,165580.0
Q9P0K7-4;Q9P0K7;Q9P0K7-3;Q9P0K7-2;D6RE17;D6REL2;D6R9G6;D6RF74;D6RB27;D6R9G4;D6RBY4;D6RB25;D6RBW6,0.0622,1.0445,0.0646,522500.0,656430.0,580790.0,638510.0,643390.0,676050.0,577860.0,646370.0,698950.0,605570.0
O60506-3;O60506-4;B7Z645;O60506-5;H0YAA0,0.1924,1.0486,0.0646,5604.7,6673.1,6264.8,5551.3,6386.3,6877.7,7518.2,7571.2,6208.6,6807.1
Q8WUD1;Q8WUD1-2,-0.1916,1.0467,0.0646,2612.7,3283.0,3199.7,2941.9,3633.8,2650.6,2467.6,2556.8,3068.0,3035.1
H0YA20;P52824;H0Y8Q7,-0.1407,1.0437,0.0646,8475.5,7885.5,7746.1,8963.1,8762.0,8058.6,6984.8,8624.1,7832.4,6949.4
E5RIZ4;Q9P015;E5RHF4,0.1583,1.047,0.0646,74947.0,99807.0,86905.0,83302.0,82948.0,95554.0,93292.0,87588.0,97062.0,106440.0
Q66PJ3,0.0643,1.0446,0.0646,102920.0,110130.0,103850.0,112330.0,119050.0,127880.0,108330.0,111550.0,130200.0,102820.0
REV__P42345,0.1047,1.041,0.0634,34184.0,35495.0,33440.0,35801.0,39296.0,38648.0,39713.0,38562.0,43640.0,33135.0
F5GWN1;J3KRP6;J3QS72;X6R3J2;J3QQM2;J3KT74;J3QQW2;Q15532-2;Q15532,-0.0959,1.0385,0.0628,17043.0,17326.0,16364.0,18822.0,20162.0,17349.0,16546.0,16347.0,18753.0,15721.0
O75973,-0.1086,1.0389,0.0628,38294.0,39267.0,34014.0,39049.0,46373.0,41321.0,33710.0,37653.0,42482.0,30102.0
Q8TAE8,0.1579,1.0388,0.0628,26921.0,24943.0,25973.0,27473.0,23994.0,31024.0,28244.0,28379.0,28646.0,29873.0
Q92820,0.1549,1.0351,0.062,355380.0,346620.0,341730.0,398560.0,291480.0,430920.0,367650.0,406190.0,425900.0,338110.0
Q86V35,-0.1033,1.0326,0.062,36690.0,35493.0,36719.0,36132.0,42208.0,40087.0,30583.0,34227.0,40085.0,32111.0
P62136;P62136-2;P62136-3;E9PMD7;F5H1L6;F5H037,0.1025,1.0303,0.062,137830.0,155090.0,147130.0,148870.0,147480.0,160400.0,157750.0,159180.0,165960.0,154820.0
D6REY2;A0A096LPB3,0.1439,1.0299,0.062,3209.6,3144.0,2899.6,3198.0,3484.6,4069.5,3184.9,3434.4,4170.2,3050.0
Q5JW57;Q5JW53;Q5JW54;Q9H410-2;Q9H410-4;Q9H410;Q9H410-3,0.1279,1.027,0.062,32362.0,44343.0,41659.0,40954.0,40035.0,48480.0,36836.0,41175.0,49256.0,44505.0
Q9Y5R8;I3L3S0;I3L3V5;I3L1R8,0.0665,1.0343,0.062,56431.0,62849.0,59092.0,67443.0,69897.0,75452.0,58618.0,69800.0,70552.0,59933.0
O14976-2;O14976,-0.163,1.0287,0.062,4082.8,5458.5,4796.1,5294.5,7044.0,5161.8,4632.5,4980.1,5148.3,3972.3
P61006;P61006-2,0.0744,1.0307,0.062,332270.0,398210.0,363770.0,402240.0,399960.0,469590.0,352460.0,412090.0,445870.0,345230.0
A0A0D9SG71;P49459;A0A0R4J2E5;P49459-3;A0A0D9SEZ6;P49459-2,-0.0874,1.0324,0.062,106060.0,117560.0,111170.0,113350.0,138580.0,117660.0,112920.0,109460.0,118290.0,98079.0
A6NMH6;A6NFQ9;F8W8I8;Q92599-2;Q92599-4;Q92599;A0A087X142;Q92599-3;C9JV02;C9J4G8;A0A0A0MRP8,-0.0591,1.0302,0.062,265220.0,308260.0,280270.0,306630.0,354370.0,321170.0,278070.0,281980.0,324240.0,261180.0
A0A087X0R6;Q9UMY4-2;Q9UMY4;Q9UMY4-3,-0.0831,1.0267,0.062,77717.0,105700.0,88284.0,98168.0,107950.0,98300.0,81835.0,94474.0,103460.0,77222.0
Q9Y6X8;H0YKA3;H0Y6F5;Q9H4I2;Q9H4I2-2,-0.0905,1.0346,0.062,53022.0,67619.0,59288.0,66182.0,80570.0,68523.0,57708.0,60019.0,68539.0,53978.0
Q9NRY5;E7ESJ7;E5RK42;E5RHP2;E5RHI8;E5RFK2;E5RGF9;E5RH43,0.1563,1.0335,0.062,37775.0,46771.0,41487.0,49105.0,45168.0,59520.0,35038.0,54842.0,58062.0,42599.0
P42574;A8MVM1;C9JXR7,-0.0859,1.0311,0.062,267330.0,294800.0,264660.0,288050.0,356700.0,294160.0,275430.0,281200.0,305820.0,240640.0
Q9NS69,0.1594,1.0311,0.062,8655.7,8760.7,7138.5,10192.0,9675.9,10212.0,8277.7,11492.0,10885.0,9286.9
Q92506,-0.1265,1.0272,0.062,85081.0,93213.0,87288.0,92886.0,131230.0,94331.0,89681.0,88919.0,98605.0,78861.0
P22676;H3BMN5;A6NER6;H3BN14,-0.1163,1.0276,0.062,21957.0,24672.0,22784.0,25403.0,32757.0,24819.0,23063.0,22823.0,24742.0,22551.0
F5H039;Q9NQX3;Q9NQX3-2;G3V582;H0YJ30,-0.0727,1.0233,0.0612,117750.0,148870.0,130940.0,141600.0,171590.0,147640.0,122600.0,137910.0,150120.0,122380.0
Q96E09,-0.079,1.0238,0.0612,24292.0,27058.0,25144.0,26455.0,31002.0,26480.0,24365.0,24373.0,29020.0,23699.0
Q9BXP5-4;Q9BXP5-2;Q9BXP5-3;Q9BXP5;Q9BXP5-5;H7C3A1;H7C1K0;A0A286YEP7;H7C0U8;A0A0A0MSP6;REV__A0A087X0F4;A0A087X0F4;REV__C9JUL9;C9JUL9;REV__Q9BXP5-5;REV__Q9BXP5-4;REV__Q9BXP5-2;REV__Q9BXP5-3;REV__Q9BXP5,0.0928,1.025,0.0612,402450.0,494410.0,446300.0,515430.0,477060.0,567680.0,413260.0,529700.0,563470.0,451510.0
H0YAJ5;G5E9Y1;Q92870-2;Q92870;Q92870-4;H0Y9U9;D6RB55;H0YA92;V9GY97;A0A087X0V7;A0A087WYH9;A0A075B7G8;J3KPL8;O00213-4;O00213-6;O00213-3;O00213-5;O00213-2;O00213;D6RDY3;D6RB00;D6RGD4;D6RAJ4;D6RD19;Q92870-3,-0.1116,1.0234,0.0612,62172.0,85008.0,72598.0,79641.0,98792.0,79577.0,62929.0,77010.0,87302.0,64553.0
P51970,-0.1655,1.0215,0.0604,12416.0,12462.0,12111.0,13812.0,19779.0,13224.0,11120.0,13396.0,14271.0,11257.0
P62826;B5MDF5;J3KQE5;F5H018;B4DV51;H0YFC6;A0A087X0W0,0.0825,1.0213,0.0604,1331400.0,1336000.0,1244400.0,1359400.0,1525600.0,1538800.0,1427100.0,1472800.0,1555400.0,1281800.0
A8MQB8;G3V0J0;Q06787-6;Q06787-2;Q06787-4;Q06787-7;R9WNI0;A0A087WXI3;Q06787-11;Q06787-10;Q8IXW7;A0A087WY29;A0A087X1M7;A0A087WWU4;A0A087WWR6;A0A087WXC0,-0.1256,1.0195,0.0592,119550.0,136240.0,120280.0,135280.0,191400.0,136340.0,121080.0,130110.0,143680.0,115270.0
E7EU96;P68400;Q8NEV1;P68400-2;V9GYA2;V9GY80;A0A087WY74;V9GYW6,-0.0783,0.9974,0.0563,298920.0,338250.0,302110.0,335590.0,418590.0,350190.0,305760.0,323610.0,348520.0,286980.0
Q9NY27;Q9NY27-2;Q9NY27-3;C9IZ04;F8WCA1;H7C559;C9IZF4;F8WDK3,0.0624,0.9955,0.0563,164820.0,180080.0,171630.0,184500.0,190720.0,196750.0,175310.0,190730.0,199290.0,178370.0
Q15276;Q15276-2;K7ENJ9;A0A087WZZ3;I3L456;I3L2B8,-0.0556,1.0068,0.0563,593570.0,676980.0,611670.0,698010.0,791830.0,709570.0,604710.0,668760.0,714080.0,575850.0
H3BPF5;H3BS47;A0A087WX34;H3BV03;Q68CZ1-2;Q68CZ1;I3L1B5;I3L2P2;H3BPS4,-0.1264,1.0035,0.0563,7110.8,8051.9,6979.0,8130.5,9867.9,7380.0,7505.8,7640.2,8050.1,6375.7
O00391-2;O00391;A8MXT8,0.0792,0.9961,0.0563,21457.0,23876.0,23633.0,26319.0,25972.0,27624.0,22982.0,25750.0,27949.0,25080.0
Q9BYD6;H0Y8N7,0.0695,1.0074,0.0563,212760.0,247400.0,215140.0,261200.0,278950.0,276470.0,228840.0,270720.0,268490.0,240090.0
P08648,0.1864,0.9943,0.0563,1832.8,1770.9,1640.4,2142.2,2044.5,2266.7,2122.6,2297.1,2044.9,2071.3
F8VQF2;G3V207,-0.4743,1.0072,0.0563,42519.0,45554.0,37941.0,53829.0,107220.0,50286.0,34263.0,43369.0,51812.0,27140.0
Q9UQ35;Q9UQ35-2;I3L4D8;I3L182;I3L1I8;Q9UQ35-3;A0A087X1W1;I3L1C0;I3L0N7;I3L4U6;I3L3Q8,-0.0694,1.0113,0.0563,485430.0,542050.0,490160.0,511680.0,623390.0,541380.0,470000.0,498180.0,553280.0,486020.0
A0A087WUB9;Q8WYA6;Q8WYA6-3;Q8WYA6-2;Q8WYA6-4,0.1603,1.0098,0.0563,16058.0,21361.0,18597.0,22603.0,18519.0,24687.0,16690.0,25409.0,24217.0,19198.0
Q9Y2Q5;Q9Y2Q5-2;Q9Y2Q5-3,-0.1351,1.0071,0.0563,76655.0,81164.0,74044.0,82512.0,118420.0,83509.0,76172.0,82652.0,85658.0,67877.0
P41252;A0A0A0MSX9;J3KR24;Q5TCD1;Q5TCC6;Q5TCC9,0.0679,0.9964,0.0563,631440.0,829970.0,722300.0,820200.0,858690.0,909670.0,728250.0,831790.0,853980.0,755350.0
C9JIZ6;P07602;P07602-2;P07602-3;Q5BJH1;A0A0J9YXB8,-0.1008,0.9984,0.0563,770300.0,855670.0,778120.0,942690.0,1125600.0,970140.0,748800.0,868890.0,905210.0,712690.0
