Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52
O00422,0.0012,0.0102,0.0023,24676791.49477696,25401905.364828255,23285854.360871084,22422272.07912573,23337644.023693297,24069905.968463507,23681243.61561894,24686878.11429744
P49917,-0.0022,0.0103,0.0023,1015643.7595202333,1123225.6999338544,966444.2791938521,908371.2752944313,914555.5207098052,1081598.6085002,1052700.333536395,955803.483470284
Q6IA69,0.0011,0.0104,0.0023,6672773.808499067,6554773.4166326765,7169450.263268482,6978604.300423112,7033440.429056708,6933837.95392029,6907580.933641982,6516364.571477717
P67809,-0.001,0.0106,0.0023,404396940.0663344,414776273.8041273,435666097.61427987,440297764.9654526,435666097.61427987,414776273.8041273,419880061.26059514,422867000.6500962
Q9Y3D2,-0.0014,0.0111,0.0023,3416438.9354324285,3223810.7187863328,3215224.020385109,3354993.8705466595,3344534.0907095033,3526303.112758604,3294492.884191673,3045510.736998563
Q9UJA5,-0.0012,0.0107,0.0023,22908013.611356903,22915759.402381923,23592375.924029056,23915449.47025366,25007117.397385594,23131039.406981867,22341088.15047904,22846298.07884974
Q711Q0,0.0011,0.0101,0.0023,1655057.6843183339,1551345.205419389,1660789.2501741534,1732228.644932151,1678281.011156609,1704892.3771046253,1630180.2135598992,1588536.8317152306
Q9UBU9,-0.001,0.0113,0.0023,2067223.0486657552,2127952.9914802196,2031221.3309218397,2067223.0486657552,2013365.684702264,2041635.727318037,2060667.6053766115,2174757.0641846247
Q9NUJ3,-0.0013,0.0102,0.0023,663754.9088710949,693618.2102479832,664493.5913224017,710729.8219818993,741392.9187098965,671247.0140878198,647021.8197501097,672778.767431879
Q9HD34,0.0028,0.0106,0.0023,4615151.158255325,4140596.733497,3341306.7377916877,3658435.36563301,3879793.1851311754,3840861.5503212386,4108971.1489101294,3844464.5884448136
Q86UP2,-0.0008,0.0108,0.0023,120469807.63768113,121305176.03568566,123577552.0874391,126189029.39131215,124636453.78869231,121600939.13608727,120633896.4018268,124379246.3760377
Q9NSP4,0.002,0.0101,0.0023,1043605.2454524399,1025141.5230225144,1100887.0449382134,1260267.5899857085,1167599.5263245108,1027167.9626736606,1113597.757184348,1117526.444315287
P53801,-0.0021,0.01,0.0023,793643.9581493568,797042.4015119951,810045.1235637285,904315.383293256,724104.4091456803,832970.8768607788,911849.997508143,837673.9768871241
P62701,-0.0021,0.0109,0.0023,58625692.36257583,64608774.30045734,56130415.384752974,54651739.49582274,52175867.2573954,60045856.10257294,59606285.68472468,61857192.079217575
Q9BWT6,0.001,0.0105,0.0023,7222867.578074478,6974296.411073125,7038729.874113584,6721493.679918154,7250017.666766142,7095409.259960502,6855937.466931978,6775692.490993796
Q96JJ7,-0.0011,0.01,0.0023,3388994.841090321,3543407.3094943147,3450361.565421226,3216493.516578088,3241033.023616516,3465586.818393352,3408271.4921527253,3471082.464902524
Q9NWW5,-0.0021,0.0107,0.0023,300373.1245467791,296595.56299760885,322052.3558782827,258187.91706787448,287433.47404801415,296595.56299760885,312815.7527435243,276169.04968506226
O60293,0.0009,0.01,0.0023,872336.5482986402,872336.5482986402,874712.3150055722,887094.8234849125,838673.2583781596,921395.7449761701,867592.9294000737,882891.1462678665
Q16610,0.0014,0.0112,0.0023,3111955.004519801,3046624.190690658,3251803.79259554,3370932.807914485,3373536.265009513,3208136.3970307335,3041610.527858501,3169053.8408161066
Q9BQ67,-0.0006,0.0099,0.0023,5947226.495482673,5943331.04096617,5988420.381020338,6090806.537074774,5974673.727240208,6050629.434048625,5994717.38441262,5939616.443809471
P18433,-0.0013,0.0096,0.0021,2436867.502128146,2468729.983233887,2690789.308020504,2604899.2976342747,2427950.418920171,2491991.920139385,2549716.192928654,2723868.5274284557
P53701,-0.0008,0.0094,0.0021,15953602.815208804,16188190.32234519,15734728.831437588,15343521.193893539,15385524.70373634,15669189.15763521,15609550.201411797,16531484.08415754
O15015,-0.0007,0.0095,0.0021,2421807.324191121,2373984.0477719097,2421134.6910478976,2509390.2508890335,2503422.0435733595,2435008.4363273787,2415247.040204159,2367638.26864963
P83436,-0.001,0.0094,0.0021,1433017.2941761236,1485673.8859414042,1443349.6670940563,1389317.3414287574,1350628.5795815128,1469465.9509902808,1430367.994507164,1499614.2299838995
Q5BJH7,0.0017,0.0092,0.002,430131.3440473986,393248.7924506839,379536.1052209737,357314.1173898506,366160.71027078445,413598.97077400755,409180.6509575351,371929.99346429115
P84085,0.0008,0.0091,0.002,20403213.947752118,19638246.61837936,20380351.385621227,20320024.700137895,20590745.08972247,20135356.501552746,20767926.97774641,19312752.774078988
Q9C0I1,-0.0009,0.0091,0.002,13669125.103721239,13274982.652912263,13915316.240044797,14325799.301922895,14325799.301922895,13849298.15065146,13657962.764121769,13317350.31935668
Q9Y485,-0.0006,0.0085,0.0019,2754379.0268093953,2865812.1393321664,2762423.4967064504,2731157.4944009935,2772681.8233372006,2733096.6161845597,2820952.3573719454,2781328.5975922323
P23381,-0.0005,0.0086,0.0019,498069808.1866883,492118363.14538664,504791928.0586296,504791928.0586296,498069808.1866883,498069808.1866883,498069808.1866883,504791928.0586296
Q8NBN3,-0.0011,0.0085,0.0019,2567306.245786847,2723868.5274284557,2554833.389732288,2495463.0646644956,2373984.0477719097,2668386.320915003,2675878.3510873066,2622038.1574716526
Q9H9A5,-0.001,0.0089,0.0019,4693328.494356252,4913163.128309703,4829756.15046162,4785094.381091802,4580810.875682728,4741611.299625473,4741611.299625473,5160495.334785438
Q6DN90,-0.0012,0.0086,0.0019,1268083.2752960417,1261416.2473230956,1271595.2836824285,1151520.4167245561,1136204.3729668641,1256800.4921383227,1258555.3015864731,1298782.7609893829
P25054,0.0007,0.0087,0.0019,1857501.1071549319,1827491.6453222567,1919869.0625027136,1864592.9156105574,1931983.5772796771,1856469.084842697,1842346.1658349275,1842346.1658349275
Q9UKK9,-0.0008,0.0082,0.0017,103712813.0542952,101253986.57171072,99573417.46373859,101504574.09071329,99859949.41022842,107597119.13555102,101088173.3218583,97505319.30478686
Q99496,-0.0006,0.0076,0.0016,8234066.673906655,8034285.733418477,8537218.54059528,8265670.310605117,8466900.415205743,8159397.697561959,8216090.82853035,8211576.47830831
Q9BUT9,-0.0028,0.0075,0.0016,823619.3389906944,803557.6968015655,555078.6968633159,626901.6363656113,782188.9393365715,672778.767431879,642049.0579342215,676313.5907814123
Q9H7C9,-0.0013,0.0079,0.0016,13788907.496607352,12807027.140710032,11918490.405416816,12176883.774830721,13360617.389483357,12955061.603466108,12656120.80508757,11657516.5333291
P67936,-0.0011,0.0072,0.0016,38970943.3842118,40040087.74632339,42280396.78134276,45937934.98656365,44187343.66862236,40768420.85421233,40472830.9828908,41438965.7403698
Q86TP1,0.0005,0.0075,0.0016,3285542.082123127,3208136.3970307335,3307216.5207387917,3247349.2655927544,3267503.2266437225,3274960.0336784665,3156360.128502575,3356626.097254752
Q9UJ83,0.0007,0.0079,0.0016,13723373.359684544,13806764.118383778,13996928.600231545,14286933.414876936,14365779.090496942,14300086.123534938,13845106.926785653,13346970.223742204
Q8NFI3,0.0007,0.0071,0.0016,4220503.938907909,4028216.4618798257,4441748.326156181,4351849.155952476,4362511.670139453,4243699.203728691,4299496.202804368,4136787.299514924
Q8N983,0.0012,0.0073,0.0016,3061838.4413171858,3087046.492143819,2654196.2938656136,2676730.44169077,2788566.4512772406,2889741.455034788,2858707.6153682354,2924537.2820086656
Q13185,0.0007,0.0072,0.0016,105465831.22457145,105819907.43698072,109054005.5355123,112013683.4538844,113946022.13668028,105465831.22457145,105819907.43698072,107412349.30152568
Q14493,0.0006,0.008,0.0016,11674231.771328857,11566985.392516026,11295660.599860603,11174416.781388996,11575765.455025539,11755778.6988113,11341068.778555444,11063592.203250738
O95831,-0.0005,0.0075,0.0016,85021379.9960521,85285742.15684706,83931841.57527156,85423304.96002021,85827118.65665914,86349399.55624376,85423304.96002021,82003062.83665733
Q00613,-0.0006,0.0072,0.0016,6271903.102092018,6216770.800528373,6311640.965356367,5904514.917835185,6046457.404872032,6388747.141284652,6056143.165706065,6200314.951961996
O00170,-0.0006,0.0076,0.0016,17070267.848594565,16412793.10867179,16188190.32234519,16293632.520892166,16188190.32234519,16531484.08415754,16920660.97451785,16293632.520892166
Q92925,-0.0008,0.0071,0.0016,8134413.223151877,8452289.140868373,7791694.704874294,7631478.939477085,7673280.534500007,8029320.551228643,8048630.643388999,8226637.197407667
Q9UL40,0.0008,0.0078,0.0016,2676730.44169077,2645146.3042649287,2551570.175774441,2505870.796354662,2514487.2370912298,2758298.0191946253,2597467.1627872884,2518830.986778222
Q9NW82,0.0005,0.0069,0.0015,32920163.60903173,33217660.66257226,33127272.966042403,33781825.38961116,34015077.96297822,33764296.20524395,33127272.966042403,32208877.344555933
Q9Y535,-0.0009,0.0065,0.0012,483227.5623717438,462978.87130569393,498617.21919276554,520632.5693287245,481354.73620805604,460787.22689350025,498617.21919276554,523814.8265109918
P25440,0.001,0.006,0.0011,2113520.8880464407,2222277.87067043,2417440.7334394786,2343611.6727750697,2464904.070497242,2154230.6134069255,2305306.651830093,2179628.273967694
Q6IQ49,0.0005,0.0061,0.0011,22801766.79240393,22975076.189962402,22923507.812458932,22908013.611356903,24294351.724367533,22820915.766149472,22292437.552312054,22292437.552312054
P02786,-0.001,0.0063,0.0011,113149158.16300635,124379246.3760377,121106847.6821083,119370307.46882398,108475653.00058544,118957964.85178114,121600939.13608727,129303559.53087318
O60488,-0.0011,0.006,0.0011,1013689.899089409,1121868.9981081414,992643.2366245287,1021740.5433649721,924106.947641727,1090781.6615482187,1034968.7021085664,1102275.5061759127
O75940,-0.0005,0.006,0.0011,34516680.25767051,33547315.525242276,34114620.223785214,35509602.62531468,35834470.71794871,34631977.198202066,33859488.1839272,33333446.816097137
Q9NUY8,-0.0005,0.0061,0.0011,3636403.1193145323,3686532.385099714,3770190.6016994854,3630002.1952053546,3515190.852717128,3787011.6271045855,3720407.8889832683,3699240.9429103374
Q9Y673,-0.001,0.0058,0.001,3354993.8705466595,3464910.964035857,3109368.125030577,2967311.943951656,2974998.478687442,3420596.427815908,3313300.7893822296,3172241.795364828
Q9BQ69,-0.001,0.0058,0.001,2375979.27286886,2480347.9167451,2344640.7553405142,2339467.360267709,2144007.5269698566,2294536.109202442,2464904.070497242,2658068.7514492334
Q9UKX7,0.0004,0.0055,0.0009,45619780.20473304,44756617.42655639,46281924.49339895,46985779.57764107,46668752.259885415,46367379.24808278,45303142.43691717,45340766.35189903
Q92974,0.0007,0.0055,0.0009,15520812.527456762,16584962.9105628,16438280.724240197,16210074.886799045,15177162.120959835,16011163.236889148,16346702.103084024,17299551.98050568
Q9NUQ8,-0.0005,0.0052,0.0007,7997650.468987985,8273789.3129116,7893055.4294706965,7872263.169197294,7791694.704874294,7866270.026281688,7992865.988633478,8382087.145242438
O95163,0.0003,0.0044,0.0005,54779613.45095386,55281202.40845085,58421656.11777845,56336108.30190795,56608215.911507525,56608215.911507525,56055539.35358477,55536194.225310735
P17213,-0.0009,0.0043,0.0005,3361256.851085303,3045510.736998563,3708155.953943483,2983179.6704263096,3141125.6422609542,3515190.852717128,3267503.2266437225,3130798.026695034
P42226,-0.0005,0.0044,0.0005,4825950.37568555,4842961.119518406,4559962.470298735,4450718.669323681,4482720.659348213,4785094.381091802,4785094.381091802,4615151.158255325
Q9NQW6,0.0003,0.0047,0.0005,12394982.94030081,12454456.764178235,12454456.764178235,12031435.095786687,12209800.228718454,12477379.62692181,12321781.140053425,12332812.599812966
Q8IV50,-0.0004,0.0042,0.0005,13738747.30644451,13517608.9631686,14817041.813149331,13252598.704850823,13657962.764121769,13915316.240044797,14020239.417082045,13669125.103721239
P15291,0.0006,0.0047,0.0005,1551345.205419389,1564688.6608760837,1451271.7519725224,1441394.4352277243,1428887.6157555948,1581109.8566587402,1513307.3233518777,1487513.168974202
A9UHW6,-0.0005,0.0048,0.0005,2129266.177063111,2069752.6282721786,2049380.8298978927,1968548.6547680453,2049380.8298978927,2156462.413695451,2028237.25194357,1980821.9692848977
Q14687,-0.0003,0.0046,0.0005,12477379.62692181,12469685.816451462,12533983.211062755,12360933.97838046,12352679.034845924,12441369.198495205,12394982.94030081,12645282.045263853
Q9HBR0,0.0008,0.0043,0.0005,713863.206587326,724104.4091456803,822247.3056132236,845365.6930510659,768740.0410884717,739438.0202382093,769948.4759433257,822751.6562364518
Q96ES7,0.0004,0.0046,0.0005,4800073.7120841695,4652765.254155354,4691769.477675631,4725148.500689345,4769082.832731269,4842961.119518406,4749693.70422272,4517916.479788106
O95399,0.0005,0.0041,0.0004,85285742.15684706,83133894.96138306,90648461.57912208,92607517.85040778,91826252.91342643,86612778.8437634,85285742.15684706,87867327.56105918
Q06323,-0.0003,0.0041,0.0004,93870717.44921759,93699400.39675549,90516126.98958683,89956802.13357098,92822942.75252941,93870717.44921759,91826252.91342643,89433972.89270225
A2RTX5,0.0008,0.0039,0.0004,364394.9474749436,383959.9396333776,396825.58782627917,417044.3766936238,453011.23342605936,371929.99346429115,358758.2741702502,383959.9396333776
O60826,0.0004,0.0039,0.0004,5802004.645558685,6101599.094105378,5591019.089054381,5681702.020403504,5521726.53822529,5841302.993908036,5798239.31754443,6020236.239188735
O00303,0.0003,0.0033,0.0003,16681282.206635,17038665.149956755,16312002.999886712,16250557.983889533,16074123.547693241,16438280.724240197,16681282.206635,17106125.929593723
Q9P206,0.0002,0.0035,0.0003,5984357.282659908,6012962.623034001,6163577.1115670875,6056143.165706065,6150932.059600122,6112335.95348779,5895606.480212969,6063774.950556929
Q9Y2Q9,-0.0002,0.0034,0.0003,18051918.694274046,17681260.713538468,17299551.98050568,17606585.937372927,18051918.694274046,17693639.763958253,17559608.20963024,17322486.18650737
P50747,-0.0003,0.0034,0.0003,8628564.36095465,8633315.252765825,9007393.011769699,8556948.63598555,8353687.705034841,9142100.322314244,8858837.29722244,8478564.658263683
Q9UBM7,0.0003,0.0033,0.0003,8700108.907631038,9023920.267994309,8912816.914882554,8633315.252765825,8478564.658263683,8983414.179191874,8969904.036237853,8848805.38774946
Q8TAE8,-0.0004,0.0032,0.0003,1694559.096558684,1623178.2971749837,1581109.8566587402,1649153.5599015455,1698959.7930894173,1522816.5883581138,1613582.4196718743,1716115.0558714229
O15479,0.0004,0.0033,0.0003,4805023.113150241,4890863.974194915,4634408.225327733,4439144.283456902,4398595.942865763,4926689.12663604,4757436.501501564,4694887.996536252
P00915,0.0002,0.0028,0.0001,44187343.66862236,43815059.12787395,44557089.43433402,43383877.017454624,44121756.487931326,45303142.43691717,44075782.90051593,42504287.77719543
Q00577,-0.0002,0.0027,0.0001,56984700.71946556,56825880.202400856,57607458.28995372,58421656.11777845,60180201.440188,57873148.97861893,56467029.37365853,55379985.876983
Q9Y266,0.0002,0.0031,0.0001,440297764.9654526,462959365.15879035,466118198.5824426,462959365.15879035,453166596.10857195,462959365.15879035,453166596.10857195,462959365.15879035
Q13084,0.0005,0.0025,0.0001,1909574.8235163316,2019890.7174564784,1676587.0610353143,1681260.270301151,1660789.2501741534,1811535.4530878365,1899174.1463544748,1905617.0819315151
Q96FX7,-0.0002,0.003,0.0001,5463858.30566108,5473751.654226154,5621583.622635657,5636141.494217388,5655877.1760062305,5544154.879624182,5517843.086496062,5473751.654226154
Q96EV2,0.0001,0.0023,0.0001,6122390.688858588,6046457.404872032,6096415.9981981255,6086722.78404796,6167084.443328682,6186058.302672522,5979276.929421424,6024358.941054399
Q14738,-0.0002,0.0027,0.0001,8029320.551228643,8317246.503254519,8121661.341035609,8003799.962463044,7863050.39443274,8100159.692770035,8190128.6322488235,8317246.503254519
Q66K89,0.0004,0.0025,0.0001,750469.4768100852,798557.9390339027,842151.1983955293,848396.1626980606,765873.237193784,814889.5870676022,853825.479522523,804321.4949240707
Q02543,-0.0005,0.0026,0.0001,9487999.67637903,9566340.883281479,9191086.975890923,8360725.34592224,8246388.558728264,9591144.234452933,9575544.927849514,9197838.208371844
P63272,0.0008,0.0023,0.0001,5392099.320483575,5030563.770927885,3829123.2047675806,3680532.3978401464,4498979.149211507,4725148.500689345,4392613.519506107,4103469.61521738
Q9H857,0.0,0.0002,-0.0,8349874.539773977,9084151.399458794,9844246.20886616,9892091.611259218,9541761.5305598,8822862.556578616,8942121.079865811,9812903.281754991
P02008,-0.0,0.0,-0.0,3419244113.0300994,3419244113.0300994,3419244113.0300994,3419244113.0300994,3419244113.0300994,3419244113.0300994,3419244113.0300994,3419244113.0300994
Q8WXX5,0.0001,0.0011,-0.0,85629421.31766455,83728605.41587293,87053974.45924349,92034048.6874649,90516126.98958683,84337589.9711262,86612778.8437634,86903926.69975051
Q9UNN5,-0.0,0.0005,-0.0,92607517.85040778,91826252.91342643,95233390.45559016,99036893.75290407,96864461.62980217,93699400.39675549,92990895.06321564,95017233.078916
Q8WUJ0,0.0,0.0,-0.0,184536.04032588407,176773.6149450697,174080.48673885394,196003.05561042874,182661.31892452817,172116.1071580307,182661.31892452817,193819.29570087275
Q13283,-0.0,0.0,-0.0,59728457.1452472,58935872.46440185,57515292.762735955,57460148.675736174,57326359.179266006,59728457.1452472,59129737.63764909,57460148.675736174
