Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA48,V_log2.i._TMT_3_iTSA48,V_log2.i._TMT_5_iTSA48,V_log2.i._TMT_7_iTSA48,V_log2.i._TMT_9_iTSA48,D_log2.i._TMT_2_iTSA48,D_log2.i._TMT_4_iTSA48,D_log2.i._TMT_6_iTSA48,D_log2.i._TMT_8_iTSA48,D_log2.i._TMT_10_iTSA48
Q9NZB2,-0.0154,0.2883,0.0048,17316165.037171427,17259288.18853113,17235136.393488128,17910775.88937012,17038033.428575914,17413994.77753171,16553549.904484363,16992543.025887884,17404543.516482063,17259288.18853113
P61978,-0.0082,0.141,0.0048,687735882.9679403,710893961.7759284,677889033.0379392,710893961.7759284,683885589.9624679,687735882.9679403,683885589.9624679,683885589.9624679,699884913.8905886,687735882.9679403
P05388,-0.0077,0.1354,0.0048,150496131.2794964,148282069.03799063,154544537.39408165,154544537.39408165,157337337.0210079,150895709.01763925,151655596.77580255,155436284.51950285,148886955.59656763,152260677.30451605
P18440,-0.0158,0.1846,0.0048,1321892.7776843987,1377043.2772109194,1432240.3731445526,1434971.9942277079,1395908.8220328733,1313095.3043104971,1347032.4452811256,1403427.5908887458,1427469.688068681,1377043.2772109194
Q9Y2I8,-0.0132,0.253,0.0048,4631729.726204365,4504408.877322948,4661942.726769328,4615943.037469219,4617316.799181254,4706117.301577231,4551579.62933308,4620594.197274737,4430240.443614821,4454412.950386276
P36969,0.0383,0.2411,0.0048,19393995.788770616,18840478.494851753,14300707.722601624,18706963.569515992,18840478.494851753,19029514.515634652,18935004.52234205,18159713.171708968,17996850.535897017,18188775.049523357
P32189,-0.012,0.1824,0.0048,2962725.408770854,2913427.743728379,3053710.464954871,3118597.687107705,2944916.524772307,2973934.9078505337,2867108.1405904037,2988635.32789724,2986547.4651197125,3014627.485329934
P04406,0.0149,0.2936,0.0048,3275550011.448759,3151649034.0991716,3151649034.0991716,3151649034.0991716,3151649034.0991716,3275550011.448759,3151649034.0991716,3151649034.0991716,3151649034.0991716,3275550011.448759
Q92913,-0.0305,0.2929,0.0048,422916.08304744057,442550.5071194939,411182.45470655017,433265.66009390145,391426.2135628994,412984.61440735304,424263.1643783002,409139.87092280557,393002.8502247264,412984.61440735304
Q8TCF1,-0.0187,0.2725,0.0048,2794265.99247562,2783449.8125267923,2594939.369724591,2760419.0238431897,2769610.6178332944,2697519.5222119354,2770848.7478740467,2700176.0825782116,2693634.8477988974,2630747.1459978083
O43504,-0.0273,0.2578,0.0048,5296310.26879381,5735828.190895102,5011304.702550271,5869811.241790507,5333290.123256498,5087611.369071227,5494731.062224331,5305623.458223131,5376171.611118455,5407479.386806965
Q9BQ70,-0.0327,0.2569,0.0048,501433.0940199018,459145.9867702223,461940.40635049174,510559.6821449984,429312.9244029416,456056.644549215,441861.1823912448,465882.29210897477,459145.9867702223,480792.5814127376
O95059,-0.085,0.2903,0.0048,2386318.2675225763,2241147.1869054046,1964033.2047821574,1881394.3809924482,2924835.2657286013,2062952.1961185876,2474046.6963206567,2168700.4875708204,1973422.852460158,2038586.9762459947
O75063,-0.0225,0.2617,0.0048,2445324.3372042696,2590706.5147018274,2820719.0564269675,2735396.3513476886,2611822.402809685,2625614.662669757,2579928.441427374,2533345.840879249,2620943.3492647274,2605761.3331854264
Q70UQ0,-0.029,0.2675,0.0048,3994963.302428681,4278802.179006176,4528479.826549054,4722549.932721362,4064694.715236585,4176533.5889362013,4003305.2666194877,4314473.213536592,4306004.987932248,4306004.987932248
Q9NXW2,-0.0179,0.2196,0.0048,5468794.156851071,5626440.825548902,6044687.684933611,5772871.173220865,5713482.701662981,5403481.371001897,5445846.509121223,5814739.379834196,5853696.837732999,5679343.061847297
Q9NPF2,-0.0301,0.2709,0.0048,284051.74494576344,287573.75285526784,307174.6127256235,295604.0540827624,273916.90114547196,279280.9453715957,280569.9628156058,285498.70973223174,301016.22795009724,268394.6818978117
Q13287,-0.0151,0.2119,0.0048,20340440.538414065,20313972.53179105,20642208.407258242,20413859.0439194,22075277.534040865,21162831.188237723,20717590.234629236,20581847.447133746,19868467.73760395,20113555.84125735
P51649,-0.0125,0.2235,0.0048,33686942.81567654,33124319.485892374,32059829.117556944,32655692.800509855,33401490.573613796,33612535.313192345,33039985.091785252,32253547.44468429,32143797.840641517,32044071.021381035
Q8NHU6,-0.0186,0.2299,0.0048,3456072.137363805,3364459.467360887,3258253.9907235974,3195459.7175810495,3602777.4849841055,3335173.306895216,3358154.2770250044,3336382.972819646,3306101.3245922946,3283099.879440259
Q6GMV2,-0.026,0.2883,0.0048,8128232.0555848,7630033.443863477,7221971.067852962,7583888.695047282,7736635.691143329,7768765.31738426,7920608.1771958815,7354704.618061336,7118980.259120091,7361769.763384315
P51452,0.0341,0.2922,0.0048,5611716.32038463,5443490.843099225,4666382.538287383,5472382.187802886,5852372.95272284,5648462.53275704,5476188.5878160745,5569325.527274904,5504528.14957658,5431821.50007918
Q96GW9,-0.0158,0.2346,0.0048,6008880.4988738,5760704.161274546,6202660.538299816,6012192.74205271,6123558.416732878,6284775.194936191,5828712.006702855,5819810.551053593,5931500.126465456,5837838.502032529
Q6ZNJ1,-0.0239,0.2558,0.0048,4003305.2666194877,4189978.0632574945,4690529.295714118,4372146.311053769,4340532.398207755,4245789.189100592,4035929.352139926,4364003.566395106,4228851.297686033,4310284.778576762
Q9NRR5,-0.0194,0.2629,0.0048,17138994.17926449,17366891.098246213,16950056.540549964,18122480.36384575,16424740.82657229,17689455.80339202,16932719.243612017,16444803.80054527,16977033.68507298,16603169.860877119
Q9UHN1,-0.0186,0.2653,0.0048,10265362.369483953,9681078.324484834,9855354.802682616,10544500.28410701,10135067.77073702,10327071.757217405,10020949.105878277,9934062.89371901,9855354.802682616,9573351.49765444
Q7KZN9,-0.0222,0.2702,0.0048,1314877.4115611673,1335492.0711445422,1378217.9387751524,1277138.5825751205,1294962.9490263544,1242651.0602964396,1319861.475041068,1349043.2679484678,1246456.0209099455,1324636.172868926
Q8NB91,-0.0341,0.2622,0.0048,623188.2428405472,550288.5633967977,508053.3694186523,543013.2891739272,573712.3981621697,521239.5718188803,564743.6741031292,553039.135498647,550288.5633967977,536837.6165249838
Q8WUH6,-0.0191,0.2494,0.0048,9439505.60761331,9628959.039521905,10092329.93148542,9144792.346703965,10087416.670227593,9787132.631932272,9614009.57738638,9382382.649582058,9727422.497466804,9121795.839248417
Q96I51,-0.015,0.1962,0.0048,6719777.762080888,6565580.850936306,6259997.108067424,6408670.520761891,6378679.806331982,6458935.443452384,6680203.816163804,6304750.11213447,6119475.524573045,6354118.39028618
P63172,-0.0182,0.2182,0.0048,3931023.7243357333,3852215.655484155,3975918.4350276645,4146821.997054943,3752964.2063361183,3948507.6367904926,3683865.7346423096,3787581.1279701972,3921688.0214853203,4021525.702520534
Q9NUT2,-0.023,0.2551,0.0048,1449910.3515529276,1477820.6783582764,1640413.7603833638,1550645.0137163077,1457874.5696792367,1501042.2452670021,1461686.938651554,1437150.5700685414,1531354.408018844,1505745.0859826496
Q8WVM7,-0.0139,0.223,0.0048,6141496.3739047665,6129166.1782244,6047881.703248853,5834122.830079697,6342336.664193084,6112875.484843847,6070521.463548885,6041649.251380315,6051942.710665039,5848762.4746742835
P41229,-0.019,0.2474,0.0048,11595572.78037976,11683109.193795167,13123406.596070727,11843054.617458116,11941065.267563885,11746816.420437356,11622737.092981514,12016256.26352119,11944338.49134767,11907696.909671584
Q9BQ24,-0.0382,0.2947,0.0048,369659.7806879019,353716.5359917595,327075.5564453356,383760.3779656241,336590.25438509835,349920.0291211838,337739.0498977051,328250.1898576285,365280.4382486299,339369.7125398581
Q9UKL3,0.047,0.274,0.0048,1967147.559072653,1769805.1596013447,1518180.6834896854,1463266.09823449,1860867.4565857686,1745000.6099005672,1880271.691800606,1781039.6329642837,1649887.7002804012,1784891.9853689002
Q5SWX8,-0.0199,0.284,0.0048,5976618.024424529,5990907.67567798,6339412.564721828,6475533.157143596,5933580.2029897,6012192.74205271,5916172.1409355635,6112875.484843847,6002187.596715219,6173920.092680565
Q8NBM4,0.0351,0.2871,0.0048,516585.20868840883,545882.7527241679,606465.6254673882,553039.135498647,503675.00391716504,535630.7273202309,557064.247139823,585490.558196366,565543.0527518481,541483.5032413518
Q9BVW5,-0.0157,0.2022,0.0048,3320651.2000960954,3285640.5340538607,3134625.324061685,3332391.771620056,3285640.5340538607,3223271.6725640823,3401856.724901215,3106017.7851765817,3208499.060268495,3202362.242178037
Q99704,-0.0155,0.2244,0.0048,2217472.142840357,2214839.6290839626,2320474.6239239154,2242660.0846266695,2386318.2675225763,2335604.410628065,2205131.391757264,2255452.9808352743,2222094.282073544,2212960.500823347
O75791,-0.0135,0.201,0.0048,5269093.281344311,5222182.949474991,5037041.371932542,5102016.273773036,5326178.726140263,5333290.123256498,5151754.483202972,5075381.329678362,5160044.797701218,4931621.9886861555
Q15369,-0.0115,0.2247,0.0048,41148058.06096478,40686062.19551347,39426517.81010583,39763875.57960925,41364675.25139247,40626047.04670666,40368812.417642176,39993751.233649686,39714676.887165174,39582458.87341185
Q9NPQ8,-0.0175,0.2733,0.0048,9013223.71975387,8754765.95318604,9382382.649582058,9244911.831041016,8856584.028372413,8792554.916615166,8623628.150674762,8953979.782137664,8958437.663815232,9258652.12188072
Q9NUQ7,-0.0292,0.2594,0.0048,1648246.0005440328,1694730.8404363603,1863539.2437230526,1908146.5669468257,1642369.192366329,1657964.9645183426,1645554.456694713,1760511.7434269732,1744113.309745972,1750809.4677348398
O75643,-0.0137,0.2232,0.0048,183404223.3312906,182851933.36022294,189444923.5015755,194294300.4866102,181097072.01223108,182426060.53506374,179731805.35861918,184841743.26335493,184440086.93892297,188452378.1348004
P53007,-0.0232,0.2501,0.0048,29356996.93716455,30457045.42580758,33150986.118553694,32931190.222558737,30913091.19930054,28900627.86959163,30397046.99294643,31470104.64209287,31507523.35156182,31613345.466167975
Q9BT22,-0.0321,0.2403,0.0048,1264350.019304727,1384810.060300582,1458634.184629823,1487262.5999070494,1432240.3731445526,1216759.0546848236,1354412.816847788,1428246.0804014483,1413197.1948833398,1441399.960252956
P19793,-0.0245,0.2608,0.0048,2004523.6662802722,1840126.171588314,1954141.5996727187,1986444.6578910984,2145102.6704331334,2043406.0454793277,1927122.2320115564,1934136.9093263804,1889335.629223832,1944323.74743225
O14925,-0.0308,0.2731,0.0048,3694410.044481233,3827772.854216095,4122791.12376751,4413034.789642025,3703864.6279014065,3755170.076333096,3765509.2279128768,4008757.8691799156,3919305.660024872,3846027.532930678
Q9BRS2,-0.0116,0.2646,0.0048,18260330.859416585,18109561.77745063,18175425.710422236,17996850.535897017,17646138.650973585,18325422.946234297,17756349.315664396,17823745.34763697,17862005.675185535,17475166.795596108
Q9NZJ9,0.0332,0.2853,0.0048,49130870.66430696,47777046.64304862,41148058.06096478,42886541.749752134,48832092.692301735,46938748.47190379,49366166.772937395,46522139.48569439,45013846.66738624,46714109.15477918
P54132,-0.029,0.2886,0.0048,5933580.2029897,5476188.5878160745,5356454.503130611,5181568.506984838,5529402.605522136,5356454.503130611,5824172.1158753885,5396021.477855905,5137361.875674129,5146340.559445959
Q92598,-0.0072,0.1674,0.0048,158166188.05188552,160063815.06735295,162195818.99030742,160063815.06735295,158514278.60514686,156523207.64065462,158166188.05188552,157337337.0210079,159286863.41274565,161660411.02959308
Q8N5C7,-0.0185,0.2452,0.0048,2398595.033044342,2342486.2356199166,2554240.6047930773,2296867.3992032027,2326156.755463194,2284654.51967965,2314335.5149437883,2374376.619106251,2360001.081427234,2400784.6347215674
P12955,-0.0147,0.21,0.0048,21044293.201284308,20870799.77132532,21285317.58428944,21111370.02778262,20680416.84711494,22122293.08491638,20921760.22256793,20540674.203358375,20293241.448018968,19790585.513235975
Q9ULJ3,-0.0198,0.2787,0.0048,2231087.988047176,2260244.276437058,2223145.3274006285,2073374.72444713,2295372.584511627,2232361.8096679915,2199318.353252526,2163260.583166306,2145955.189092963,2163260.583166306
P30533,-0.0122,0.2429,0.0048,17744649.719490703,17962165.94086698,17811982.454566684,17510356.249263562,18493831.19976535,17870288.62616895,17554259.210455444,18086256.079763662,17646138.650973585,17385781.46826216
O15446,-0.0146,0.246,0.0048,8685730.265145449,8856584.028372413,8375227.448471524,8828201.939194696,8863367.979059821,8736037.267134996,8777889.753441699,8577234.359879686,8510707.15615127,8462172.884660153
Q9Y2V0,0.041,0.2651,0.0048,441861.1823912448,494236.8583652126,421112.0433339127,417746.5939734481,501897.15755623835,450600.4129000799,490599.89514913526,442550.5071194939,456582.88005684403,496295.6279848504
Q8WWB7,0.0407,0.2674,0.0048,185922.53253137498,169271.20507715648,167919.22875903937,177946.25437029122,195402.94291811396,200269.33239492797,186872.1550161576,174479.0071398674,174479.0071398674,183720.90630280832
Q9NZD8,-0.02,0.2296,0.0048,3923937.412983572,3905981.4309833464,4107492.2146081934,4023444.6913093333,4413034.789642025,3859427.403425375,4102611.8330297302,4015010.88965291,3978972.065762192,4083244.283768755
Q9H6S0,-0.0374,0.2292,0.0048,339369.7125398581,370371.219592661,353716.5359917595,309146.58857099514,351833.0828063314,368320.25452915585,351833.0828063314,336590.25438509835,298309.4571815202,320974.1594646621
O14641,-0.0129,0.2008,0.0048,1795600.2978485217,1812578.1397717257,1855407.387296754,1918644.2966637681,1841828.7784186555,1787077.8960610537,1852056.4353560882,1848046.0424366726,1814856.6525693047,1816404.7072781383
Q15528,0.0718,0.2812,0.0048,4556275.7744962,4336224.677886402,2938381.1387827327,3708696.3470315184,3928416.7586193536,3723380.667612987,4427483.592717271,3779392.0718565877,4134252.2318831547,4350775.364098305
Q8N4H5,0.083,0.2545,0.0048,6044687.684933611,8032416.4012324,10013710.385389179,7302444.410625666,9133523.53191321,8754765.95318604,7532539.173497394,9032731.84869591,10130676.984820157,7354704.618061336
P56937,-0.0245,0.2698,0.0048,1126592.5767815837,1171109.3498173258,1210522.974658144,1220453.2225641683,1137793.7573803053,1140000.7714493838,1072933.410374093,1163288.133602656,1197764.202777663,1179038.9513008066
Q9H4M9,-0.0092,0.1997,0.0048,45431292.367102735,44187212.885835305,45181499.298829205,43429496.16251656,45013846.66738624,45239527.64032621,43994110.590682134,43608617.85096332,44658711.465528496,43751394.94586779
Q86TM6,-0.0265,0.2881,0.0048,1246931.860911313,1300823.4052690715,1332399.179473729,1381565.5083824657,1211978.9657859236,1259178.9520940233,1219227.1213894053,1294962.9490263544,1277138.5825751205,1289286.1439004804
Q9UHJ6,-0.0181,0.2693,0.0048,3559214.2029540837,3447819.0749408086,3661072.2643699,3592878.654353544,3572876.5596044883,3463801.919529835,3374547.19471115,3641397.8147611124,3453273.9074039687,3631880.440474712
Q9HBL8,0.0548,0.2049,0.0048,8636786.881981052,8808149.956807805,9089111.242011784,8424520.711308667,12245379.501918048,9018060.32481208,10880205.95268027,9648236.29469364,9341649.983321296,10007198.121094085
Q13439,-0.0129,0.2167,0.0048,41416510.49153483,41737219.016084656,44658711.465528496,43315741.84622793,42292945.65127151,42983066.337091096,40861123.03112498,42437508.13134128,42502918.712780096,42180348.23269357
Q03393,-0.0238,0.2298,0.0048,715341.2593903177,673495.3596217337,672807.6528236262,660548.5054981014,713378.6184015595,723118.3192807538,667023.4424210403,691829.1083172275,646334.1791443003,642565.7416028631
P14927,0.0866,0.227,0.0048,18812635.405002125,22089023.24880152,12033181.859039938,17001016.350663926,15919078.611226857,14537308.082732936,20117711.44119996,16950056.540549964,18122480.36384575,21245474.211127114
Q96EK5,-0.0124,0.2077,0.0048,10475054.323834678,10395753.03216427,10924638.382945083,10744779.79135859,10290393.746044133,10435592.726369547,10087416.670227593,10471050.492746884,10520226.93508103,10726427.929708634
Q6UWP2,-0.0118,0.1933,0.0048,12951322.879348453,12923317.849121695,12193633.55609064,12474271.166681208,12595871.422726737,12659790.370143155,12626074.385747554,12545086.999452928,12232090.839609813,12407544.903168414
Q9UKG1,-0.0135,0.2668,0.0048,5710007.183886429,5616074.254151063,5796378.000168547,5809510.584910772,5819810.551053593,5910084.348651976,5611716.32038463,5586898.694841219,5626440.825548902,5676073.458945293
Q14596,0.0431,0.2686,0.0048,266125.0923952776,271326.97308458085,247101.04734131752,224295.04593196174,280569.9628156058,259295.8355054752,286093.6299566845,255082.93489731994,267581.6874983197,257103.65603577934
P50395,-0.0101,0.176,0.0048,276872065.10234046,274420266.3983469,272986436.3431376,271698609.26488274,276872065.10234046,275248681.1017168,275248681.1017168,272986436.3431376,259466701.1082553,276872065.10234046
Q96J01,-0.0081,0.1846,0.0048,39609754.398312084,39256972.484211065,39763875.57960925,37926155.76055538,38890006.49695613,38890006.49695613,38991207.01974919,38838017.93120829,38368001.38089343,38765588.74618406
Q9H0N5,-0.0172,0.2087,0.0048,2775261.893112255,2714370.5465782806,2678898.593418313,2748940.5956375003,2705951.7423479375,2897901.0627429155,2653002.896500587,2594939.369724591,2714370.5465782806,2568627.8446525885
Q3T8J9,-0.0287,0.28,0.0048,612161.6152777994,616306.9779006285,646334.1791443003,667858.5676130381,587054.1262328362,607320.7852560362,610873.1437406244,621638.563975044,582383.8970824137,637828.3332346294
Q9NXN4,-0.0328,0.2486,0.0048,281416.1403967922,249432.0074417858,300195.4489736585,271326.97308458085,269248.31115302653,255082.93489731994,262964.5083102876,273916.90114547196,281416.1403967922,263608.00758469326
Q9HA65,-0.0172,0.2392,0.0048,1909553.35457893,1908146.5669468257,2030518.4000677976,1863539.2437230526,2031216.7269784992,1941184.2242595758,1882619.39201304,1965937.8183677157,1897334.503185799,1914695.5883596435
P61158,-0.0096,0.213,0.0048,51655992.967519246,52379040.99800741,52186803.05891969,53119520.57304242,51327541.363712505,52856255.945171416,51569025.23568177,51789704.822303444,51327541.363712505,50741726.763435625
Q99828,0.071,0.2354,0.0048,1676360.5323565789,1611288.2096564341,1041356.5956155382,1333898.0364157646,1360541.9314703,1268740.465582939,1597985.1713154525,1393085.1091738201,1463839.0637356902,1637665.8065773998
Q8WUM4,-0.0163,0.226,0.0048,266551926.8176351,266551926.8176351,276872065.10234046,272986436.3431376,257609970.2325847,256311834.18454927,254553520.94964036,263781535.55400243,274420266.3983469,272986436.3431376
Q96QF0,-0.0205,0.2252,0.0048,1167453.8338378908,1145587.8293318497,1103346.620847585,1101375.339179147,1060224.8500423,1157253.4476594334,1104373.0678164146,1081711.4677865552,1098707.515452306,1043764.8335238891
Q96LD8,-0.0271,0.2881,0.0048,1001829.042768336,917584.3755077437,934255.4052776729,889563.5567434663,983175.6296790608,921164.6801835947,974979.5612331924,904905.6174743386,922948.5492643012,902375.0792233194
Q4V328,-0.0113,0.1957,0.0048,30457045.42580758,30429144.542328108,31060296.373074237,31138911.537087515,31263253.96476537,32143797.840641517,30104054.696787912,30210633.68640104,30523127.77006889,29780017.37778883
Q8N0W3,-0.02,0.236,0.0048,2838931.1884748437,2698635.3560059667,2919047.102392803,3010886.6590240677,2838931.1884748437,2966573.054072129,2753134.210798359,2714370.5465782806,2883476.132305272,2755639.1704092924
Q66GS9,-0.0159,0.2202,0.0048,8048539.0386081375,7703444.485838032,7698578.104846274,7361769.763384315,7995216.389980362,7522939.460980862,7856078.473662581,7717679.541890699,7768765.31738426,7418546.861524256
Q7KZ85,-0.0095,0.217,0.0048,36916999.64966171,36889971.53413301,37660057.058945835,36843276.722440735,36988053.37947923,36144787.175959,36092749.642193966,36968886.38396737,36843276.722440735,37556054.4748542
Q7L592,-0.0149,0.269,0.0048,5735828.190895102,5515989.38557906,5648462.53275704,5577657.435428388,5452463.173078067,5752926.908177299,5472382.187802886,5497850.780849149,5430301.573123763,5420319.48920274
Q02880,-0.0195,0.2576,0.0048,3061340.0374086765,3113446.0507759703,2973273.362650569,2871503.48106719,3070834.9024701994,2861295.8790833876,3075003.6239063507,2913427.743728379,2995625.427390594,3004455.5976432534
Q8IYU8,-0.0199,0.2707,0.0048,1375165.8855346646,1374146.3573639274,1447678.9173953666,1397117.152996118,1419039.0694269533,1430496.9391121631,1361063.5790293599,1303107.8762654036,1386484.319907073,1417811.8278953729
Q15649,-0.0226,0.272,0.0048,1600473.8451918196,1608468.731818469,1455872.1827013916,1553442.0681730618,1495045.9547336646,1532509.3443694352,1534082.9151194175,1522243.255257628,1515428.0433670902,1471112.3195393141
Q9BTF0,-0.0393,0.2915,0.0048,1018338.2399915671,984787.1831958996,1088214.359500455,1133389.3810095626,902375.0792233194,1056324.6288046977,936557.5740271609,989234.6167836754,1019619.4651658977,974979.5612331924
Q7L7X3,-0.0106,0.2012,0.0048,26346629.039189342,26856587.382508818,27535656.889795687,26815860.81093125,26537386.868427973,27347950.815395884,26185245.40811843,26374340.804074716,27058207.053436857,25808168.730430786
Q96J02,-0.0115,0.205,0.0048,7595786.318047879,7785703.42743557,7893799.5272223465,7664651.204830345,7522939.460980862,7564254.851141326,7361769.763384315,7743682.763155088,7773536.886128243,7616578.928837649
Q8IY47,-0.0171,0.2413,0.0048,3368931.724243268,3347626.146333003,3252404.9166315915,3348761.570175942,3405923.7584590083,3288726.8788712337,3473950.5320487996,3309276.0239909883,3165324.0666292845,3247079.642555173
P28908,-0.0119,0.2186,0.0048,1844518.0931055904,1845841.506030601,1853402.3687908782,1867448.2454844955,1767611.3019188268,1834090.6432920222,1804155.0635196692,1799158.5271323218,1828110.3910914233,1814856.6525693047
Q9BQP7,-0.0135,0.2409,0.0048,27597911.156963218,27470447.182859644,27615992.078275535,27347950.815395884,26981874.243724335,28486525.871878553,27058207.053436857,26795777.46713883,26833522.17945892,26223334.294979025
Q13190,-0.0211,0.2796,0.0048,7682937.836378824,7880169.656969767,8458514.464017253,8119416.716605967,7798544.945500795,7508079.574499092,7687070.6110569425,8000374.921979737,8000374.921979737,8058977.753211366
Q96GC9,0.036,0.2816,0.0048,1853402.3687908782,2200086.3839412383,1784891.9853689002,1904847.1816865352,1822473.0752157045,1897334.503185799,1887869.1069106602,1956603.829614411,2040820.5208057298,2002231.0156722073
Q5HYK3,-0.0161,0.2757,0.0048,3205667.5831660912,3118597.687107705,3355939.9959203796,3156111.5579411197,3190757.5747853396,3140471.421281033,3195459.7175810495,3179997.5206332584,3072841.6647869283,3218368.0716994833
Q13045,-0.0139,0.2123,0.0048,18194543.011764053,18194543.011764053,19516339.77775178,19328102.03312579,18457389.043487694,18272743.967813198,18015014.784965776,18721340.58038989,18706963.569515992,18830886.586265627
P54727,-0.0152,0.2523,0.0048,42180348.23269357,40977229.49411556,42715421.12545625,42502918.712780096,43051301.28674543,43878578.10928371,41889080.48801186,41737219.016084656,40861123.03112498,40310987.511286035
Q2TAZ0,-0.012,0.2392,0.0048,2936155.733537982,2861295.8790833876,2966573.054072129,2827827.232502779,2980823.5566627677,2929519.352922733,2883476.132305272,2904599.9207624793,2849575.2294664523,2846779.4182641273
P78371,-0.0067,0.139,0.0048,575420711.9021043,582473223.8273827,582473223.8273827,575420711.9021043,586260542.3392792,582473223.8273827,582473223.8273827,582473223.8273827,558423525.3501093,575420711.9021043
Q2M296,-0.025,0.294,0.0048,3024726.3802732937,2840541.5786104794,3056741.5803852887,3081849.137112245,2849575.2294664523,3124361.981790079,2913427.743728379,2831465.910708886,2897901.0627429155,2794265.99247562
Q6NZY4,-0.0087,0.1888,0.0048,32581584.035021927,33474003.2151273,33433632.64531084,32772679.797287904,33742549.306549996,33797442.63852437,32912633.44651314,32554457.69631464,32629249.97876239,32690658.220198855
Q99729,-0.0112,0.1976,0.0048,202646258.78779873,209987993.46204513,205704087.39767456,199156740.78553316,206426408.75376725,201945990.26238477,205704087.39767456,205704087.39767456,204550315.28014418,195537635.28157538
Q9UNF0,-0.0145,0.2173,0.0048,23332431.10688657,23945436.5194028,25357374.132259518,24512358.558549885,23569239.620251905,24239145.75630209,23028258.557304922,23591498.76601354,24533345.07079746,23806528.922007814
Q6IA86,-0.0107,0.1757,0.0048,21651223.98842003,20881997.703194253,20689198.78029179,21154811.42924388,20921760.22256793,20680416.84711494,21312203.242936794,21215470.674264934,20093208.675430957,20951346.78808998
Q92665,0.0156,0.2739,0.0048,7112882.151343668,7194548.342523145,7555788.981789274,7194548.342523145,7334606.718445601,7347024.373264689,7070919.430710352,7322265.829984234,7571493.1139075365,7379508.0883154245
O75570,-0.0365,0.2664,0.0048,456056.644549215,463843.84753528045,519099.18244625814,539121.7132321128,451377.44676641666,487009.5913490596,442550.5071194939,473672.82824127545,480792.5814127376,478760.02794785565
Q8N653,-0.0354,0.2566,0.0048,1094425.5229883888,1150437.2707462597,1202978.4184660346,1136985.0626437957,1323136.414935531,1101375.339179147,1060224.8500423,1160491.375278881,1161315.1792461814,1265714.4471012186
P07900,-0.0062,0.1188,0.0048,1369198423.1931376,1369198423.1931376,1416696268.590905,1416696268.590905,1369198423.1931376,1369198423.1931376,1369198423.1931376,1369198423.1931376,1416696268.590905,1369198423.1931376
Q9H773,-0.0411,0.2919,0.0048,11489852.326062074,11341860.411888806,9351431.39406628,11520183.490117861,10363968.28480513,9640568.67796828,11089941.196809128,9887353.549417594,10817892.646374939,10988183.251731332
O15111,-0.0311,0.2667,0.0048,2289619.399138541,2456745.2230792847,2559206.0367909507,2737208.9138117684,2388684.7102757655,2314335.5149437883,2307439.8504399876,2512081.0995521643,2448876.8597041923,2552387.0699928044
P11310,-0.0091,0.1683,0.0048,95593850.65760455,97575319.78170398,96603244.62089846,93969672.83214238,97003812.88585505,97575319.78170398,92874149.6051812,95375749.27086397,97575319.78170398,93109876.37270673
O94973,-0.014,0.2402,0.0048,15289934.705454724,14711718.966785735,14916418.668162173,15320603.262451546,15018155.30213883,15197931.55681834,15052246.344331067,15128535.288836906,14250152.37382262,14711718.966785735
P40926,0.0134,0.2644,0.0048,1416696268.590905,1416696268.590905,1369198423.1931376,1369198423.1931376,1416696268.590905,1416696268.590905,1416696268.590905,1416696268.590905,1369198423.1931376,1416696268.590905
P04899,-0.034,0.2933,0.0048,17207808.393852897,16836364.114139523,18053037.48377538,19805386.503181368,15860066.67180527,16855401.4145954,16444803.80054527,17510356.249263562,16932719.243612017,17756349.315664396
P31327,-0.0243,0.2735,0.0048,1112877.518455393,1128055.7901035366,1126592.5767815837,1141087.806227653,1221092.2625107311,1124780.8528098469,1128055.7901035366,1175552.3775308665,1136121.3517562111,1055456.0248837622
P61011,-0.0171,0.2054,0.0048,32554457.69631464,32953311.4062204,34391648.86593233,31834194.402673423,33150986.118553694,30549807.000357375,31432861.096850745,33098195.31077369,33433632.64531084,33993115.112038784
P00390,-0.0105,0.1718,0.0048,96603244.62089846,95678325.84117463,96092226.4118182,95375749.27086397,96244556.51579884,98509819.20000978,98028730.22799866,94670091.45271182,92391796.87521634,91699627.01928514
Q9UMR5,-0.0172,0.2268,0.0048,5225207.105180256,4858400.156172494,5134200.976018789,5050404.076400443,4972651.895938054,5289566.785294741,5024835.756629188,4926594.261052968,4791318.5389809795,4846086.313026468
O75368,-0.0146,0.2047,0.0048,15854896.897386482,15478000.547759201,15121616.122272125,15307575.892806621,15463014.790229682,15992290.852458557,15671187.9363173,14872230.916167162,15163945.807737863,14561414.698156472
Q13492,-0.0167,0.241,0.0048,99901967.12691183,96092226.4118182,93969672.83214238,92874149.6051812,97575319.78170398,97262802.11227171,97003812.88585505,93677480.59030735,95593850.65760455,90163571.0038307
O00291,-0.0114,0.2164,0.0048,7236540.114990288,7006140.066209678,7334606.718445601,7413768.366166064,7236540.114990288,7402861.721634374,7070919.430710352,7107698.92071574,7165240.458171061,7104764.850127655
Q9NSC7,0.0527,0.2694,0.0048,362561.85447576805,365280.4382486299,333276.92087067605,396725.77613658423,459145.9867702223,435651.83368609584,402273.3251264706,385846.63008525065,403209.4622851388,356819.6423665465
