Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q69YQ0,-0.0172,0.3191,0.0597,4941949.884732222,4882101.233634399,5004993.587582296,4964466.403501864,5170913.712625273,5082604.035042698,4966732.682385237,4776184.840652933,4926689.12663604,4917044.393829507
O60830,-0.0261,0.3191,0.0597,1896513.3809459985,1940461.205793051,1911667.6672985835,1851297.113080765,1817565.619535845,1723697.4516787198,1858496.988771415,1855047.798280748,1829014.3328999395,1989867.0337314713
O60427,0.0236,0.3189,0.0597,3313300.7893822296,3373536.265009513,3114349.0776921706,3449149.687247771,3138892.935069495,3221179.7983756308,3384999.6407236373,3416438.9354324285,3289403.6165718706,3337427.739797011
Q9BTK6,0.026,0.3204,0.0597,5231800.579452524,5140124.631910479,5364504.091333589,5421959.364139643,5313510.953249813,5838114.478580092,5317701.11078102,5339799.234937054,5440817.211234606,5041725.565713911
O60784,-0.0258,0.3188,0.0597,7174509.640785552,7231296.246101368,7364860.763767654,8091012.553419433,7159304.941042244,7330494.133194486,7267480.728336145,7033440.429056708,7504781.198055467,7198802.411753977
Q9H300,0.0273,0.3191,0.0597,517667.6970786314,519590.5944454882,515794.9955408113,468567.0952213966,485987.2670820779,485987.2670820779,511405.0849700669,520632.5693287245,498617.21919276554,538272.304008041
Q96BP2,-0.0315,0.3193,0.0597,1236671.5737157175,1183743.8748718547,1082686.7329696089,1115766.3602451624,1237953.7879782787,1178622.2940809322,1136204.3729668641,1189777.7803668533,1077337.3010558356,1143580.8930041085
P18564,0.0494,0.3199,0.0597,2653372.2879823707,2625686.824179309,2307882.7015490592,2105949.9952380825,2694116.2440974712,2441975.694038903,2740985.7744357693,2620264.209662935,2480347.9167451,2488290.73339039
O15015,-0.0182,0.3202,0.0597,2421807.324191121,2373984.0477719097,2421134.6910478976,2509390.2508890335,2499550.076700754,2503422.0435733595,2435008.4363273787,2415247.040204159,2367638.26864963,2351883.3896249654
Q9Y266,0.0176,0.3198,0.0597,440297764.9654526,462959365.15879035,466118198.5824426,462959365.15879035,449058434.67094463,453166596.10857195,462959365.15879035,453166596.10857195,462959365.15879035,476938372.5626175
Q00577,-0.0204,0.3189,0.0597,56984700.71946556,56825880.202400856,57607458.28995372,58421656.11777845,58421656.11777845,60180201.440188,57873148.97861893,56467029.37365853,55379985.876983,54470921.95017743
P48556,0.0223,0.3198,0.0597,40040087.74632339,38997130.08861565,37946090.76573065,36295830.70872694,40149635.37611581,38452657.44987408,38848767.41324419,39069202.74305733,40558538.473806776,39402329.23233096
Q96EP1,-0.023,0.3195,0.0597,1739091.9948867338,1684794.9074022768,1782097.0808043766,1829014.3328999395,1852335.607331222,1716115.0558714229,1808536.4070145378,1804162.829420804,1700189.8832547045,1716115.0558714229
O94832,-0.0228,0.3182,0.0596,7267480.728336145,7719295.898386979,7340138.272823543,7342721.34342463,7399174.281476404,7038729.874113584,6974296.411073125,7425542.703725379,7323952.937644647,7742815.207137226
P51570,-0.0202,0.3181,0.0596,4303283.985051493,4450718.669323681,4569945.406559468,4460608.252314318,4193791.624962257,4360039.969778556,4293704.514206866,4231145.039393287,4290701.568441989,4492451.817712969
O94992,-0.022,0.3177,0.0596,45937934.98656365,45517879.06140069,47256722.54675127,47940921.35593134,46155007.082942605,48880990.712886184,46426651.65512282,45340766.35189903,44832284.180483535,43910811.7783936
O15525,0.0202,0.3183,0.0596,2187288.694782709,2093892.3463943056,2010123.8745109916,1998182.798978184,2078234.4986757815,2160698.433379066,2065575.3378809835,2111240.967357996,2067223.0486657552,2104975.775680743
P46459,-0.0211,0.3179,0.0596,61132307.99546613,64608774.30045734,64162648.11445978,62678078.2175596,61921963.79101732,58535252.298655696,62057238.77217672,62453174.490638934,62156324.52757392,64839957.97467765
O43913,-0.0347,0.318,0.0596,1233931.2717939168,1269336.8023078053,1230726.3023041538,1289074.7468909682,1140322.8581907728,1139218.4532937165,1115766.3602451624,1198298.905180415,1291197.562893075,1277379.3122300508
P22692,-0.0451,0.3185,0.0596,216338.78082502334,228697.70298719205,219137.44657754205,187393.64723832443,226252.08473595124,213804.17506137,227672.08545457193,215243.724435209,191477.16695039472,196003.05561042874
Q53GS7,-0.0246,0.3176,0.0595,424521.10401271173,444793.08693145314,453658.6903755163,431518.4144006084,441483.9792020568,448787.63133321755,417044.3766936238,424521.10401271173,411599.547324655,458231.3313369005
Q16795,0.0412,0.3174,0.0595,10517524.55101963,11083838.199397516,10194135.507533528,9513836.160993192,10566430.067636887,9436073.137209795,10450545.104390148,11371886.979033552,10659803.734264504,11526725.051610664
P17980,0.0128,0.3159,0.0593,128500730.50325675,128197518.02941161,125150833.63414295,127220750.36799029,128975154.1600774,128500730.50325675,128975154.1600774,127664072.06702672,130069739.52841355,128500730.50325675
P23919,-0.0167,0.3162,0.0593,12533983.211062755,12659649.442853648,12220721.946812741,12129999.624420553,12227512.129340906,11839514.777726492,12164475.663275557,12138748.144896442,12290553.307804627,12633533.14764079
P07205,-0.0429,0.3161,0.0593,530031.4755144655,475081.72960765613,510358.1232524455,607180.3599205483,489254.12534169236,531138.4916927121,487119.2597147474,502107.601209245,517667.6970786314,489254.12534169236
Q96QZ7,-0.0279,0.3163,0.0593,7436001.290717424,7442545.625202505,7854550.420001256,8234066.673906655,7311570.273552038,7945031.561553052,7282247.432006147,7406655.987025284,7663395.696738214,7235749.137012244
Q4G0I0,0.0504,0.3166,0.0593,545509.4411603186,538272.304008041,470169.95022153965,421972.80248683953,458717.59809219977,489254.12534169236,492643.1767476685,483227.5623717438,550546.3910107947,496326.238575154
Q15907,0.0421,0.3166,0.0593,5988420.381020338,5613453.944108458,6855937.466931978,6587392.897925636,5695843.514095335,6668602.383275571,6078830.4112558765,6200314.951961996,6604905.960033312,6027467.641270747
Q9BZE2,-0.024,0.3159,0.0593,1505063.9525418493,1582634.6190790972,1484929.5235275675,1545626.34567561,1427573.3264665194,1404851.9600340847,1484929.5235275675,1541348.9247446347,1480929.0978718218,1508306.6934698916
P04181,0.0241,0.3159,0.0593,52479778.680573575,53466271.228734516,52905380.620292224,49406785.892101355,52175867.2573954,50217241.99301172,51608366.44287813,53585121.86002918,53251613.38096859,56262882.8144948
P56192,0.0399,0.3165,0.0593,43052557.30804759,45340766.35189903,41727456.849485256,40617775.65718966,42655521.91349085,38174529.23096143,43494704.58775764,44187343.66862236,46426651.65512282,47580776.81675338
Q12933,-0.0259,0.3164,0.0593,22801766.79240393,21807802.561746392,24130947.697382443,24215893.33852483,24082211.55163864,23475048.618206985,22807612.06518765,23783384.71507055,21775789.64890134,23072110.12473652
Q5ST30,0.0218,0.3153,0.059,1764717.2781179287,1763199.5742666544,1786072.4348272642,1840850.5306819999,1707547.416180716,1769727.815620901,1749453.5994740373,1736197.1759578835,1860139.192195751,1884385.1144066534
P54920,-0.0224,0.3152,0.059,40617775.65718966,40977650.43245877,41948789.378334925,43494704.58775764,39336487.390394114,39791495.343942106,39281857.62472963,40266699.2373607,41858692.42973253,41948789.378334925
P05023,0.0355,0.3154,0.059,93699400.39675549,101990024.48337324,96266422.40604672,92459914.96850176,90346073.11267969,87294864.6359365,95233390.45559016,98708387.25856233,101253986.57171072,104597855.32790214
P10412,0.0434,0.315,0.0589,41727456.849485256,41186086.725091636,34932471.68472276,36510957.29340475,42840699.47869114,40768420.85421233,43620434.95827896,39791495.343942106,40839282.383093014,37762913.74571138
Q7Z417,-0.0193,0.3147,0.0588,37702917.24876825,36861583.45378697,36295830.70872694,36115324.56468699,38229856.52441451,37076386.02221479,37978596.87243995,36776932.08462685,35680219.87674982,35250119.43761672
Q13424,-0.0268,0.3146,0.0588,1602364.685060648,1522816.5883581138,1649659.644902325,1676587.0610353143,1527800.2161303456,1635642.5858191866,1613582.4196718743,1566068.9809213763,1545626.34567561,1470988.5232923636
Q9Y5B6,-0.0387,0.3144,0.0587,3608603.041576635,3710448.751289349,4065898.5566354147,4368016.66557607,3744272.4629640556,3713566.107050091,3653638.5087447567,3612091.5792255597,3974047.3460209086,3998355.446324834
O15042,-0.017,0.314,0.0586,63762107.54099703,64162648.11445978,62678078.2175596,62553035.0791473,61660252.86181082,60552518.082680814,60956727.62096322,62156324.52757392,64839957.97467765,62678078.2175596
P28289,0.0133,0.3141,0.0586,8048630.643388999,7978101.4596245885,7767646.523891765,7898004.778549102,7840222.136349006,7893055.4294706965,7978101.4596245885,7924035.154529811,8070200.073233835,8031802.758645174
Q9BQE9,0.0465,0.3136,0.0585,1572439.0210329227,1398232.2932966575,1362989.6535353311,1274911.647645309,1588536.8317152306,1527800.2161303456,1620189.643453396,1439903.612634666,1439903.612634666,1389317.3414287574
Q5M775,0.0207,0.3138,0.0585,10561896.329488045,10997402.919470506,10605697.064381056,11100674.695496345,10113876.070783334,10894661.602346117,10997402.919470506,10735459.447324643,11039568.826888775,10463753.324083636
P98175,-0.0167,0.313,0.0579,58762050.34585287,59090476.21629877,60457961.09267198,62453174.490638934,59805849.79510685,61175825.99955825,59606285.68472468,58905395.930809595,59173116.728098065,58222446.22504667
Q8TCG1,-0.0257,0.3126,0.0579,6072556.258795757,6268282.4121458875,6504782.059172415,6536323.194717536,5741035.396763401,6039891.279455442,5974673.727240208,6050629.434048625,6193923.311146305,6285679.31754927
P30419,0.0222,0.3127,0.0579,21945454.293636367,22292437.552312054,21409592.639123466,21548413.81151524,21035292.15846108,20932784.10371212,21409592.639123466,21807802.561746392,22541115.55252703,23271357.582632724
Q15031,-0.0272,0.3121,0.0579,5629732.8794224085,6024358.941054399,5753590.646779519,5808216.138460553,5527413.529062318,5297119.115555245,5469068.912184876,5553116.684087351,5899317.965677478,6006512.183326165
Q9H9A5,0.0249,0.3122,0.0579,4693328.494356252,4913163.128309703,4829756.15046162,4785094.381091802,4657447.77073629,4580810.875682728,4741611.299625473,4741611.299625473,5160495.334785438,5091428.1161248945
Q5JTD0,-0.0342,0.3126,0.0579,2908395.8674688083,2908395.8674688083,3261420.9491664064,3392836.17567115,3075018.096350734,3225882.74630402,3033582.970714731,2930949.804618806,3075018.096350734,2898303.869634957
Q7Z4W1,-0.0253,0.3123,0.0579,22853341.523926776,21872219.036154147,21597435.952235907,20570200.78160346,23003693.902023893,21149092.74398657,22507025.36191675,22080875.501815144,20694848.193958346,21515528.756585937
Q9NUU7,-0.0209,0.3119,0.0578,59324320.2896667,60399202.71741851,62366131.18976766,62156324.52757392,58535252.298655696,57384205.63622881,57732032.43498563,60310384.2019722,61270233.77062238,61767358.97408292
Q12857,-0.0262,0.3115,0.0575,5261628.357053581,5097851.684780343,5643642.5713901045,5453838.126213401,5629732.8794224085,5641079.6627398,5406052.943055914,5281349.697437742,5102611.74030203,5163836.709914418
Q13158,-0.019,0.3113,0.0575,3823509.2668548157,3591326.8019044264,3608603.041576635,3639561.772235616,3813578.324706987,3761764.4136696355,3581847.24162233,3706270.451724381,3579143.6568544344,3603039.7063071476
P49757,-0.0192,0.3101,0.0573,8253305.770443251,8121661.341035609,7911631.33224595,7619273.488390108,8281890.055714186,7956529.010432412,8003799.962463044,8091012.553419433,7877121.129014655,7713312.011962825
Q6PIU2,-0.0242,0.3106,0.0573,502107.601209245,476161.0244745994,477119.79589278233,460787.22689350025,493702.66254148475,442385.8943996025,485987.2670820779,476161.0244745994,493702.66254148475,472106.0351057656
Q9NV56,-0.0301,0.3106,0.0573,7537905.667755604,7206272.217315605,7442545.625202505,8121661.341035609,7138043.882578718,7731060.943671033,7447931.894676911,7178609.4018107075,7494310.078464231,6815866.227874395
Q99611,-0.0242,0.3106,0.0573,12282199.531329622,11999910.417615714,11870548.145820837,11740516.968158217,13113175.985490732,12360933.97838046,12209800.228718454,12192740.721324997,11669024.137992071,11536485.185126213
Q9NP77,-0.0144,0.3103,0.0573,10450545.104390148,10383039.931987777,10008254.669264447,10497063.922297895,10194135.507533528,10143757.389808083,10316238.740640318,10079616.683355179,10158191.423209568,10316238.740640318
O75787,0.0246,0.3102,0.0573,1686513.4461816945,1716115.0558714229,1531849.3696858543,1555945.1900937066,1639853.7801654541,1584793.502756741,1655057.6843183339,1678982.9975205974,1667572.644204652,1677579.3299227038
Q7Z7C8,-0.0397,0.3108,0.0573,2108725.739510794,2111240.967357996,2231908.1402530684,2579734.743279096,2065575.3378809835,2213076.1451186417,2063595.6503273463,2127952.9914802196,2222277.87067043,2136710.7343423055
Q16822,0.041,0.3102,0.0573,25725835.560397778,26383329.239617486,26554718.130581446,26968924.99795916,25007117.397385594,25484505.080503665,25111840.067064017,26113640.647450007,26438227.287583835,31708492.412076145
O95182,0.0534,0.3098,0.0571,5179780.598969307,4863672.310746881,4111566.5787145533,4189130.5954274135,4788403.14490609,5210621.426298496,4647458.719633622,4805023.113150241,5110844.334874242,4203976.866985997
Q13637,-0.039,0.3095,0.057,918102.1472455614,923230.3782034809,979144.3169224476,998733.695206434,958848.6336187642,986614.9617386542,1045431.4823357923,842151.1983955293,896852.5512164535,891311.3241794263
Q6ZSJ8,0.0387,0.3095,0.057,2324287.207485206,2124243.191238533,2004320.736417629,1964361.552400513,2365597.3963156785,2347210.615176722,2195637.3566173245,2241975.0928771854,2153434.0345961284,2113520.8880464407
P43686,-0.0151,0.3092,0.0569,107180043.8126318,107412349.30152568,106532608.44263871,107957499.81011194,104597855.32790214,102739260.95175211,104068441.47694716,106009727.33073351,106532608.44263871,108832324.72711521
Q9Y6G3,0.0308,0.3089,0.0569,1761994.4141766853,1767899.6307243356,1926617.6406480658,1977544.8442517258,1824365.2438772966,1971316.3322737673,1851297.113080765,1858496.988771415,2005249.30231945,1771019.1606365552
Q01650,0.0391,0.3091,0.0569,12524839.671168158,12698542.653400684,13630628.691981245,13840916.971313216,11244279.151767107,13329775.897467433,12352679.034845924,12645282.045263853,13836822.65852182,13411388.560960528
O43324,-0.0348,0.3087,0.0567,13235379.16746891,13329775.897467433,12028946.496306801,13004192.755925516,11647143.92949571,11540530.034947947,11695677.338901715,12515355.27683242,12966447.108032873,13009524.621567808
Q9NX63,0.0245,0.3084,0.0566,29296199.400588147,29822480.42314057,27415628.08504166,27159700.787027154,28137849.388719097,27261578.80790073,28629896.915383875,29666738.441756323,28734752.756425124,29949655.447594065
Q14318,-0.0317,0.3082,0.0565,12997875.783478253,14174774.417601055,13765561.088149946,13849298.15065146,13020059.448908428,11985780.143837132,13057059.615802014,13387001.521660872,13795069.602651572,14174774.417601055
Q9BV86,-0.0251,0.3078,0.0563,4046839.860885352,4368016.66557607,4107824.626591843,4154280.2103200424,3953472.0923695364,3864752.1630671965,3965116.214080201,4030424.119114154,4080514.476979812,4337728.36062719
Q3MIT2,-0.0231,0.3075,0.0562,1497639.2501240352,1428887.6157555948,1526487.007917107,1427177.15847902,1549712.5930857908,1379653.5870848775,1463508.6681803917,1494875.7957478066,1466245.6017720434,1506857.5518010177
Q4G148,-0.028,0.3076,0.0562,904315.383293256,871048.1650376194,856936.7629324805,823619.3389906944,914555.5207098052,864915.9637186356,866580.1470802317,908371.2752944313,792358.7059122844,855420.7691941736
Q8TC12,-0.0358,0.3068,0.056,10008254.669264447,10561896.329488045,9758356.36994559,9138167.903476194,10255047.511273248,8633315.252765825,10041970.944267815,9949450.78747437,9709160.243488666,10194135.507533528
Q13029,-0.0196,0.3059,0.056,3770190.6016994854,3760945.3182821283,3805796.8678523414,3956313.9395029987,3956313.9395029987,3977538.5984174963,3822236.8793278155,3787011.6271045855,3635156.8895144565,3770190.6016994854
Q6XQN6,-0.0212,0.3072,0.056,30767060.95472396,29924258.23128788,29949655.447594065,30047812.919723734,31406951.945703298,31490019.389442377,30883678.41669477,29970664.595742542,28897041.693554617,28704287.707329277
Q9NQZ5,0.0219,0.3064,0.056,5481292.564318662,5261628.357053581,5126779.752789556,5102611.74030203,5605992.408371764,5406052.943055914,5494789.677773498,5544154.879624182,5253986.744625832,5273473.426795819
P04040,-0.017,0.3057,0.056,257620271.65866837,253806412.69546136,259627443.8153339,261707434.9208088,262910274.0453635,263944329.31389168,261707434.9208088,257620271.65866837,252152369.2200913,245399037.5686416
P62910,0.0406,0.3063,0.056,10021351.912085723,10430443.453536686,8983414.179191874,8486890.012417817,8969904.036237853,8827853.944688063,9982487.848380547,9968067.17452328,9633749.431258772,9724707.926970668
Q9H078,-0.0173,0.3061,0.056,9235668.435573094,9197838.208371844,9929291.996133454,9480574.073222667,9531346.774858769,9197838.208371844,9248519.645634914,9436073.137209795,9424639.862422379,9487999.67637903
