Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
A0AVK6,0.3011,4.5317,2.8867,583782.464239475,613747.7649100086,566770.7461633385,555078.6968633159,630077.8203357245,631296.4794127302,697922.1626445549,840483.6737099309,687580.950598193,753958.432000558
O95747,0.1173,4.4011,2.7593,23355174.846468717,23828890.106958285,24581707.56466876,24819109.546944104,22683606.988405623,25659197.77436312,25448705.204169523,25541794.627267968,25964739.94299453,25940175.23956551
Q8WYQ5,-0.1008,4.3144,2.6758,4258289.75344174,4243699.203728691,4151486.827498708,4063360.4014268676,4140596.733497,3805796.8678523414,3905493.2865853347,3905493.2865853347,3905493.2865853347,3807610.0913268304
O14662,0.1525,4.3014,2.6659,1707547.416180716,1786974.6527312377,1713107.138058297,1703878.6027503477,1607761.4797733296,1815454.37135036,1820278.4912842417,1896513.3809459985,1925313.5811468197,1952486.753678256
Q9BQG2,0.1073,4.2754,2.643,3298660.427108223,3361256.851085303,3272749.1361336885,3423377.52804643,3242099.4389761123,3560341.67956749,3586345.350757766,3553877.7888892107,3449149.687247771,3617936.359243665
P26368,-0.1078,4.2453,2.616,161098894.15927985,160855507.2673956,159565168.6160004,163304241.31956598,163304241.31956598,154682859.62395418,152572958.95668164,148645543.5040367,143157815.15299755,146191844.49631238
Q6ZXV5,-0.1838,4.2264,2.6002,1940461.205793051,1823551.8746714653,1733527.545186444,1663025.1430228858,1748063.4608305478,1496318.37224658,1603281.853726381,1548491.421541751,1531306.8980752458,1615334.605952293
P52434,-0.1272,4.2001,2.5769,12589901.32498686,12316704.248934519,13560605.38273946,13139912.83833759,12807027.140710032,11426503.9603019,11755778.6988113,11792090.206086319,11463290.590256162,12164475.663275557
P49756,-0.0998,4.1925,2.5723,34932471.68472276,35135203.53020047,35206237.29387827,35321117.442859,34186837.62596651,31224970.433995757,32544361.862227388,31996932.79164088,33190770.1514557,33127272.966042403
Q9Y4K4,0.1567,4.1795,2.5624,864089.9342767077,865577.8045601888,814889.5870676022,918102.1472455614,894671.9687549098,982174.3018531981,975772.0406951148,931082.8548914843,971902.8528496637,966444.2791938521
Q99541,-0.1319,4.1662,2.5521,3294492.884191673,3341306.7377916877,3419035.614368729,3384999.6407236373,3250329.551518388,2926806.6880494743,2989662.689522095,2993641.805393507,2991387.3413567627,3234469.482079376
O75167,0.1153,4.144,2.5329,2179628.273967694,2213076.1451186417,2314777.0902294433,2344640.7553405142,2260517.8669957505,2501843.629214025,2450604.9118084647,2421807.324191121,2431763.1016837084,2370639.3190754913
P31749,0.1645,4.0751,2.4669,2276658.9860500577,2234127.0802867827,2105949.9952380825,2121064.92320431,2421807.324191121,2466626.403196131,2448373.5379490196,2450604.9118084647,2497701.4822293073,2567306.245786847
Q9Y2K2,0.2286,4.0463,2.441,4537069.849844664,4627626.829673706,4596911.337816176,4328681.434771582,5364504.091333589,5387784.662362337,6030483.685619527,5398731.473665681,5477649.408265466,5016238.142300085
P67870,0.1317,4.0047,2.4023,29742790.847929463,28522056.47870562,27060255.587021355,26942785.18575592,28964278.858481746,31406951.945703298,30794566.42582357,30836241.582521554,30739580.264371227,30006045.44303041
Q92930,0.111,3.9503,2.3508,7198802.411753977,6969056.014270557,6882789.131484217,6965573.938573798,6775692.490993796,7575726.202364818,7566193.8037631465,7484942.278269883,7590967.899385979,7124209.888182407
Q9UL33,-0.1028,3.8631,2.2664,3619077.621250111,3447708.1400709213,3624701.899264123,3504486.7768010115,3591326.8019044264,3346688.906529166,3287233.8476222814,3373536.265009513,3211277.0345150265,3242099.4389761123
Q10713,0.3841,3.8427,2.2489,20022947.534309763,21122344.18573748,25145957.619043324,27368494.678360716,19485867.160576098,29296199.400588147,27443063.606909372,29037942.536521707,30207845.59873071,30711219.81749925
Q96DB5,-0.1224,3.7625,2.1715,9388336.35887834,9527770.552476823,9023920.267994309,9071091.775835942,9325313.136226838,8044870.90657007,8339619.842825329,8628564.36095465,8452289.140868373,8839013.056600558
Q96NT0,0.1527,3.7439,2.1557,1029229.5478407633,1034968.7021085664,984562.1617033824,992643.2366245287,945192.9087100996,1095744.418948643,1061734.9882110537,1105550.3802455072,1171506.4446092304,1074466.1260808073
Q96DH6,-0.1013,3.7378,2.1524,16143265.340012306,15968688.344595496,15785395.152520644,15462137.320587505,16747514.672047682,15057617.802216172,14960887.348711947,14849301.566475874,14751112.111234823,14594567.779136416
P0DP25,0.1723,3.7318,2.1492,123577552.0874391,122328241.37662037,113946022.13668028,120633896.4018268,120096954.01990254,146828101.31733102,125677506.37899382,139351323.14128965,136093889.3477964,124636453.78869231
Q8TB03,-0.0942,3.7207,2.1409,3154804.0517840404,3119325.8797353623,3181715.8770112935,3228041.084987211,3107205.1147354953,2953962.600738264,2939135.9462375836,3016053.898719728,2846224.203485997,2945140.316673193
P61129,0.2037,3.7129,2.1358,178063792.78608164,169417982.0777251,156714031.78262323,162015139.37600702,168364608.023305,206803969.95355982,170051661.36417758,196659396.52287102,202970231.48971552,178754184.03129193
P42785,-0.119,3.6717,2.0973,8452289.140868373,8281890.055714186,8663276.903055867,8343945.01425335,9114204.053200599,7879999.295370247,8034285.733418477,7963813.747703298,7646652.913316429,7690466.961882111
Q16644,0.1147,3.6309,2.0593,4021601.746490532,4054098.75051635,3965116.214080201,4049703.853885817,3779571.707237435,4154280.2103200424,4163657.102874861,4325943.373792306,4347366.153758339,4389091.482053269
Q14498,-0.1399,3.6171,2.0481,28734752.756425124,29869373.24870937,27240980.382295523,27733192.006879367,27415628.08504166,23915449.47025366,25201013.1603253,25353451.033458307,26048551.247316495,26658168.12383548
Q9UHB4,-0.1801,3.5543,1.988,1638726.0671282227,1658938.0824008952,1909574.8235163316,1793634.8821311274,1690655.6110848845,1655057.6843183339,1480929.0978718218,1461207.9627264012,1506857.5518010177,1518346.1597222993
P16150,0.1188,3.5348,1.9711,24819109.546944104,25136218.65970424,25569602.373937804,24155316.159883644,23968877.64758692,25596716.854432773,25771781.989747494,26833076.351224143,27921407.637192592,27301485.19887046
Q86Y07,0.1195,3.5297,1.9686,1055995.9712659721,1067808.9754214408,1113597.757184348,1077337.3010558356,1120213.3686671567,1179511.33325007,1128250.4865291305,1204596.9245288055,1151520.4167245561,1203248.7551059597
Q9NRH2,0.3024,3.523,1.9672,105958.14159644114,108580.39411603713,122866.52574608407,95254.01079497466,105958.14159644114,120161.60561423592,137368.5341055779,137368.5341055779,137368.5341055779,127721.75709037531
O95782,0.1315,3.5251,1.9672,81470748.66928504,82447962.74968795,84564580.63830283,83424399.44539005,85827118.65665914,87867327.56105918,90776549.79155852,89433972.89270225,87593532.13190106,99036893.75290407
O60678,-0.1045,3.4481,1.8949,20093386.809597105,19854096.30910551,20849085.665114824,20495946.22748912,20102575.18601771,18083926.20758692,18567237.678587824,18434865.693720892,18864503.445395887,19766804.66214305
Q9Y6R4,0.0854,3.3921,1.8415,7615169.509525634,7663395.696738214,8055236.91266301,7932742.177716494,8044870.90657007,8388327.976428272,8353687.705034841,8159397.697561959,8288474.003825733,8257761.381868755
Q02252,0.1198,3.3876,1.8396,1925313.5811468197,1881590.8253015522,1847845.697107262,1824365.2438772966,1943606.9018677452,1941807.2087288185,2082052.8655538892,2085273.852401148,1993927.924236303,2071657.5771682828
P62877,-0.1367,3.3411,1.7956,12332812.599812966,11889321.665650608,12385119.217053356,12914091.962346286,12062040.26103199,11267441.782074973,11130330.219244037,11526725.051610664,10194135.507533528,11544576.222928556
Q12849,-0.0893,3.3229,1.7799,26048551.247316495,26048551.247316495,25080919.422677707,24963105.568829883,25757722.8555445,23192196.560042575,24155316.159883644,23828890.106958285,23989944.596178498,24312332.417658836
P32856,0.1011,3.3146,1.7742,2593262.647314337,2573270.144625525,2683223.6140206684,2655020.5372410226,2608652.492590383,2866909.533916807,2842019.928011357,2788566.4512772406,2831378.182837164,2648780.0698901154
P41223,-0.0907,3.3108,1.7729,12316704.248934519,12176883.774830721,12633533.14764079,12192740.721324997,12394982.94030081,11317065.092310121,11166249.48799369,11799240.724096613,11442061.039473183,11865412.246860687
P31321,-0.1052,3.3064,1.7709,1908544.996839897,1824365.2438772966,1900625.2890664244,1820278.4912842417,1835370.3553117863,1706649.6925006255,1788998.0448121636,1716115.0558714229,1704385.4145529277,1665982.528189847
O00459,0.1028,3.2312,1.6982,2959076.1844560727,3066556.85796698,3146974.1121186037,2936708.664785582,3124254.3295461894,3154804.0517840404,3244071.9350542263,3337427.739797011,3251803.79259554,3267503.2266437225
Q9Y5P4,-0.0731,3.2145,1.684,23989944.596178498,23915449.47025366,24504919.64208515,24312332.417658836,24022137.78998606,22178916.00987527,23102651.75609328,22696058.837515917,22795923.017682076,23285854.360871084
P51553,-0.0824,3.202,1.6739,9724707.926970668,9675554.748784745,10096534.245005323,9796017.428589625,9866869.040778415,9329323.179121718,9254514.138530428,9325313.136226838,8885313.629326481,9343556.264270552
Q9NRW3,-0.1079,3.1944,1.6699,4381430.761820312,4240502.812271813,4507661.373062451,4237292.145791029,4617719.30910446,3965116.214080201,4070128.1260241116,4044764.5959024117,4028216.4618798257,4163657.102874861
P31943,-0.1177,3.1932,1.6699,163304241.31956598,165633768.42676628,165633768.42676628,164638051.2520487,153241733.48834035,141343397.30551305,144892342.48232815,150650289.0388314,152572958.95668164,154682859.62395418
O95639,-0.127,3.1641,1.6432,6177696.736317221,6480443.863560593,6510248.12870119,6498557.659407255,6733308.473738202,5625540.437776461,5997776.698639836,6039891.279455442,5602193.017151131,6216770.800528373
Q1MSJ5,-0.109,3.1571,1.6387,9610411.998459902,9513836.160993192,9633749.431258772,9577890.823540846,10424417.683449024,8858837.29722244,9343556.264270552,8912816.914882554,8880107.06388995,8934995.61150603
Q8WUH1,-0.1237,3.1532,1.6371,3376827.4468409354,3350953.0674309144,3279525.086006996,3346135.6923647206,3488156.405705485,3105665.1772024534,3051264.7427597465,3167934.6405676077,2850260.7371487883,3186046.075286681
Q15369,-0.0941,3.1366,1.6252,42655521.91349085,41948789.378334925,39650513.1123949,41009108.63175528,41948789.378334925,39281857.62472963,38494548.668518215,39153805.24780168,38098893.167788096,37908822.51760179
P53634,-0.1401,3.1374,1.6252,17213452.836768325,17088540.753172945,16512831.059266288,16210074.886799045,17384683.78594218,15504870.06458598,16143265.340012306,15586008.149372807,13849298.15065146,15039726.335190613
O95835,0.1987,3.1275,1.6226,467056.0084710741,503140.4938525496,473057.14002738975,524744.8983787273,442385.8943996025,549246.0143175729,527145.1650995025,534451.9824324319,605346.7429045755,533023.7163119692
Q9UKF6,-0.0869,3.127,1.6226,30582409.475048833,30711219.81749925,31224970.433995757,30299332.596263167,31859358.231303014,28028086.9275323,29473995.501566168,29539872.840563938,28465006.235990092,29217993.481176097
P09496,0.1487,3.1282,1.6226,154682859.62395418,147843947.2861004,141343397.30551305,134983724.90754002,150952925.92271543,166247380.74585003,155491392.63588428,167614676.8005985,164082707.28575578,150650289.0388314
P62306,-0.1495,3.1223,1.6203,42840699.47869114,40558538.473806776,43383877.017454624,45656611.0206699,43144325.27429217,40207635.72481566,39735764.6163691,39853222.27011247,34668299.801159345,38673091.46571751
Q9Y6R0,-0.0935,3.1158,1.6183,2153434.0345961284,2100759.9985946785,2077157.641557226,2023017.0243189589,2112348.8913350753,1937232.2301442942,1958642.4674895168,1982421.1997669109,1906515.4080655205,1964361.552400513
O75791,-0.0843,3.1175,1.6183,2450604.9118084647,2444915.2227028846,2507477.700424327,2463921.154771848,2444915.2227028846,2378050.414888322,2327468.64232329,2324287.207485206,2272692.6149053257,2238097.9867066056
Q9BQ15,-0.1552,3.1058,1.6106,1223783.2012377807,1177289.3061376284,1151520.4167245561,1254378.8857282375,1201828.90936531,1078528.1341438359,1138279.6826586083,1097831.584095192,973404.3525245797,1074466.1260808073
Q9BSY4,-0.1489,3.0985,1.6067,3852670.8899652897,3753884.2888489733,3790691.739260824,3899916.379713253,3770190.6016994854,3586345.350757766,3354993.8705466595,3658435.36563301,3076650.423947755,3413755.280687357
O43175,-0.0706,3.0974,1.6067,90229370.19946738,90516126.98958683,88282907.61147042,88830792.71884258,89762671.62320942,84829729.1610693,85827118.65665914,85629421.31766455,82743248.32192492,84564580.63830283
Q9NP97,-0.1569,3.0797,1.5912,23681243.61561894,22774857.950401697,22956944.330555897,23828890.106958285,22609708.402856868,23405334.048196156,20210349.712324496,20403213.947752118,20031257.970557123,19218290.155985244
P06576,0.1108,3.0591,1.575,102060179.97400588,104933400.30536354,98330626.56351887,97091530.769303,104933400.30536354,105594886.34954712,113946022.13668028,107180043.8126318,108475653.00058544,109256641.48995619
Q53EL6,-0.0898,3.0601,1.575,16568248.828398677,16681282.206635,16712875.164691227,16857605.024098836,16568248.828398677,14778160.023359187,15790753.617289213,15489634.539776891,15734728.831437588,16074123.547693241
Q14494,-0.1271,3.0432,1.5614,488257.10078548203,464781.55805549904,457445.8153129838,476161.0244745994,468567.0952213966,440602.5044525789,427335.96643718577,439177.05606343085,424521.10401271173,411599.547324655
Q9UII2,0.0755,3.0286,1.5489,457400626.21336883,469661658.16389227,453166596.10857195,469661658.16389227,453166596.10857195,481662397.87927294,476938372.5626175,474592983.2933233,492118363.14538664,486428830.9909468
O94766,0.0976,3.011,1.5335,604382.5494083649,590895.4482046488,583782.464239475,583220.2957579817,605662.2719737444,641105.931053496,637053.8443840967,629152.9412627683,626234.2765044424,622446.6183757125
P51688,-0.184,2.9408,1.4655,95254.01079497466,90178.5767334799,90178.5767334799,90178.5767334799,95254.01079497466,80667.16926598201,80667.16926598201,80667.16926598201,80667.16926598201,80667.16926598201
P29083,-0.0657,2.9333,1.4623,9209720.992418287,9027158.199891772,9242225.18347565,9120276.356787737,9362115.026616847,8772973.743091296,8802814.830698976,8700108.907631038,8575077.562496146,8789910.712872572
Q32MK0,0.1553,2.9342,1.4623,882891.1462678665,914555.5207098052,985362.4710410291,1000758.2026119526,934128.8255991756,1120640.6110676602,1010020.4058878006,1063633.9267239594,986180.1303408927,1039802.955263292
P63000,0.0582,2.9296,1.4607,57805368.1342263,58139225.6211507,57665324.19033421,58535252.298655696,57515292.762735955,60956727.62096322,59805849.79510685,59324320.2896667,60180201.440188,59437645.83679975
P84157,0.1542,2.9273,1.4605,1264747.6519008658,1227291.1252079357,1156054.402326457,1100887.0449382134,1175526.8410104597,1277379.3122300508,1273857.3331696193,1330205.6931778595,1404851.9600340847,1266420.619804531
Q9Y5Y2,-0.1734,2.8936,1.429,2771208.8656921117,3354993.8705466595,2855323.99993311,2740985.7744357693,3150883.6030636285,2574191.067732408,2601549.3066284275,2618445.8696215143,2616161.567325132,2696673.1504010493
O14763,0.118,2.839,1.3765,1277379.3122300508,1223783.2012377807,1154640.7445597313,1187401.220126104,1165580.3901607543,1311298.6336321854,1279571.7714148974,1327230.1646652035,1282127.379218619,1280674.578138088
Q9UQ35,0.0686,2.8019,1.3415,78298391.25845578,81470748.66928504,79981421.14355288,78923473.16609992,80738197.89902207,83424399.44539005,85285742.15684706,82073826.9917845,83256754.21698098,82218925.95643705
Q6P2H3,-0.071,2.7996,1.3413,9812903.281754991,10062833.069765938,10158191.423209568,9929291.996133454,9838253.033191638,9610411.998459902,9487999.67637903,9424639.862422379,9154066.678908877,9436073.137209795
P63010,0.08,2.7925,1.3362,102506270.22439396,102506270.22439396,108222315.99235839,104247051.60939823,101680188.56345393,106532608.44263871,107412349.30152568,109771782.68101336,110059051.52737981,111534791.10067444
P20226,-0.0969,2.7866,1.3323,3277303.723751105,3070562.1208290085,3291990.655685322,3303271.567032629,3190697.860399465,3064250.4350896636,3079058.121847295,2982153.0483215177,2899693.5330334376,2966246.6800122117
