Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA56,V_log2.i._TMT_3_iTSA56,V_log2.i._TMT_5_iTSA56,V_log2.i._TMT_7_iTSA56,V_log2.i._TMT_9_iTSA56,D_log2.i._TMT_2_iTSA56,D_log2.i._TMT_4_iTSA56,D_log2.i._TMT_6_iTSA56,D_log2.i._TMT_8_iTSA56,D_log2.i._TMT_10_iTSA56
Q9UPW0,-0.1788,1.9977,0.3814,6358381.326160006,6950922.457282279,5774166.387588749,6538051.180361614,6639188.349065087,5698709.379913126,6031244.161487551,5418641.987561285,5186830.233645825,5829590.160199048
P60709,0.1539,1.9887,0.3756,3337315696.387404,3282515801.4507246,3337315696.387404,3282515801.4507246,3140339390.447577,3582302793.492099,3582302793.492099,3693504783.2710185,3582302793.492099,3582302793.492099
P18124,0.2181,1.9766,0.3666,14657841.26220546,12758296.180347115,15731668.878968222,12355377.029561583,12633925.200042041,16215062.850684257,15018073.585493915,18220018.648812603,15603960.438991956,13362573.0588123
Q86WA8,-1.003,1.9633,0.3597,512231.0740998768,480209.31387705676,854260.9086603542,3295451.985509211,571468.673472932,542333.8597624453,476013.363348691,594363.3942042455,530380.0152213566,687944.6409206716
Q07020,0.1887,1.966,0.3597,8211228.5440455405,7930880.474540974,8529768.640103642,7009069.990533071,7587210.059212053,8688244.002554026,8262647.0399253415,10187896.199823456,9104915.83217025,8030759.918759788
Q9GZQ3,0.1709,1.957,0.3564,2133704.413809109,2020575.4033515763,2020575.4033515763,1989180.385751374,2091162.7253719456,2286756.339603134,2392607.8053709813,2337817.434105264,2256727.1983419736,2142510.4494647924
P23368,0.1285,1.9373,0.3397,50539392.95775355,51968771.15891053,47533660.498830736,48390149.81533332,50662318.99254231,54291294.96909162,54465748.44104711,54530026.84862225,52198650.743686795,53709179.26815137
Q9Y383,-0.1281,1.8956,0.3011,245043152.21867168,265951361.17800516,250968770.23376566,248483221.82623369,237822720.61822683,221477275.66985443,217826308.70158544,225490874.71368793,223856321.76093003,240643469.23823082
P05386,0.2021,1.8899,0.2985,14199305.871674696,12457043.152081281,16103853.866619805,14526102.304125285,16258611.619061843,18818425.240156997,17113690.62934591,16578002.732607586,16087733.028063824,15094456.024361473
P62304,0.2021,1.8717,0.2862,12411522.040248387,11024227.731861012,12086148.687945282,11939585.198458385,11104322.594886912,16276965.290734053,12102242.143947883,12234827.032915547,13323024.27507554,12665895.097724603
Q13427,-0.1708,1.8741,0.2862,16906541.639541373,18325454.19371046,18917133.121311724,18988535.69169493,15470672.12071138,14625541.148959434,14071974.716432434,16482459.264117094,16527488.671199042,16157253.323065994
Q5T3F8,0.1801,1.8623,0.2798,2518907.0402275748,2297144.642589088,2476180.5475801267,2128640.091220911,2268946.79707856,2507842.4048257475,2514449.7473822245,2865604.624544879,2707464.5360120134,2506853.4875591514
O75971,0.3557,1.8585,0.2789,2192548.8110859264,1855026.2737595555,2217703.9243948823,2327271.9920032625,2315356.1075912905,4250967.209822674,2507842.4048257475,2204854.3414832396,2351848.878515794,2473950.2877302994
P61088,0.2031,1.8435,0.2669,78530136.01078388,65829867.58368761,70083842.48877132,65421912.090923086,83460195.25502037,89929888.8626247,92780303.51894072,82400878.91705187,75295969.735034,73193514.77033229
Q14289,0.1649,1.8338,0.2601,1511393.8847978895,1476125.9259634197,1497194.030001405,1480025.7131667912,1431302.4490244514,1666998.0545851078,1675180.206161671,1627404.4160821852,1571186.4911010587,1658067.9487599323
Q9UKD1,-0.1864,1.8062,0.2354,5025382.88831621,5601282.49381562,6486919.252698115,5711216.601193394,5378618.190664422,5295204.605402293,4920477.889650778,4644890.545652665,4600690.259832058,5040814.870242316
P37802,0.211,1.8015,0.2335,331103878.62829053,247524834.6562337,351508347.63842463,331988038.1706304,348324318.9156347,397654106.9009025,392775232.8814822,351508347.63842463,364858355.01518357,338020328.0985156
Q8TEQ6,-0.1285,1.777,0.2118,25656838.978582714,25957631.408742454,25575944.09604408,24356666.990251876,24980855.519696094,22902250.554289944,21658937.55852711,24273575.879047904,23389748.770746358,22237818.457199633
Q02878,0.1802,1.7734,0.2111,62471665.62981425,58340565.71515075,61783918.17344883,46141511.541672096,52570166.192968115,63112064.879938655,59988892.446414255,69525207.03952578,62500185.244453706,60081500.58452098
P16152,-0.1704,1.7568,0.2029,33942951.41302845,44546641.15690339,34999437.25952463,37735962.32949814,33478489.933972612,32461273.857749313,31424304.96416505,30695378.418882877,32933992.937947117,34605842.43625312
Q96BY7,-0.1284,1.7597,0.2029,11613924.542677557,12738462.476211892,11828403.270484036,12526709.557732703,12044815.424426047,10768705.134538377,10823577.39559315,11244873.221596463,11024227.731861012,11093260.308406165
O00311,-0.176,1.7569,0.2029,1155285.9635521313,1223619.5400533855,1050560.5829472968,1074338.3397685916,1151249.85186132,1019746.4541912524,994005.6523214731,951510.8091332038,955213.2412872468,1026446.0068003271
P15121,0.1714,1.7463,0.1979,5107675.924093444,5526558.216727736,4644890.545652665,4782284.902995376,5386230.83743337,4902026.423022788,5810713.326918103,5957673.621121157,5783006.968947706,5883305.574398187
Q8N9T8,-0.1666,1.7477,0.1979,3691803.4860818493,4247704.985773981,3804696.805647805,4138273.3969867,3787239.5326795187,3378128.273069975,3329715.2828739225,3459403.076086553,3339559.4354889966,3818315.462727754
Q9H0R4,0.1706,1.7365,0.1933,59682856.055736035,61343472.05468731,64303551.75203068,67366637.71130934,58414388.157133415,66654659.279236756,64117032.516069405,84297667.68457809,66367866.43216329,65076732.52782357
Q93100,0.194,1.7363,0.1933,905490.3056941115,855832.7667229908,891287.8786009003,829474.8021606073,783570.2131037092,873792.48956679,873792.48956679,1121174.5104796265,953604.0913502844,1006501.5965211228
O14929,-0.1305,1.7169,0.1806,60241994.0844301,63445912.68866186,56296654.69182305,56795328.30258582,64749167.142963015,55487930.081772946,55980609.9331728,55302493.311234646,53366865.44784793,52142542.3037438
Q9HD42,0.1481,1.7155,0.1806,39479016.114685915,37009192.95741063,41055524.47913364,41221928.93494211,43373727.90035072,48071889.00144354,44627104.228957154,42219673.61537869,43805981.4791566,42802102.505761914
Q9Y6U3,-0.1324,1.7182,0.1806,10977665.6597589,12273244.856981726,11057105.697017744,11666154.905567767,11034557.49192647,10267433.446428366,9941229.292369612,10278109.559815241,10300650.766755935,10625433.822448127
Q9Y2W1,-0.1164,1.705,0.1779,121754078.55066,126797811.12922806,126531496.71372902,127335753.76252055,117800507.20607595,117293001.98675056,107473068.37945318,113987727.97839297,113216463.9980362,113768325.60902782
P60033,0.1798,1.7056,0.1779,1997918.3163927263,1989180.385751374,1997918.3163927263,1920809.1893179514,1972083.4487489886,2081999.4978455277,2170553.5571237407,2413109.9319869415,2490190.9621425685,1912083.1342112345
Q15528,0.2146,1.7076,0.1779,6665123.837255697,5040814.870242316,6892414.6188498745,6610462.625883176,7319923.853089776,7451954.113371663,8379708.2215683265,7444911.353110422,7172823.646816784,6913545.775375456
Q9NRY5,-0.1259,1.6953,0.1708,35263221.9043383,36238248.9613928,35018673.49920451,35947085.76153828,34534943.55794972,29234660.465297844,32669567.277581297,32933992.937947117,32461273.857749313,33136289.33342997
Q86UY5,0.1721,1.6924,0.1705,3851104.338169184,3568572.717041861,3912178.590556184,3591685.5803414187,3763934.260431082,4226470.501391795,3881731.3133362588,4832739.029878123,4115956.059690683,3776107.6677022814
P13693,-0.1262,1.6873,0.1696,58074361.83867356,59794431.06684542,55089735.10360105,56026298.30103187,56927958.9649446,47699321.53496758,54185535.18095377,51526200.94754992,55017191.518679105,50603303.6874856
Q13105,0.1583,1.6864,0.1696,3486819.7361734207,3856569.314099193,3157602.815372728,3578091.102670243,3489154.1350342412,3718332.00065576,4014467.5469443244,3785809.456663168,3861005.5301783495,3998672.346338841
Q15287,-0.1268,1.682,0.1677,24495673.283098243,25642517.281620793,24221180.57536525,23831396.682606183,22197652.385097537,21565749.487407506,21565749.487407506,21470732.268823892,21810234.864490766,22584483.58790541
P22059,-0.1121,1.6611,0.1493,144884391.5213229,147660158.36347005,139852624.78628194,141498210.8146977,138560377.99716604,123955822.59151484,127157071.94254023,132733591.9159583,137169450.63308445,130853175.97723968
Q02487,0.1854,1.6527,0.1434,1898351.3989824585,1837922.4708785145,1821560.2704123736,1768414.355283325,2146488.064413781,2410785.3296083445,2215271.2493262477,1989180.385751374,1999782.9606061522,2032385.9427114467
Q86X53,-0.2316,1.6368,0.1312,326166.4892904606,398286.27237034315,454580.98742297903,453642.914580832,331136.1471985493,338020.7274973923,311868.1138370676,324629.4230321601,324629.4230321601,354855.907895872
Q9P015,0.1843,1.633,0.1312,1721132.6602268429,1525630.732274703,1749642.428099106,1695131.7887587398,1748422.5504741406,2146488.064413781,1832680.78561493,1995593.5488579734,1790592.4157074466,1720365.3755315419
O60502,-0.1163,1.6334,0.1312,42388271.73829056,42863395.96340279,41459913.192752585,41718050.03822535,41750025.70358557,38012381.815929495,36972077.33165042,39611152.72598533,38842143.172765695,38319382.57764536
Q86SZ2,0.1279,1.6265,0.1295,10566444.27638339,10343533.001948526,10351469.268862598,10419432.378625628,10267433.446428366,11081718.890154077,11244873.221596463,11659128.113844302,11654026.253249608,10500123.857757881
Q92540,0.1985,1.6271,0.1295,3799055.21649757,3017323.768685124,3305045.0360242384,3235713.091576753,3980075.7826617826,4108835.580550491,4254248.718004747,3753736.576538204,3600644.187406009,3962193.0397853586
P68543,-0.4471,1.6189,0.1243,119547.60897538997,119547.60897538997,256296.31494562386,162841.09926187483,94230.12649872774,99610.69780154966,87970.70296087993,109968.3175477116,119547.60897538997,129687.30441345372
Q8ND76,0.2453,1.6134,0.1212,3996859.393357515,4280799.693259953,4515086.073001064,4388451.735854952,4439749.689848444,4169725.785861637,4679861.618856053,6735277.2353936685,5701368.300863521,4087523.941124977
Q05519,-0.1141,1.6088,0.119,59190019.24208454,60840649.55297484,58896736.09298167,60241994.0844301,55668301.50374303,53227779.24505503,52785878.51560873,52785878.51560873,54892076.1217203,55668301.50374303
Q7RTN6,-0.1536,1.604,0.1166,6455653.522503381,7208544.254767488,6528206.759579299,7890164.5095575815,6548400.595206455,6013617.889277697,6090582.531139508,6160582.083770395,6218553.358256894,6301238.562947621
Q96FZ7,0.1897,1.6,0.115,4715773.152746564,3743756.8319761907,4306950.67305441,3896446.8593806247,5004754.773745169,5154861.373737905,4936534.434583975,5150858.402032003,4632359.75965755,4577333.695351667
O15514,0.154,1.5913,0.111,30784153.879686248,28576251.55904697,35302247.52219629,35700202.70298914,33763461.64222939,35859864.970675796,35777918.98516316,37964652.57653351,36794488.16113114,34331472.95221861
P49448,0.1519,1.5913,0.111,7876277.330546991,8149927.642241136,7806394.98022755,8370691.630122626,7876277.330546991,7494912.839091012,9144806.48198697,9647451.798627308,9250787.924726149,8516401.644026987
Q15831,-0.1349,1.5636,0.0894,7048703.647571281,7587210.059212053,6735277.2353936685,7172823.646816784,7644932.113876266,6188221.300194542,6735277.2353936685,6629851.65834843,6440618.107229696,6592377.511847507
P40429,0.1895,1.5627,0.0894,25399038.888722535,23854293.956013206,25213234.822087098,17563220.80718669,21979453.658644002,26276436.301603485,24764642.35019326,28314917.2934814,25906961.265637245,23284302.82396211
Q96GX5,0.1557,1.5644,0.0894,1036574.336235534,994005.6523214731,981781.8496056186,1005342.3942901954,945372.7076608549,1078141.9069555386,1084148.7772542227,1078141.9069555386,1108633.01804221,1118414.6321776619
Q9NTJ4,0.2851,1.5511,0.0866,17996792.03074559,20921949.76272509,20778158.45978408,23403645.097073883,23722511.168410517,18453235.27279071,23996097.953313164,36215498.045785956,28656933.237322222,21613675.142394837
Q8N8E3,-0.5587,1.5545,0.0866,3259600.9599593137,3677575.2721299706,2099031.8833364565,2342675.6139745717,2676128.6093740957,1888115.854124456,2279161.190290683,707235.8933012765,1424025.9341334635,3108802.8113123956
Q02543,0.1537,1.5545,0.0866,8203276.806206506,8128104.6141210515,8661089.224499477,7230492.259317603,7577458.473496934,9104915.83217025,8146108.277532373,9616145.268894462,8913378.688479785,8003851.168925863
O95400,-0.1333,1.5501,0.0866,9097634.28280307,9258448.236699969,8893678.484087382,9431411.700363737,8544813.71822482,8722641.40598832,7876277.330546991,7779608.152912114,8194655.559026394,8191099.848158438
B2RUZ4,0.195,1.5486,0.0866,2272972.6593482695,1864030.1182606828,2010739.6314426817,1790592.4157074466,1731372.8729090078,2422286.463691627,2029645.6320783275,2345507.4620699952,2207166.110929206,1943130.0899819667
P02792,0.3068,1.531,0.0836,50894079.78949248,52410891.74035977,48390149.81533332,56716988.2604528,90162047.97394235,66527254.92119188,87512172.09432416,82971260.04159881,60840649.55297484,67603026.04291357
Q7L2E3,-0.2879,1.5302,0.0836,7075441.3886295,6892414.6188498745,10739422.869470771,11488409.151856337,6493827.674835116,7012685.121775764,6799099.678974631,7000826.439872201,6981487.1412632,6825605.061781972
Q8TD19,0.1274,1.5426,0.0836,8521613.804109469,8928950.92278134,8787394.421694081,8244013.918909055,8816016.051622935,9882969.242312223,9233533.59485513,9277525.946213495,8928950.92278134,9431411.700363737
Q9Y5J7,0.1784,1.536,0.0836,5498947.110558937,5186830.233645825,5786560.049853178,6160582.083770395,5825205.843253763,6687126.368903853,6908822.1349105295,5281699.896646569,6541679.147467666,6423443.906985609
Q96GA3,-0.112,1.5308,0.0836,38155458.83756772,39988985.35052992,37964652.57653351,39038615.6892482,37651642.08176299,35777918.98516316,34936062.22392381,34491761.17562775,35413657.59179176,35754432.27640552
P31949,0.1813,1.5399,0.0836,74476419.99983135,65142807.40930069,74545109.89093298,73900621.92942314,71221925.79576059,96505927.41794133,84741027.73772185,67603026.04291357,79670752.18933226,74176234.67494857
Q9NWU2,0.291,1.5337,0.0836,34037468.586396284,22562367.59618105,36809464.09383652,38378399.44473956,41113436.78523883,44093655.19465481,49461492.571879014,46033960.71108986,36090003.06575495,33835608.30211004
Q10713,0.1293,1.5277,0.0832,14247908.491972601,14512250.719624158,15002346.886042304,15066909.62292426,14949315.686982824,15647022.668567501,15066909.62292426,17827522.51198389,16103853.866619805,15186160.761282379
P09651,-0.1299,1.5249,0.0826,649934477.1843618,697364309.875561,637782561.280364,608327414.3483648,585835841.8026932,566301570.541378,554487213.0168258,550893171.7143835,585835841.8026932,614359341.3753932
P07948,0.1363,1.5125,0.078,21979453.658644002,20271592.738774534,21488908.066588856,19462890.233088642,19191603.086644944,22767580.668656133,21042332.681832716,24167402.57494991,22584483.58790541,20756604.042536367
Q7L1Q6,-0.115,1.5128,0.078,39586695.016640626,41800730.82026861,39223755.28295025,37222577.67125349,37561778.79935816,36409505.474916786,34753161.01367046,35543412.63688919,35859864.970675796,35777918.98516316
Q9H0G5,-0.2212,1.5097,0.078,66987248.09892943,100329344.58992298,63112064.879938655,65913026.05132574,58679829.77100977,57196922.1589357,62471665.62981425,59254743.3182553,58074361.83867356,63522810.560296126
O75323,-0.1251,1.5104,0.078,55152158.72364429,54812583.517742954,52785878.51560873,54291294.96909162,51692802.01192411,47533660.498830736,49152765.36579683,43953317.34318414,50410720.89967553,52570166.192968115
Q9Y678,-0.1158,1.5108,0.078,37509429.11794199,40766529.27303757,40044780.89007118,41113436.78523883,41443469.511659615,34936062.22392381,36654529.21187173,37342594.46745295,37096977.97972821,37309484.991730854
O00471,0.1574,1.5008,0.0753,498909.9961916089,566239.450002368,498909.9961916089,483507.97828263516,495932.06096359494,547739.0831702776,536268.4228740428,568709.9184792034,576447.6978891751,574780.9811973659
Q15418,0.1189,1.5025,0.0753,16919694.3384634,16663064.442273457,17072690.546771258,15895536.336998194,15579548.516405052,17256393.92847203,16834122.441341594,18380356.714044157,18220018.648812603,17517122.133253466
Q8WUW1,0.1681,1.5047,0.0753,1815275.6905987912,1653274.9120147498,1935498.2600244398,1927365.0252000731,1843513.9592357802,2262146.98173379,2073052.2953120088,2050886.2699405237,1874871.89137043,1935498.2600244398
