Accession,IPI_ID,UniProt_ID,qusm.1.1,qusm.1.2,qusm.2.1,qusm.2.2,qusm.3.1,qusm.3.2,qupm.1.1,qupm.1.2,qupm.2.1,qupm.2.2,qupm.3.1,qupm.3.2,37C_cond1.1.1,37C_cond1.1.2,37C_cond1.2.1,37C_cond1.2.2,37C_cond1.3.1,37C_cond1.3.2,37C_cond2.1.1,37C_cond2.1.2,37C_cond2.2.1,37C_cond2.2.2,37C_cond2.3.1,37C_cond2.3.2,47.4C_cond1.1.1,47.4C_cond1.2.1,47.4C_cond1.3.1,47.4C_cond2.1.1,47.4C_cond2.2.1,47.4C_cond2.3.1,51C_cond1.1.1,51C_cond1.2.1,51C_cond1.3.1,51C_cond2.1.1,51C_cond2.2.1,51C_cond2.3.1,53.9C_cond1.1.1,53.9C_cond1.2.1,53.9C_cond1.3.1,53.9C_cond2.1.1,53.9C_cond2.2.1,53.9C_cond2.3.1,56.8C_cond1.1.1,56.8C_cond1.2.1,56.8C_cond1.3.1,56.8C_cond2.1.1,56.8C_cond2.2.1,56.8C_cond2.3.1,59.9C_cond1.1.2,59.9C_cond1.2.2,59.9C_cond1.3.2,59.9C_cond2.1.2,59.9C_cond2.2.2,59.9C_cond2.3.2,62.5C_cond1.1.2,62.5C_cond1.2.2,62.5C_cond1.3.2,62.5C_cond2.1.2,62.5C_cond2.2.2,62.5C_cond2.3.2,65.6C_cond1.1.2,65.6C_cond1.2.2,65.6C_cond1.3.2,65.6C_cond2.1.2,65.6C_cond2.2.2,65.6C_cond2.3.2,69C_cond1.1.2,69C_cond1.2.2,69C_cond1.3.2,69C_cond2.1.2,69C_cond2.2.2,69C_cond2.3.2,meanlog2Ratio37C,meanlog2Ratio47.4C,meanlog2Ratio51C,meanlog2Ratio53.9C,meanlog2Ratio56.8C,meanlog2Ratio59.9C,meanlog2Ratio62.5C,meanlog2Ratio65.6C,meanlog2Ratio69C,meanStDev,pValue_less37C,pValue_less47.4C,pValue_less51C,pValue_less53.9C,pValue_less56.8C,pValue_less59.9C,pValue_less62.5C,pValue_less65.6C,pValue_less69C,pValue_greater37C,pValue_greater47.4C,pValue_greater51C,pValue_greater53.9C,pValue_greater56.8C,pValue_greater59.9C,pValue_greater62.5C,pValue_greater65.6C,pValue_greater69C,collation.log2Ratio,collation.pValue,collation.pvalue.count,collation.pValue.start,collation.ratio.count,collation.ratio.start,Meltpnt_cond1_1,Meltpnt_cond1_2,Meltpnt_cond1_3,Meltpnt_cond2_1,Meltpnt_cond2_2,Meltpnt_cond2_3,Rsq_cond1_1,Rsq_cond1_2,Rsq_cond1_3,Rsq_cond2_1,Rsq_cond2_2,Rsq_cond2_3,Plateau,Mean_dTm,dTm_pValue,Significance_in_plateau,distancescore,collation.pValue.corrected,pValue37C,pValue37C.corrected,fullfil_all_criteria_collation,fullfil_all_criteria_37
TTC17,IPI00302966.5,Q96AE7,,1,,,1,1,,1,,,1,1,,1,,,1,1,,0.710334868,,,0.836666634,0.935600077,,,0.887274122,,,0.87877473,,,0.946784827,,,0.564235085,,,0.838907543,,,0.492352549,,,0.603753894,,,0.26666819,0.35357053,,0.572981842,0.252485177,,0.333028668,0.529534878,,0.419379994,0.224304166,,0.294180129,0.507717501,,0.345226047,0.165804137,,0.408526997,0.387568784,,0.527529157,0.373265317,,0.437732292,-0.282246699,-0.013886507,-0.746740209,-0.768820092,-1.178914847,-0.634321193,-0.875413767,-0.685827941,-0.161726467,0.477975966,0.067145273,,,,,0.073211157,0.12538691,0.297529685,0.18670045,0.932854727,,,,,0.926788843,0.87461309,0.702470315,0.81329955,-0.282246699,0.052239574,2,5,1,1,,,55.56513026,,,51.01202405,,,0.92043579,,,0.909925556,58.09819639,-4.553106212,,,-0.726622451,,0.067145273,,0,0
TUBB2C,IPI00007752.1,P68371,2,3,1,2,1,5,2,3,1,2,1,4,1,1,1,1,1,1,1.087216247,1.13286131,1.390108038,1.187821384,0.995013515,1.024043171,0.829551643,0.848165975,1.026901268,1.106063029,1.263499787,1.001082029,0.881814914,0.861350674,0.99312507,0.99650217,1.104300514,0.841350125,0.77059881,0.837822951,0.974426756,0.883331361,0.822954807,0.746013214,0.588146578,0.658392566,0.806983823,0.808433237,0.754429476,0.924202137,0.620974692,0.565178664,0.601722567,0.677200415,0.577017807,0.615393687,0.084820706,0.063499198,0.079290313,0.131312736,0.079635916,0.093805775,0.088817532,0.060521953,0.051981716,0.10423696,0.068447986,0.056048141,0.144360229,0.065667162,0.039128408,0.150232441,0.070450525,0.046922641,0.175198276,0.317766505,0.098529389,-0.071403329,0.283686519,0.062456133,,,0.057523043,0.216254238,0.971580536,0.88754611,0.683234536,0.357369321,0.958185606,0.907915383,0.961532509,0.980166191,0.923720298,0.028419464,0.11245389,0.316765464,0.642630679,0.041814394,0.092084617,0.038467491,0.019833809,0.076279702,0.283686519,0.028302562,2,5,1,5,58.38677355,58.70741483,59.98997996,59.34869739,58.57915832,58.70741483,0.894005978,0.927183002,0.981924931,0.942617092,0.948575201,0.869071366,66.37074148,-0.149632599,0.797098012,,0.590744409,0.104528479,0.028419464,0.182038199,1,1
TWSG1,IPI00410487.3,Q9GZX9,,2,,2,,1,,2,,2,,1,,1,,1,,1,,1.034260671,,1.00343234,,1.060164434,,,,,,,,,,,,,,,,,,,,,,,,,0.542955126,0.463318184,0.480014577,0.462754599,0.50915387,0.387394424,1.027510153,0.972150353,0.574866723,0.804981711,0.752959958,0.48725671,0.658020771,0.82619038,0.450579354,0.617909821,0.735971788,0.411692124,0.597161624,0.560786142,0.356334764,0.548165972,0.576154324,0.286911694,0.045943744,,,,,-0.134587419,-0.319758839,-0.12925866,-0.132376853,0.112457661,0.908417473,,,,,0.215074974,0.007978992,0.013847061,0.161219065,0.091582527,,,,,0.784925026,0.992021008,0.986152939,0.838780935,-0.449017499,0.001277673,3,7,2,7,66.21042084,,57.80961924,,,52.5511022,0.337985073,,0.950303325,,,0.956586848,,-9.458917836,,,-1.114827839,,0.091582527,,0,0
TXNDC10,IPI00647497.3,B4DIE3,,1,2,,2,1,,1,2,,2,1,,1,1,,1,1,,1.07901729,0.943606259,,0.799886985,0.832959939,,1.012122068,1.025433362,,0.980778487,0.762432948,,0.671251687,0.85119079,,0.745842826,0.591355787,,0.4182452,0.520679785,,0.362903077,0.408530187,,0.163294588,0.211032055,,0.136623741,0.146382433,0.188566107,,0.347894957,0.17565604,,0.297770062,0.272441184,,0.50357715,0.204463343,,0.371555663,0.199111127,,0.289078753,0.17944886,,0.274128296,0.228556462,,0.259039736,0.198357883,,0.178578762,-0.139959506,-0.236467714,-0.186719164,-0.277359202,-0.392494251,-0.163385129,-0.426368527,-0.113306205,-0.370528891,0.180954849,0.123260417,0.216337846,0.339641638,0.081484837,0.10561273,0.113855952,0.009154739,0.099693626,0.134131068,0.876739583,0.783662154,0.660358362,0.918515163,0.89438727,0.886144048,0.990845261,0.900306374,0.865868932,-0.426368527,0.00542782,3,6,1,7,,52.61523046,52.5511022,,53,50.94789579,,0.987422773,0.929957083,,0.980996928,0.915174467,54.6993988,-0.609218437,0.613049871,1,-1.062106062,,0.123260417,,0,0
TXNDC13,IPI00100247.3,Q9H1E5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929181528,1.058266605,1.003637216,0.805394107,0.767754774,0.726792957,0.821170677,0.898566924,0.921387015,0.886599265,0.862021361,0.72993117,0.854790327,0.547896504,0.805132337,0.501142856,0.537236222,0.509215894,0.620301277,0.394167597,0.587468897,0.127216734,0.344298233,0.357040464,0.016885763,0.242257987,0.260658839,0.278044823,0.186465264,0.117390758,0.357305995,0.359485479,0.360239264,0.254620913,0.286355059,0.177242311,0.506567134,0.424348243,0.446587658,0.298367166,0.295238435,0.305178539,0.349706192,0.31488931,0.487434297,0.308560684,0.407528333,0.329285512,0.384780307,0.430652735,0.394723046,0.442160543,0.382262107,0.291275882,-0.195487662,-0.095116373,-0.486547989,-1.066418643,0.837652291,-0.613389996,-0.612107574,-0.124800745,-0.136627325,0.669337545,0.041069491,0.270429841,0.085038994,0.115807596,0.671941641,0.05001594,0.007562759,0.34579493,0.268849749,0.958930509,0.729570159,0.914961006,0.884192404,0.328058359,0.94998406,0.992437241,0.65420507,0.731150251,-0.612107574,0.013032203,3,6,1,7,53.83366733,49.72945892,52.10220441,50.88376754,50.69138277,50.11422846,0.756420929,0.951907091,0.917352052,0.911047743,0.935897018,0.912323248,54.95591182,-1.325317301,0.335561083,1,-1.494465317,,0.041069491,,0,0
TXNDC14,IPI00329596.2,Q9Y320,1,,1,,1,,1,,1,,1,,1,,1,,1,,1.00400671,,1.151551722,,0.902321471,,0.8155598,1.019878305,0.975212952,0.984325286,1.112454398,0.939340525,0.76366184,0.816620599,1.086249554,0.736446644,0.966842001,0.817624119,0.59492428,0.708332425,0.854920959,0.554069284,0.717565544,0.745066446,0.364738856,0.33343318,0.430801883,0.489211307,0.384349579,0.412703293,,,,,,,,,,,,,,,,,,,,,,,,,0.020353848,0.114208213,-0.072861556,-0.094125862,0.188898552,,,,,0.20371036,0.569968771,0.825621076,0.368445332,0.136379118,0.844650636,,,,,0.430031229,0.174378924,0.631554668,0.863620882,0.155349364,,,,,0.188898552,0.155349364,1,5,1,5,54.98797595,55.37274549,54.15430862,50.94789579,54.28256513,56.07815631,0.965066528,0.970619875,0.969932613,0.998923094,0.964822567,0.960819306,63.48496994,-1.068804275,0.527244983,,0.37009907,,0.430031229,,0,0
TXNDC15,IPI00151990.3,Q96J42,,,,1,0,,,,,1,0,,,,,1,,,,,,1.240893945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703185665,,,0.706497909,,,1.780762011,,,1.467020896,,,1.444489005,,,1.251260604,,,1.197195858,,,1.027371705,,0.311379818,,,,,0.006779631,-0.2796053,-0.207176927,-0.220700947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613417279,,,,,,,,,,,,,0,0
TXNDC4,IPI00401264.5,Q9BS26,5,4,5,3,6,5,5,4,5,3,5,5,1,1,1,1,1,1,0.897351844,1.083557935,0.891202326,1.048935767,0.907463235,0.871768179,0.872022078,1.039500932,1.017254158,0.849830351,0.905097897,0.822751224,0.877782173,0.784809483,0.839720629,0.71781526,0.762971791,0.684416297,0.599523299,0.561993819,0.62593353,0.440642097,0.495049807,0.505408438,0.474507459,0.459549742,0.486639989,0.388847691,0.364179411,0.283201121,0.351373719,0.31246221,0.389428216,0.240730771,0.206588179,0.289471351,0.511430417,0.392685629,0.487168707,0.27952948,0.239045488,0.340489841,0.359063453,0.37287201,0.402829978,0.275371001,0.3325377,0.353016147,0.506875159,0.340444574,0.455404812,0.413099111,0.395887401,0.342738694,-0.079299875,-0.181029033,-0.208666151,-0.311916261,-0.46794172,-0.523482194,-0.701478954,-0.246153884,-0.16250425,0.170736703,0.105021532,0.07332678,0.065465713,0.026901316,0.048357926,0.004503306,0.010376923,0.034954963,0.244174002,0.894978468,0.92667322,0.934534287,0.973098684,0.951642074,0.995496694,0.989623077,0.965045037,0.755825998,-2.250973013,0.000222597,3,5,5,4,52.61523046,52.48697395,52.67935872,52.10220441,52.80761523,51.90981964,0.916247339,0.982240225,0.983668147,0.957819799,0.958700365,0.971043708,55.21242485,-0.320641283,0.314057453,0.8,-5.30938013,0.009571659,0.105021532,0.3750769,1,1
TYRO3,IPI00030887.1,Q06418,7,2,2,2,5,1,6,2,2,2,5,1,1,1,1,1,1,1,1.032130879,0.914529432,1.152236754,1.076089501,1.126071254,0.966223846,0.72253746,1.039616697,0.7580073,0.756731437,0.72024531,0.851353759,0.39923731,1.071803528,0.343983185,0.393170586,0.56631468,0.421254013,0.088987269,0.947136948,0.022610315,0.092988968,0.790183004,0.044244664,0.027918008,1.088662855,0.004660011,0.033186768,0.85552269,0.004478827,0.034316314,0.077002019,0.414095139,0.057181622,0.118970086,0.31915069,0.050589192,0.080463639,0.180970931,0.039274121,0.073449675,0.234358699,0.048020013,0.050945973,0.202650602,0.029276278,0.049353429,0.163849032,0.037037893,0.042443757,0.22844894,0.032676319,0.058535063,0.156241669,0.058115028,-0.09841182,-0.216701136,-0.261386227,-0.347679217,-0.3757245,0.372960365,-0.306627308,-0.54809248,0.378357468,0.839947521,0.347634472,0.305712774,0.721305899,0.396030582,0.774887026,0.433577778,0.104495076,0.396635016,0.160052479,0.652365528,0.694287226,0.278694101,0.603969418,0.225112974,0.566422222,0.895504924,0.603364984,-0.306627308,0.239822671,3,7,1,8,49.47294589,58.96392786,48.51102204,49.34468938,55.30861723,49.28056112,0.991337852,0.99130043,0.861329064,0.994442297,0.731191137,0.919370692,54.18637275,-1.004676019,0.808873484,1,-0.783375093,0.546868364,0.160052479,0.493104157,1,1
UAP1,IPI00000684.4,Q16222,6,2,12,4,6,6,6,2,12,4,6,6,1,1,1,1,1,1,1.022176375,1.051711291,1.263258263,1.270115332,0.976836977,1.027792187,0.927202907,0.895646632,1.053373157,1.131879181,1.19082227,1.068937059,0.876842808,0.844855454,1.024112494,1.101667092,1.089076778,0.943270029,0.735175878,0.682686197,0.738470859,0.835919834,0.762164378,0.776630057,0.180162555,0.238796427,0.270839575,0.294091099,0.298366089,0.287135507,0.127726844,0.087300685,0.097449531,0.110080771,0.120113547,0.121258756,0.120524535,0.058448475,0.066632792,0.091183969,0.067656546,0.081082029,0.102971892,0.049240998,0.047228426,0.092887151,0.055421295,0.057043592,0.155657265,0.049107609,0.04259728,0.147223048,0.059735124,0.050335143,0.132038384,0.239959946,0.192331985,0.138947104,0.370853146,,,,-0.080369372,0.201582271,0.945904579,0.913854816,0.8287476,0.972514644,0.911167119,0.770997357,0.549458938,0.73988794,0.836670802,0.054095421,0.086145184,0.1712524,0.027485356,0.088832881,0.229002643,0.450541062,0.26011206,0.163329198,0.138947104,0.026794921,3,1,1,4,54.60320641,54.73146293,55.18036072,55.24448898,55.18036072,55.18036072,0.984775828,0.987200048,0.996412326,0.990989525,0.984415948,0.996832939,58.35470942,0.363393454,0.108261725,,0.253823191,0.101449951,0.054095421,0.249469173,1,1
UBAP2,IPI00171127.1,Q5T6F2,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
UBFD1,IPI00005194.1,"H3BRL3,O14562",,,1,,1,,,,1,,1,,,,1,,1,,,,1.308723225,,1.072233505,,,0.906717768,0.96738378,,1.215787278,1.065243523,,0.652130748,0.687461021,,0.883972284,0.733786439,,0.229623974,0.204086111,,0.276257056,0.23518638,,0.07787439,0.066700326,,0.080385052,0.059209428,,,,,,,,,,,,,,,,,,,,,,,,,0.244389572,0.281094196,0.266461109,0.235682274,,,,,,0.172985248,0.830735479,0.851038697,0.817224446,0.958296686,0.332860887,,,,,0.169264521,0.148961303,0.182775554,0.041703314,0.667139113,,,,,0.235682274,0.041703314,1,4,1,4,,51.90981964,51.90981964,,52.16633267,51.65330661,,0.99638964,0.999702667,,0.998645109,0.99585809,55.46893788,0,1,,0.479001186,,0.169264521,,0,0
UBR2,IPI00640085.1,Q8IWV8,,1,,,1,,,1,,,1,,,1,,,1,,,0.998671917,,,1.194299836,,,,0.671952165,,,0.625291298,,,0.336250106,,,0.294041996,,,0.136010876,,,0.091967554,,,0.048153443,,,0.034614088,0.061422127,,,0.124168143,,,0.033533503,,,0.011823154,,,0.044664378,,,0.037340728,,,0.01,,,0,,,0.127123893,-0.103830094,-0.193512504,,,,,,,0.182491795,0.747617623,,,,,,,,,0.252382377,,,,,,,,,0.127123893,0.252382377,1,1,1,1,49.79358717,,49.15230461,59.34869739,,48.12625251,0.999380602,,0.999303857,0.999091393,,0.998091769,54.63527054,4.264529058,0.527222977,,0.226301383,,0.252382377,,0,0
UFC1,IPI00294495.5,Q9Y3C8,3,,3,,3,,3,,3,,3,,1,,1,,1,,1.066166581,,1.224767529,,1.013668158,,0.830631791,0.850423891,1.20477087,1.165710711,1.149001075,1.071602057,0.684513025,0.804091239,0.929419974,0.963204159,1.0820391,0.900192409,1.175419327,0.663148629,1.398776624,0.833780213,0.75286883,0.798433866,0.327564713,0.412129446,0.506810079,0.494222262,0.432944353,0.523308949,,,,,,,,,,,,,,,,,,,,,,,,,0.134842081,0.25135513,0.291662631,-0.373763659,0.236893942,,,,,0.323338679,0.879898009,0.822329883,0.885910462,0.16494845,0.842265153,,,,,0.120101991,0.177670117,0.114089538,0.83505155,0.157734847,,,,,0.291662631,0.061169943,3,1,1,3,56.65531062,55.88577154,56.78356713,56.46292585,53.89779559,56.78356713,0.619278184,0.960478968,0.540476837,0.951543475,0.980368455,0.981106622,59.57314629,-0.726786907,0.489137707,,0.609311027,,0.120101991,0.411902135,0,1
ULBP1,IPI00018861.1,Q9BZM6,1,,,,1,1,1,,,,1,1,1,,,,1,1,0.916852743,,,,1.081859522,0.900862652,0.796721038,,1.019244077,0.799074232,,0.927029853,0.808010937,,0.928379123,0.748651483,,0.705714133,0.860560811,,0.658964214,0.767355119,,0.855699223,0.678369499,,0.595112318,0.703209822,,0.55776587,,,0.636248067,,,0.488821873,,,0.494474423,,,0.47179996,,,0.314888543,,,0.347246629,,,0.350839891,,,0.289117875,-0.054115268,-0.066278504,-0.252855368,0.105760453,-0.020809203,-0.380280528,-0.067720602,0.141119423,-0.279154987,0.186729104,0.29299727,0.259896278,0.163618052,0.618380343,0.41125361,,,,,0.70700273,0.740103722,0.836381948,0.381619657,0.58874639,,,,,-0.252855368,0.163618052,1,3,1,3,54.79559118,,57.10420842,47.16432866,,58.57915832,0.704901614,,0.926165087,0.942136315,,0.921722805,,-3.078156313,0.649868144,,-0.658205958,,0.29299727,,0,0
UNC5B,IPI00328431.3,Q8IZJ1,1,3,1,2,3,2,1,3,1,2,3,2,1,1,1,1,1,1,1.046451866,1.05635379,1.035225246,1.050318662,1.088704711,1.083482454,0.871378899,0.696292702,0.733135844,0.771685711,0.663723668,0.768410171,0.284708077,0.266143367,0.202179922,0.232288228,0.224891011,0.269846333,0.088884403,0.052969362,0.04001455,0.06047554,0.06673419,0.046923945,0.04507963,0.049036125,0.023981537,0.032492782,0.055746599,0.029615134,0.117897,0.167348643,0.068389504,0.13238499,0.219225609,0.064717959,0.04318904,0.070814328,0.034054935,0.052643227,0.094434434,0.022776981,0.025681404,0.034805035,0.031868996,0.023167258,0.038753288,0.022775235,0.02349823,0.027458864,0.028796552,0.028341843,0.031189106,0.026374876,0.083943226,-0.058867298,-0.040015546,,,0.389559489,,,,0.182328894,0.99957058,0.245409186,0.438613254,0.503144972,0.508340179,0.819342413,0.545283421,0.239551522,0.769569299,0.00042942,0.754590814,0.561386746,0.496855028,0.491659821,0.180657587,0.454716579,0.760448478,0.230430701,0.083943226,0.008494322,3,1,1,1,49.6012024,48.5751503,48.70340681,48.70340681,47.99799599,48.89579158,0.994919395,0.982967242,0.998104516,0.992189411,0.973841306,0.997520772,52.51903808,-0.42752171,0.369016063,,0.125786377,,0.00042942,,0,0
USP14,IPI00872664.1,P54578,3,5,6,4,5,4,3,5,6,4,5,4,1,1,1,1,1,1,0.836151355,1.105931152,1.281048944,1.138095696,0.996861039,1.045200252,0.78113254,0.915697085,0.965500084,0.936636258,1.110420451,0.926906094,0.367433513,0.507360113,0.54404397,0.475787481,0.582987909,0.512706278,0.059258932,0.093775057,0.124928455,0.044146625,0.089600946,0.127454618,0.057608941,0.066804659,0.084302448,0.06799537,0.078992328,0.090072346,0.057197695,0.071377665,0.082707453,0.07565676,0.083306696,0.105476226,0.060805068,0.054362496,0.068038774,0.062076506,0.045961972,0.06786226,0.019867694,0.035048966,0.04796686,0.030409307,0.054333668,0.044825617,0.03085685,0.046364283,0.048417894,0.032572391,0.069770453,0.04404792,0.081714792,0.160410679,0.162566418,,,,,,,0.209543139,0.810991759,0.859358651,0.825991475,0.190690673,0.971092222,0.986987257,0.244411912,0.873915914,0.751298051,0.189008241,0.140641349,0.174008525,0.809309327,0.028907778,0.013012743,0.755588088,0.126084086,0.248701949,,,3,1,1,6,49.6012024,50.81963928,51.01202405,50.37074148,51.01202405,50.43486974,0.994204905,0.996932461,0.999061738,0.99175955,0.99848103,0.995060217,53.99398798,0.128256513,0.805092802,1,,,0.189008241,0.54910651,1,1
VAMP3,IPI00549343.3,Q15836,,,2,0,,,,,2,0,,,,,1,,,,,,1.238608196,,,,,0.908786433,,,1.117602773,,,0.848049775,,,0.984777545,,,0.825366629,,,0.846743601,,,0.763171065,,,0.815095136,,,,,,,,,,,,,,,,,,,,,,,,,,0.308719897,0.298394303,0.215648921,0.03689007,0.094961983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4749499,,,50.43486974,,,0.988290775,,,0.994644075,,62.45891784,-4.04008016,,,,,,,0,0
VAMP7,IPI00020887.3,P51809,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1.026385751,0.96439504,1.140976039,1.183928543,0.893163061,0.859125339,0.976563704,0.76714173,0.807577218,0.822225651,0.789902354,0.684281675,0.915313587,0.564446287,0.614894651,0.778391536,0.605705058,0.53023457,0.570890537,0.293160089,0.496146957,0.515054227,0.260265267,0.420134248,0.269438005,0.122613117,0.197767935,0.27781286,0.122570725,0.153381142,0.079211867,0.148968072,0.116595556,0.077773638,0.12602746,0.074700379,0.176018224,0.224733483,0.214567421,0.128226606,0.164043472,0.137152048,0.165136928,0.245729834,0.189236389,0.132297884,0.220943208,0.18496453,0.193727636,0.239446191,0.218778177,0.231909682,0.24404388,0.199946471,0.006175951,-0.148336166,-0.115233146,-0.18670428,-0.161263696,,-0.518940313,-0.168737041,0.052372451,0.165945832,0.530742564,0.129926978,0.200031348,0.010460517,0.247521673,0.117415788,0.007291584,0.089841921,0.6555943,0.469257436,0.870073022,0.799968652,0.989539483,0.752478327,0.882584212,0.992708416,0.910158079,0.3444057,-0.518940313,0.005457382,2,6,1,7,53.89779559,49.92184369,51.39679359,53.06412826,50.498998,49.98597194,0.99096229,0.961112061,0.962616775,0.960151782,0.960356676,0.952144477,57.58517034,-0.555778223,0.729961477,1,-1.277592623,,0.469257436,,0,0
VAMP8,IPI00030911.2,Q9BV40,,3,2,2,,3,,2,2,2,,2,,1,1,1,,1,,1.204689664,1.275640214,1.611068305,,1.225789628,,0.865696784,,,1.104774463,,,0.8110571,,,0.886356757,,,0.617908254,,,0.720436147,,,0.778287814,,,0.869236017,,1.437653355,2.319276142,1.83656405,1.431552135,2.319522536,1.398185933,1.427861116,2.097692366,1.456560052,1.440762477,2.145897776,1.232649932,0.814710836,1.691161529,1.140438676,1.14390087,1.621153073,0.927447554,1.376592955,1.924075545,1.236102896,1.675643557,2.313198244,1.310971032,0.400403024,0.351818173,0.128084011,0.221477923,0.159444185,-0.133145123,-0.065015652,0.043452208,0.211391231,0.217397443,0.986960522,,,,,0.206971259,0.268642586,0.5652713,0.960209612,0.013039478,,,,,0.793028741,0.731357414,0.4347287,0.039790388,0.400403024,0.013039478,1,1,1,1,,,,,,63.00400802,,,,0.177555343,,0.247473763,,,,,0.862434513,,0.013039478,0.128297372,0,1
VANGL1,IPI00031195.5,Q8TAA9,1,,1,1,1,,1,,1,1,1,,1,,1,1,1,,0.986489647,,0.866675162,0.961262408,0.881024374,,0.821431877,0.839910439,0.677909782,0.720982534,0.771569858,1.00741715,0.455112972,0.605028625,0.572011782,0.825726292,0.617554182,0.523618116,0.890847422,0.591772319,0.474080653,0.61052357,0.649672847,0.638262975,0.38394502,0.384234058,0.338690221,0.364694143,0.828979226,0.598974896,,0.760735272,,,0.580006758,,,0.472712016,,,0.383718877,,,0.555138323,,,0.337181221,,,0.429304787,,,0.59291658,,-0.116451216,0.086960222,0.253823801,0.006186091,0.619222349,-0.391324788,-0.3009118,-0.719323098,0.465826882,0.432058724,0.042673902,0.62265216,0.752852508,0.507581226,0.88774973,,,,,0.957326098,0.37734784,0.247147492,0.492418774,0.11225027,,,,,-0.116451216,0.251310629,1,5,1,1,55.9498998,48.44689379,51.9739479,55.82164329,55.501002,49.15230461,0.476150038,0.724403153,0.988861476,0.843601197,0.593447981,0.921462397,58.48296593,1.368069472,0.678735135,,-0.340687383,,0.042673902,,0,0
VANGL2,IPI00029449.6,Q9ULK5,1,,0,,1,0,1,,0,,1,0,1,,,,1,,0.83259644,,,,0.663818221,,0.563203858,,0.659209401,0.638605203,,0.630816132,0.717576676,,0.608727529,0.554357386,,0.312583342,0.400820719,,0.371530538,0.539029425,,0.570984407,0.522083615,,0.471122822,0.331741239,,0.269742065,,,,,,,,,,,,,,,,,,,,,,,,,-0.427725285,0.058874914,-0.666936177,0.523688746,-0.729372608,,,,,0.212657609,0.11616448,0.64271767,0.132408218,0.94212407,0.032681381,,,,,0.88383552,0.35728233,0.867591782,0.05787593,0.967318619,,,,,-0.729372608,0.032681381,1,5,1,5,44.1503006,,47.22845691,56.59118236,,47.5490982,0.777339851,,0.927237791,0.928693298,,0.690122195,,6.380761523,0.313266215,,-1.767432276,,0.11616448,,0,0
VAPA,IPI00374657.2,Q9P0L0,14,11,17,14,12,9,13,9,13,13,10,8,1,1,1,1,1,1,0.982341627,1.043190198,1.182531283,1.036723819,0.951571903,0.934165428,0.862965528,0.930794821,1.032759743,0.967481875,1.103253788,0.948272911,0.769454761,0.752223958,0.83910922,0.755186508,0.899147192,0.733741668,0.598218996,0.641805388,0.747640004,0.649232213,0.682737026,0.631942685,0.529116962,0.53314535,0.611195532,0.550049119,0.564189994,0.527195578,0.407791015,0.453706283,0.369111018,0.423112258,0.511590102,0.325353966,0.21372489,0.265184858,0.207928535,0.206729475,0.242076776,0.170295694,0.111669698,0.175092374,0.127893756,0.127698721,0.179165423,0.11672479,0.154063145,0.173563699,0.124726673,0.157217081,0.200256969,0.105735458,0.026557244,0.095676957,0.012268381,-0.011765031,-0.025223255,0.014798515,-0.155863449,0.033175992,0.117811701,0.167094468,0.689679907,0.758805589,0.532873725,0.464139108,0.407105929,0.549893288,0.078545312,0.615778835,0.497549766,0.310320093,0.241194411,0.467126275,0.535860892,0.592894071,0.450106712,0.921454688,0.384221165,0.502450234,-0.155863449,0.249943713,3,5,1,7,56.3987976,57.23246493,57.48897796,56.91182365,56.9759519,56.07815631,0.981798655,0.987231591,0.989535996,0.980760771,0.960041674,0.989065978,,-0.384769539,0.42936879,,-0.432430309,0.567796662,0.310320093,0.750137629,1,1
