Accession,logFC,-logPval,-logAdjPval,DMSO1,DMSO2,DMSO3,DMSO4,DMSO5,MTX1,MTX2,MTX3,MTX4,MTX5
H0YKT8,-0.0537,0.1269,0.0168,1459.0,1562.6,2291.5,2359.4,2394.9,1502.1,1609.6,2321.5,2407.0,2077.4
C9J3D7;Q9UKG9;Q9UKG9-3;Q9UKG9-2,0.018,0.1257,0.0168,43008.0,48494.0,61083.0,61597.0,54761.0,54752.0,46543.0,56599.0,61965.0,59112.0
Q9Y3E7;Q9Y3E7-3;Q9Y3E7-2;Q9Y3E7-4,-0.0141,0.127,0.0168,104250.0,110880.0,146680.0,149730.0,124300.0,126640.0,111350.0,127410.0,150810.0,128020.0
R4GNH3;E9PN50,0.0112,0.1256,0.0168,256370.0,277480.0,349090.0,329520.0,295060.0,295850.0,260760.0,322050.0,358120.0,324730.0
H3BMD8;P56211;P56211-2;H3BTD3;H3BQ52,0.0229,0.1265,0.0168,69169.0,77318.0,87492.0,92416.0,75617.0,75949.0,73181.0,73688.0,114330.0,84837.0
Q96GW9,0.022,0.1256,0.0168,15224.0,19069.0,24476.0,22651.0,19572.0,21035.0,17692.0,20338.0,24229.0,21476.0
P52895;B4DK69;S4R3P0;P52895-2,0.0116,0.1271,0.0168,176910.0,182030.0,240920.0,230260.0,211070.0,208400.0,180450.0,220920.0,243180.0,224460.0
E7EM93;Q9BQG2,0.0205,0.1243,0.0167,19974.0,21300.0,27237.0,24889.0,22895.0,22957.0,21221.0,24198.0,28205.0,24589.0
A0A0B4J2F0,-0.0477,0.1246,0.0167,1745.1,2071.4,2147.6,2064.5,1670.0,2007.4,1641.8,1961.8,2302.0,1774.3
CON__H-INV:HIT000292931,0.024,0.1249,0.0167,25834.0,32432.0,37734.0,36145.0,30108.0,33874.0,28939.0,29132.0,38746.0,38701.0
O75179-2;O75179;H0YM23;O75179-7;O75179-6;O75179-4;O75179-3;A0A1W2PQ15;H0YLQ3;O75179-5,-0.0117,0.1242,0.0167,125550.0,143160.0,176530.0,172260.0,148640.0,146600.0,135700.0,151070.0,176250.0,169760.0
Q5RHS7,0.056,0.124,0.0167,864.6,1350.2,1513.4,1753.0,1547.6,1069.3,1585.1,1424.9,1792.6,1534.0
Q9UQE7,0.013,0.1249,0.0167,509280.0,576460.0,705680.0,678200.0,582980.0,616190.0,549210.0,616490.0,684820.0,691980.0
Q9H4E7,0.0495,0.1244,0.0167,2568.1,3435.0,3022.6,3113.5,2637.4,3470.2,2301.0,2716.2,3460.4,3972.2
P62316;K7ERG4,-0.0113,0.1252,0.0167,311650.0,376910.0,433520.0,434530.0,369090.0,384980.0,336250.0,394760.0,432590.0,410870.0
A0A1B0GWF2;A0A1B0GVQ5;P61764;P61764-2;A0A0D9SG72;A0A1B0GTP9;A0A1B0GW76;A0A096LP52,-0.0151,0.125,0.0167,82598.0,93452.0,120340.0,116650.0,105220.0,99158.0,86497.0,99204.0,121130.0,120500.0
Q8TDM6-4;Q8TDM6;Q8TDM6-2;R4GMQ2;A0A0J9YYG8;A0A0A0MSL1;Q8TDM6-5;Q8TDM6-3,0.0221,0.1246,0.0167,18659.0,20679.0,25202.0,22102.0,20728.0,23919.0,18735.0,21508.0,24744.0,23279.0
L0R6Q1,-0.0299,0.1243,0.0167,8532.6,10268.0,12875.0,13244.0,10136.0,10108.0,10450.0,11168.0,12922.0,10253.0
Q92688;Q92688-2,0.0145,0.1243,0.0167,161330.0,189420.0,212860.0,225070.0,193990.0,186170.0,176330.0,206870.0,249310.0,202300.0
Q8NDT2;Q8NDT2-2,-0.0314,0.1244,0.0167,7834.0,8977.9,10705.0,9579.8,8717.4,9667.3,8647.0,7893.3,10203.0,9573.2
Q5SX86,-0.0886,0.1244,0.0167,131.15,162.61,201.26,496.06,216.41,168.49,228.94,181.83,243.83,311.14
Q5T200;Q5T200-2;Q5T9K0;A0A087WX14;H7C1P9,0.0105,0.1245,0.0167,152820.0,170270.0,214420.0,208180.0,188250.0,184320.0,164970.0,196070.0,219840.0,199510.0
Q9BU61;Q9BU61-2,0.0238,0.124,0.0167,19710.0,22728.0,31632.0,29417.0,27646.0,27645.0,23351.0,25741.0,29892.0,29337.0
Q9P0N9-3;Q9P0N9-4;Q9P0N9-2;Q9P0N9;Q5SZL8;Q5SZM2;U3KQD8;Q5SZM1;U3KPY5;B4DK47;Q5SZL3;U3KPS8;Q5SZL5;Q5SZL6;Q5SZL4,0.0272,0.1244,0.0167,8609.0,9461.0,11716.0,11881.0,10611.0,10988.0,9913.9,10546.0,11980.0,11078.0
A0A1B0GWJ0;A0A1B0GTJ7;A0A0A6YY92;P30566;P30566-2;A0A1B0GTG9;A0A1B0GWF8;A0A096LNY6;A0A096LNY5;B4DEP1;A0A096LP72;A0A096LNY4;V9GY96;A0A096LP76;A0A096LPA2;A0A1W2PRX2;A0A096LP92,-0.012,0.1241,0.0167,212360.0,262020.0,307750.0,307120.0,266520.0,275340.0,230370.0,277740.0,318370.0,276500.0
A0A0G2JLK3;G8JLL2;A0A0G2JK02;A0A0G2JIU6;A0A0G2JHB6;A0A0G2JKR3;A0A140T9Y1;A0A0G2JLL3;A0A0G2JLA3;A0A0G2JH76;A0A024RCQ8;A0A140T8X7;Q9UMR5-2;Q9UMR5;Q9UMR5-3,0.0369,0.1241,0.0167,5022.6,5603.5,6968.5,6413.8,6079.7,5196.1,5425.8,7100.0,7640.9,6384.0
Q06124;A0A1W2PPU4;A0A0U1RRI0;H0YF12,-0.0113,0.1248,0.0167,225770.0,259210.0,338660.0,338970.0,287490.0,286690.0,252510.0,282530.0,335810.0,312970.0
P63218,-0.0316,0.1248,0.0167,11706.0,14965.0,15437.0,12882.0,12879.0,15079.0,11905.0,13566.0,13050.0,14763.0
E9PC90;P14635;P14635-2;D6RHI0;H0YA62,0.0217,0.1242,0.0167,42330.0,52756.0,64070.0,59547.0,47248.0,57483.0,48809.0,51712.0,54809.0,62782.0
Q52LJ0-2;Q52LJ0,0.0188,0.1235,0.0165,39815.0,40364.0,54110.0,51364.0,45335.0,47999.0,39830.0,47666.0,53761.0,50975.0
Q8WVK7;J3KRZ0;J3QL03;J3KSP0;J3QS74;J3KTC5,0.0239,0.1236,0.0165,11277.0,13102.0,17077.0,15286.0,13462.0,14945.0,12580.0,13926.0,15652.0,15883.0
P53396-2;P53396-3,-0.0209,0.1234,0.0165,31665.0,36154.0,47358.0,46931.0,38391.0,41487.0,34694.0,41118.0,41207.0,42913.0
P0C869-8;P0C869-7;P0C869-6;P0C870;C9K0I3;B5MC20,-0.0419,0.1237,0.0165,2803.7,3120.6,3830.6,4002.7,3577.1,2789.3,3166.0,3591.7,3878.1,3825.5
Q4LE39-2;Q4LE39;Q4LE39-3;Q4LE39-4;X6RCR8;H0Y7Y8;H7C5R6;F8WAR5;C9JIF4,-0.0094,0.1208,0.0164,243220.0,268870.0,341470.0,333600.0,296540.0,294030.0,263510.0,295970.0,339070.0,317550.0
Q5BKU9,0.0427,0.1206,0.0164,25739.0,19553.0,23736.0,27237.0,18138.0,30910.0,24180.0,22251.0,22398.0,21242.0
H0YED7;Q92791,-0.0354,0.1232,0.0164,5471.2,5643.0,7002.6,7732.9,7334.6,5869.8,5873.5,6834.8,7330.5,7312.9
Q75N03;C9J2P9;Q75N03-2;C9K074;F8WEM5,-0.0221,0.1219,0.0164,29794.0,32656.0,39837.0,39138.0,37281.0,37305.0,34179.0,33068.0,40335.0,35286.0
Q16763;K7EPJ1;K7EM75,-0.0135,0.1208,0.0164,73665.0,85738.0,109150.0,109000.0,90885.0,92899.0,85392.0,89900.0,108470.0,97251.0
Q7Z6U0;Q7Z6U1;Q7Z6U2;P62380;Q7Z6T9,0.0283,0.1215,0.0164,19144.0,20928.0,28123.0,35006.0,24478.0,23320.0,24355.0,25057.0,31181.0,28444.0
R4GMX3;R4GMW6;Q9UBI1;H0Y6Z9;P35226;Q5T8Z2;Q5T8Z6;R4GN54;H0Y4E5;Q5T8Z4;H0Y4W0,0.0168,0.1211,0.0164,48640.0,51808.0,69517.0,66206.0,59947.0,60072.0,51988.0,58879.0,69558.0,66588.0
F8W6J8;Q8IW40,0.0409,0.1204,0.0164,2238.7,2881.3,3387.1,3421.8,2881.3,3054.6,2515.8,3200.8,3633.8,3206.8
H0YGT3;P11474-2;P11474,0.0489,0.1225,0.0164,1116.1,1314.8,1409.3,1346.9,1171.8,1483.6,1330.6,1300.9,1389.4,1230.8
Q5R372-7;Q5R372-8;Q5R372-6;Q5R372-5;F5H8L0;B7ZAP0;E9PS63;A0A0U1RQV7,-0.0256,0.1221,0.0164,9988.4,11917.0,13757.0,12835.0,12460.0,11536.0,10728.0,12127.0,13580.0,13601.0
Q9Y3R5-2;Q9Y3R5,0.0299,0.1223,0.0164,6375.7,7569.3,8847.6,8275.7,7664.3,7657.3,7208.7,8011.5,8629.5,9074.5
H7C4B9;H7BZY3;J3KN13;A0A087X231;Q9P1T7;Q9P1T7-1,-0.0363,0.1231,0.0164,5324.6,5628.9,6383.4,5906.0,5924.9,5460.4,5052.1,5725.4,6346.0,6833.7
Q8IWI9-3;Q8IWI9;Q8IWI9-4;H3BU53;Q8IWI9-2;H3BP52;H3BTF4;H3BTN2,0.0243,0.1203,0.0164,37197.0,41484.0,46143.0,53158.0,41456.0,43235.0,47609.0,42224.0,47210.0,47379.0
H3BRF9;Q96K21-2;Q96K21;Q96K21-4;Q96K21-3;H3BN64;H3BRM1;H3BUW6,-0.0234,0.1204,0.0164,26995.0,30543.0,35614.0,35365.0,33264.0,28315.0,27882.0,35100.0,39404.0,33230.0
Q8TDZ2;Q8TDZ2-4;Q8TDZ2-2;H0Y6Z4;Q8TDZ2-3,0.0204,0.1208,0.0164,28616.0,30971.0,41580.0,38216.0,35210.0,33890.0,31204.0,36753.0,42496.0,37132.0
O96015;B0QXZ5,0.0344,0.1211,0.0164,4765.0,5378.5,7225.8,7344.6,6763.9,6160.6,6089.4,6293.2,7719.7,6608.5
H0YAW0;O75762,0.0741,0.1222,0.0164,2485.4,2600.2,4774.6,3798.6,4897.9,5762.3,3931.6,2310.5,5238.2,2481.3
P12532;F8WCN3;P12532-2;C9JSQ1;C9JJX8;C9J995;C9J8F6;C9JT96;P17540,0.0229,0.1215,0.0164,24868.0,27703.0,40322.0,33583.0,32634.0,33434.0,27269.0,31704.0,38735.0,34196.0
P48147,-0.0119,0.1202,0.0164,288790.0,326300.0,426940.0,435280.0,365340.0,357730.0,317800.0,381750.0,422580.0,387370.0
P07237;H7BZ94;H0Y3Z3;I3L398;I3L0S0;I3NI03;I3L312;I3L3U6;I3L4M2;I3L3P5;I3L514;I3L1Y5,-0.0197,0.121,0.0164,1499700.0,1745900.0,2143400.0,2146700.0,1833700.0,1810800.0,1608900.0,1941600.0,2078100.0,2024400.0
C9JD84;E7EV71;Q14766-3;Q14766-2;Q14766-5;Q14766;Q14766-4,0.0486,0.1231,0.0164,1514.5,1849.7,1835.1,1774.6,1600.4,1977.7,1745.5,1507.7,1862.6,2038.7
Q8TB52,-0.015,0.1214,0.0164,55296.0,62666.0,80711.0,78125.0,63799.0,68894.0,60439.0,65901.0,76485.0,72863.0
A0A0A0MTL6;Q6ZS17-2;Q6ZS17;Q6ZS17-3;Q6ZS17-4;H3BMG9;H3BSV5;H3BQI5;H3BSX9,-0.0217,0.1204,0.0164,14805.0,17796.0,20885.0,19321.0,17074.0,18570.0,15606.0,17907.0,19823.0,18932.0
A6NLN1;K7ES59;K7EK45;A0A087WU68;K7ELW5,-0.0212,0.122,0.0164,25175.0,28242.0,33989.0,33623.0,31525.0,29288.0,27357.0,30440.0,32905.0,34212.0
O43739-2;O43739,-0.0231,0.1204,0.0164,13679.0,14510.0,18774.0,18592.0,16468.0,14981.0,15811.0,16058.0,18450.0,17220.0
O60449;O60449-3;O60449-2,0.0249,0.1226,0.0164,20446.0,22861.0,30543.0,28045.0,22513.0,27509.0,23469.0,24509.0,23912.0,29429.0
P56559;P56559-2,0.0267,0.1225,0.0164,10947.0,12397.0,14824.0,12105.0,11778.0,13200.0,11173.0,12733.0,14503.0,13513.0
Q9UNK0;I3L305,0.0341,0.123,0.0164,15410.0,20239.0,22168.0,23286.0,22211.0,19021.0,23239.0,19364.0,19135.0,26794.0
Q96ED9-2;Q96ED9,-0.0534,0.1202,0.0164,20666.0,20511.0,23441.0,39208.0,19724.0,19118.0,29592.0,19972.0,19307.0,31779.0
Q8TE73,-0.0204,0.1226,0.0164,28367.0,31956.0,39347.0,41504.0,33712.0,35264.0,30857.0,35597.0,38298.0,36242.0
A1L188,-0.0334,0.1204,0.0164,5163.6,5415.8,6994.9,6804.1,6448.6,5564.6,5400.4,6344.6,6757.1,6836.6
Q13630;E9PP14;A0A0J9YX13;E9PKL9;E9PLH9;E9PP60,-0.0227,0.1216,0.0164,40363.0,36928.0,48405.0,44266.0,38538.0,42185.0,34715.0,43272.0,47117.0,44595.0
Q15365;H3BSP4;C9K0A2;F8WC71;C9IZV9;C9J7A9;C9JSA6;C9J5V4;C9JTY5;C9JZY3;C9J0A4;P57723-2;P57723,-0.0111,0.1216,0.0164,372600.0,409360.0,533030.0,514320.0,448680.0,442850.0,403490.0,454530.0,529280.0,484740.0
P48163;P48163-2,-0.0158,0.1205,0.0164,427940.0,446020.0,607300.0,615990.0,531580.0,487640.0,447450.0,556830.0,634060.0,537000.0
B4DTY2;G3V439;G3V3U1;O15304;H0YJN1,-0.0261,0.1205,0.0164,9249.4,11384.0,13315.0,12441.0,10999.0,10964.0,10331.0,11798.0,12449.0,12176.0
Q7Z7L7;X6RD87;X6RC68,0.0205,0.1206,0.0164,30155.0,33765.0,42075.0,43252.0,37671.0,34705.0,34504.0,37790.0,45023.0,42303.0
E7EVX8;Q8WWY3;Q8WWY3-4;Q8WWY3-3;Q8WWY3-2;E7EU94;E7ESX0;E7EN72,0.0136,0.1231,0.0164,101670.0,105580.0,135710.0,127440.0,106990.0,123280.0,104940.0,115600.0,128070.0,125680.0
Q9NZ32;V9GYX7;G3V2Q5;G3V5Y4;F6S9Y6;G3V4K6;G3V524;H0YJD9,0.0207,0.121,0.0164,18324.0,21214.0,28689.0,27953.0,23914.0,25722.0,21379.0,24221.0,27063.0,25749.0
H0YHD0;Q5PSV4-2;Q5PSV4,0.0325,0.1223,0.0164,5800.0,7077.3,7801.8,7270.1,6503.6,7311.3,6639.9,6640.0,7830.1,7774.0
Q9NZ08-2;Q9NZ08;H0Y9X5,-0.013,0.1203,0.0164,134820.0,151140.0,210500.0,206100.0,174470.0,176490.0,148720.0,177310.0,201550.0,182530.0
A0A1B0GWA0,-0.0349,0.1215,0.0164,4697.0,5215.6,6310.7,6602.5,5949.6,5676.1,5046.2,5234.9,6577.0,6295.2
Q5F1R6;Q5F1R6-3;Q5F1R6-2,0.013,0.1223,0.0164,82403.0,91720.0,111750.0,104900.0,97494.0,99162.0,86758.0,101860.0,115740.0,102770.0
Q9Y5B0;A0A0A0MR03;Q9Y5B0-4;K7EJD2;A0A0J9YWB6;A0A0J9YWJ4;K7EPW4,0.0102,0.1227,0.0164,182650.0,205930.0,257860.0,254490.0,216060.0,228170.0,204420.0,222670.0,248610.0,246830.0
P49841;P49841-2,0.019,0.1203,0.0164,52651.0,55238.0,73979.0,67585.0,62156.0,65163.0,53703.0,66117.0,76363.0,62708.0
Q9Y2S2;Q9Y2S2-2,-0.0216,0.1198,0.0163,21598.0,24895.0,32782.0,32090.0,26439.0,28664.0,23696.0,26586.0,29924.0,29671.0
REV__C9JLM5;REV__P36952-2;REV__P36952,-0.0243,0.1195,0.0163,26900.0,24385.0,33197.0,34718.0,30616.0,30867.0,25031.0,30236.0,36518.0,28884.0
P10253;I3L0S5;I3L3L3;I3L2V9,-0.0141,0.1196,0.0163,137970.0,159430.0,205400.0,226860.0,180310.0,178710.0,165010.0,179370.0,199390.0,194830.0
O60271;O60271-3;D6RHI8,-0.0161,0.1189,0.0163,842800.0,920230.0,1184000.0,1184000.0,990380.0,1024900.0,940180.0,1019000.0,1143600.0,1045900.0
P83111;P83111-2;H0YNN5,0.0201,0.1197,0.0163,38827.0,38826.0,52208.0,56863.0,48066.0,46826.0,43077.0,48681.0,55417.0,49412.0
Q15126,0.0172,0.1198,0.0163,50392.0,54567.0,71922.0,70880.0,60955.0,62199.0,56060.0,64297.0,70312.0,66484.0
Q8NI37,0.0448,0.12,0.0163,1845.6,2406.5,2285.2,2753.0,2119.7,2277.7,2024.0,2609.7,2780.8,2422.5
Q15746-4;Q15746-2;Q15746-3;Q15746-6;Q15746;Q15746-5;Q15746-11;Q15746-7;Q15746-9;D6R9C2;Q15746-10;Q15746-8;F8WBL7,0.011,0.119,0.0163,162140.0,173590.0,222700.0,217710.0,194790.0,193200.0,172420.0,201060.0,235420.0,201710.0
C9JLV4;O14727-5;O14727-4;O14727;O14727-3;O14727-2;O14727-6,0.0268,0.1191,0.0163,39004.0,43253.0,51974.0,68659.0,43419.0,49315.0,50866.0,48393.0,53519.0,52316.0
Q15542;Q15542-2,-0.021,0.1195,0.0163,26382.0,30909.0,35206.0,36367.0,31760.0,30263.0,27949.0,31014.0,36938.0,36652.0
O15127;H3BV04;H3BN93;H3BUB6;H3BPL9,0.0338,0.1188,0.0163,5135.1,6537.8,8166.9,6967.0,7485.3,7427.2,6026.3,6286.2,8307.6,7978.5
Q13472-3;Q13472-2;Q13472;K7EJ41,-0.0269,0.119,0.0163,9608.9,10856.0,13546.0,12354.0,11044.0,10516.0,9453.2,12361.0,13725.0,11904.0
C9JD32;J3KT29;B9ZVP7;J3QQT9,0.0361,0.1191,0.0163,6340.3,8118.0,9480.9,8471.2,7374.1,8767.4,6503.8,7084.3,8416.4,11201.0
Q9ULX9-2;Q9ULX9,0.0785,0.1192,0.0163,294.91,466.68,429.3,341.62,243.31,389.01,457.51,334.32,215.25,505.82
Q53F19;Q53F19-2;K7EQA5;K7ELP6,-0.01,0.119,0.0163,152650.0,162850.0,208040.0,200650.0,180560.0,178060.0,161590.0,184450.0,208710.0,188550.0
Q86WX3,0.0376,0.1191,0.0163,3823.7,4469.7,4544.1,4437.9,4134.7,4477.7,3862.3,4545.5,5107.3,4738.6
A0A087WX12;A0A087X032;A0A087WTH3;A0A087X251;A0A087X0T6;Q2M2Z5-5;Q2M2Z5-2;Q2M2Z5-3;Q2M2Z5-4;Q2M2Z5,-0.0226,0.1188,0.0163,18090.0,21338.0,22949.0,23871.0,21550.0,19590.0,20294.0,21158.0,26448.0,21731.0
P17066;P48741,0.0126,0.1195,0.0163,85657.0,97651.0,122280.0,123190.0,106940.0,110050.0,99949.0,105670.0,118500.0,117930.0
Q8IWB7;C9JJ54,0.0124,0.1194,0.0163,86776.0,97017.0,126100.0,125400.0,107330.0,110480.0,98866.0,106960.0,126510.0,116600.0
E9PCX7;Q13423,0.0476,0.118,0.0162,1824.1,1647.3,2148.9,1708.5,1945.6,2180.7,1780.7,2040.5,2152.2,1729.9
P78344;D3DQV9;P78344-2;H0Y3P2;H0YCH5;H0YD77;H0YEC5;H0YD99;H0YEN8;H0YDC0;H0YCF8;E9PKF8;H0YEI7;H0YE22;H0YE44,-0.0111,0.1183,0.0162,351170.0,369470.0,502800.0,484890.0,407360.0,425780.0,378990.0,417620.0,475800.0,447410.0
F8W689;P48382-2;P48382,-0.0291,0.1181,0.0162,6771.6,8916.8,9695.8,9369.3,8306.7,8935.2,7822.2,7890.9,9331.0,9264.7
Q15058,-0.0317,0.1185,0.0162,6742.4,7874.1,9414.5,11077.0,8159.6,8646.2,8535.2,7518.6,9050.2,9277.5
P35249;C9JZI1;P35249-2;C9JTT7;C9J8M3;C9JGY5;F8WE44;C9JXZ7;C9JW34;H7C1P0,0.0145,0.1183,0.0162,63058.0,67372.0,84526.0,79711.0,67285.0,71499.0,62450.0,74095.0,86313.0,81872.0
REV__C9JES6,-0.0433,0.1182,0.0162,4616.5,4510.7,7398.0,9669.0,6045.8,6939.5,5047.8,6268.0,6882.8,6440.6
F8VQD4;Q8TAD7,0.0438,0.118,0.0162,6632.0,8898.5,7931.2,5603.9,6510.3,8160.3,5774.2,7461.9,8569.0,8400.4
Q8TER5-2;Q8TER5-4;Q8TER5-3;Q8TER5,0.046,0.1183,0.0162,1646.8,2450.7,2658.3,2341.9,2232.2,2633.2,1808.8,2098.7,2845.7,2659.7
K7EJB9,-0.0231,0.1182,0.0162,19623.0,25139.0,27156.0,25303.0,21039.0,25567.0,20196.0,22825.0,24992.0,26002.0
P15428;P15428-5;E9PBZ2;P15428-4;P15428-2;P15428-3;E9PD69;D6RA66;D6RA83,-0.0132,0.1173,0.0161,78157.0,80102.0,109580.0,107320.0,93463.0,91328.0,83540.0,93780.0,107680.0,98812.0
Q8NI35;Q8NI35-4;Q8NI35-3;Q8NI35-2;A0A0X1KG69;A0A087WUZ6;A0A0U1RR46;Q8NI35-5;A0A0U1RQT2;A0A0U1RRD7;A0A0U1RQW4,0.0121,0.117,0.0161,95155.0,110350.0,133840.0,124210.0,116770.0,119140.0,101740.0,115140.0,132920.0,132230.0
O43299-2;O43299,-0.0457,0.1166,0.0161,1638.0,1586.4,1845.2,1869.2,1877.5,1944.3,1531.2,1814.7,1976.0,1538.5
O95352-3;O95352;O95352-2;C9JGL2;F8WDY9;C9JNU2;C9JKA3;C9JE55;C9J415;C9JFF4;H7C2R3;H7BZ92;H7C2J8,-0.0136,0.1167,0.0161,71920.0,75959.0,103040.0,98959.0,85683.0,85524.0,72854.0,87982.0,98119.0,97684.0
Q8TD55-2;Q8TD55;C9J4A7,-0.0211,0.1167,0.0161,24017.0,27697.0,31274.0,32084.0,28853.0,29475.0,27448.0,27400.0,31948.0,29073.0
P15529-15;P15529-12;P15529-14;P15529-11;P15529-13;P15529-10;P15529;P15529-9;P15529-7;P15529-8;P15529-4;P15529-6;P15529-3;P15529-5;P15529-2;P15529-16,0.0164,0.1168,0.0161,47928.0,52492.0,65431.0,65966.0,55215.0,60612.0,50177.0,59571.0,66677.0,60557.0
K7EIY6;Q9BV68-2;Q9BV68;U3KQF4,-0.0196,0.1174,0.0161,21119.0,25111.0,28468.0,29005.0,25790.0,25394.0,23380.0,25492.0,29179.0,27636.0
H0YCR7,0.0419,0.1167,0.0161,3481.7,4282.2,4855.8,4952.5,3392.3,4952.5,3940.1,3782.2,4145.6,5224.8
Q9UJV3-2;Q9UJV3;A6PVI4,0.0398,0.1171,0.0161,2486.8,2801.4,3477.1,3374.5,2651.5,3166.1,2503.2,3145.2,3325.3,3458.3
Q96AJ9-1;Q96AJ9,-0.0244,0.1175,0.0161,13254.0,15399.0,17133.0,18683.0,14837.0,17258.0,14527.0,15117.0,16131.0,16734.0
K7EIG1;Q9Y5I4-2;Q9Y5I4,-0.043,0.117,0.0161,2244.4,2340.9,3468.7,3183.3,2397.0,2672.1,2570.4,2243.4,2938.3,3038.8
Q92871,0.0216,0.1172,0.0161,14584.0,15486.0,18995.0,19508.0,17628.0,16538.0,16040.0,17850.0,20343.0,19056.0
P18827;E9PHH3;H7C1K4,-0.0266,0.1178,0.0161,18833.0,26320.0,26988.0,24075.0,22103.0,24256.0,21231.0,22278.0,23018.0,28483.0
REV__P09958,-0.0314,0.1179,0.0161,8050.3,9431.2,11668.0,11131.0,9232.4,10023.0,9373.5,9674.2,8694.5,11546.0
Q9Y4B5;Q9Y4B5-2;Q9Y4B5-3;J3QLE1,0.01,0.117,0.0161,208320.0,232000.0,290890.0,263180.0,239450.0,254850.0,219760.0,250260.0,275080.0,274720.0
A0A286YEX4;P08651-5;P08651-3;P08651-6;P08651-2;P08651;P08651-4,0.0164,0.1178,0.0161,50359.0,54854.0,68466.0,64722.0,56545.0,62196.0,54316.0,58849.0,69356.0,61218.0
E5RFH7;A0A087WTS3;A1XBS5-2;A1XBS5,0.0495,0.1167,0.0161,530.7,784.17,1015.4,921.44,731.71,869.87,732.05,833.49,914.48,828.27
Q9P2K6;F5H523;H0YGN2,0.0198,0.117,0.0161,34301.0,38712.0,50109.0,47138.0,43690.0,41429.0,35290.0,45529.0,51591.0,49020.0
J3KN20;E9PIM0;Q9NS37,-0.0422,0.1164,0.016,4396.5,4839.6,5046.6,5303.3,4335.2,4901.9,4130.4,4899.6,3924.0,6049.7
Q969R8;H0YG72;H0YFM4,0.0216,0.1163,0.016,17001.0,18234.0,22596.0,26097.0,20749.0,21337.0,19303.0,21700.0,24753.0,21502.0
P82664,0.0141,0.1165,0.016,61915.0,65430.0,83716.0,80595.0,70667.0,72968.0,63547.0,74588.0,89037.0,75800.0
M0QWZ7;Q9NP81;Q9NP81-2;M0R259;B4DJM9;M0R2H5;M0R1C0;M0QX29,0.0315,0.1164,0.016,5607.1,6489.9,8471.2,8600.6,8513.1,7980.9,6495.2,8026.2,8610.8,8248.6
Q9P2Y5;E9PR71;H0YDD1;E9PK00;Q9P2Y5-2,0.0167,0.1154,0.0159,47295.0,50819.0,67113.0,68820.0,59526.0,58335.0,55205.0,58810.0,65849.0,64996.0
O15056;O15056-3;O15056-2;A0A1W2PR85;E7ER60;H7BY56;Q5TA15,0.013,0.115,0.0159,66033.0,68719.0,91760.0,87237.0,79610.0,77456.0,71644.0,81115.0,90541.0,85848.0
Q6P1J9;A0A1B0GUB2,0.0095,0.1151,0.0159,189420.0,206990.0,267930.0,257900.0,221510.0,235420.0,202690.0,233930.0,255720.0,250740.0
Q9Y4K4;G3V3V7;G3V4Q4;G3V4T8,0.0125,0.1153,0.0159,74486.0,82268.0,108390.0,104700.0,90560.0,96418.0,81785.0,90650.0,107970.0,98331.0
F5H7J9;O75581;H0YGW5;E9PHY1,-0.016,0.1161,0.0159,45935.0,50062.0,65082.0,62139.0,55225.0,55946.0,49037.0,54745.0,63374.0,58945.0
Q14012;C9JES6;H7C071;F8W6S9,-0.0178,0.115,0.0159,40400.0,42646.0,57570.0,52978.0,51000.0,46996.0,42427.0,49952.0,57339.0,51037.0
Q9H7Z6;Q9H7Z6-2;H3BMX5,-0.0178,0.1159,0.0159,39191.0,41692.0,51890.0,49477.0,45689.0,43271.0,39895.0,46418.0,52971.0,48982.0
REV__E9PQP4,-0.053,0.1159,0.0159,6025.0,11885.0,10183.0,8001.0,7002.0,10818.0,7078.5,6486.1,7225.9,11063.0
O15446;O15446-2,-0.0173,0.1153,0.0159,46120.0,50776.0,61695.0,56293.0,52736.0,53974.0,46822.0,57198.0,58344.0,55225.0
Q9BSB4;F8VQD9;F8VVA0;H3BMZ4,-0.0197,0.115,0.0159,41338.0,47052.0,56181.0,65751.0,53228.0,50226.0,50179.0,52560.0,56541.0,55456.0
Q7Z2W4-3,-0.0349,0.115,0.0159,3964.0,4866.4,5621.8,5749.6,4446.6,4669.7,3968.2,4957.0,5486.5,5625.0
P28838-2;P28838;H0Y9Q1;H0Y983,-0.0099,0.1152,0.0159,300930.0,327340.0,421960.0,411070.0,351660.0,366210.0,309640.0,371240.0,414970.0,383360.0
O14497;O14497-2;H0Y488;A0A1B0GTU5;O14497-3;A0A087WUV6;H0YCU6;H0YEW5,0.0095,0.1158,0.0159,190120.0,209280.0,266950.0,247000.0,219560.0,234680.0,204110.0,225970.0,257630.0,246460.0
V9GYP6;F8W978;Q9HBI6,-0.0463,0.1151,0.0159,1960.5,1995.0,2314.9,2590.7,2204.9,1881.5,1872.8,1851.6,2508.0,2969.8
Q9Y295;H0YI06;F8WEE0,0.013,0.1157,0.0159,119840.0,131590.0,172030.0,161000.0,145020.0,136330.0,131030.0,149850.0,181030.0,156950.0
Q13057;Q13057-2;K7EQ60;K7EPC2;K7ES73;K7EN91,0.0179,0.1152,0.0159,36442.0,39013.0,51540.0,46384.0,43456.0,43549.0,37797.0,44635.0,50602.0,48825.0
